"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","AVG","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","H_A_AWAY","H_A_HOME","PA","R","ER","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","OBP","SLG","OPS","BABIP","BK_rate","SB_try","SB_succ","ERR","KBB","ERA","R_FIP","kwERA"
"5294",2020,7,77446,"SS",84,24,3,2,6,7,1,16,0,0.286,2,5,2,3,3,1,0,2,0,4,8,14,94,16,15,0.125,0.0833333333333333,0.25,0.074468085106383,0.0106382978723404,0.170212765957447,0.340425531914894,0.583333333333333,0.923758865248227,0.243243243243243,0,0.016356201726488,0.444444444444444,0.00441058540497193,2.28571428571429,6.53225806451613,7.07311907403234,4.25106382978723
"5295",2020,7,65764,"HH",99,24,3,0,1,13,2,22,1,0.242,0,4,3,4,3,0,3,6,2,0,14,11,116,8,8,0.125,0,0.0416666666666667,0.112068965517241,0.0172413793103448,0.189655172413793,0.336206896551724,0.303030303030303,0.639237199582027,0.242105263157895,0.0256410256410256,0.0395869191049914,0.804347826086957,0.00306278713629403,1.69230769230769,2.80519480519481,4.23147684529334,4.46896551724138
"5296",2020,7,65769,"HH",89,24,4,0,5,17,2,22,0,0.27,0,4,3,4,3,0,3,6,2,0,14,11,109,17,17,0.166666666666667,0,0.208333333333333,0.155963302752294,0.018348623853211,0.201834862385321,0.394495412844037,0.48314606741573,0.877641480259767,0.228915662650602,0,0.0217588395285585,0.75,0.00306278713629403,1.29411764705882,6.95454545454545,7.23147684529334,4.84954128440367
"5297",2020,7,60841,"SK",104,25,4,0,2,16,1,25,0,0.24,6,0,1,3,4,3,3,0,2,3,15,10,121,12,12,0.16,0,0.08,0.132231404958678,0.00826446280991736,0.206611570247934,0.347107438016529,0.336538461538462,0.683645899554991,0.24468085106383,0,0.0536075522589346,0.773584905660377,0.00117508813160987,1.5625,4.10126582278481,4.711338755535,4.50743801652893
"5298",2020,7,50558,"LT",138,25,3,0,2,7,2,42,0,0.181,3,1,0,3,0,3,2,4,3,3,12,10,148,9,5,0.12,0,0.08,0.0472972972972973,0.0135135135135135,0.283783783783784,0.22972972972973,0.246376811594203,0.476106541323933,0.219047619047619,0,0.0231884057971014,0.875,0.00166112956810631,6,1.18421052631579,2.87023282615459,2.56216216216216
"5299",2020,7,65320,"WO",73,26,3,0,5,9,3,9,0,0.356,0,3,3,0,3,3,5,3,4,0,13,11,86,20,20,0.115384615384615,0,0.192307692307692,0.104651162790698,0.0348837209302326,0.104651162790698,0.441860465116279,0.602739726027397,1.04460019114368,0.287671232876712,0,0.0341324664770419,0.773809523809524,0.00198255352894528,1,11.25,8.8735222998388,5.4
"5300",2020,7,78148,"LG",75,26,5,0,5,5,1,16,0,0.347,4,0,3,0,3,2,6,3,3,0,16,8,81,17,12,0.192307692307692,0,0.192307692307692,0.0617283950617284,0.0123456790123457,0.197530864197531,0.395061728395062,0.613333333333333,1.00839506172839,0.35,0,0.0299884659746251,0.730769230769231,0.00118296529968454,3.2,6.61224489795918,6.80847127943063,3.77037037037037
"5301",2020,7,69940,"NC",115,26,3,0,1,12,3,27,0,0.226,0,3,6,2,3,0,1,3,1,3,12,10,131,9,8,0.115384615384615,0,0.0384615384615385,0.0916030534351145,0.0229007633587786,0.206106870229008,0.312977099236641,0.278260869565217,0.591237968801859,0.240384615384615,0,0.0177902621722846,0.631578947368421,0.00081732733959951,2.25,2.4,3.81935563317213,4.02595419847328
"5302",2020,7,65616,"HT",84,26,3,0,3,7,1,11,0,0.31,4,0,4,0,1,3,3,0,5,3,9,14,94,13,13,0.115384615384615,0,0.115384615384615,0.074468085106383,0.0106382978723404,0.117021276595745,0.361702127659574,0.452380952380952,0.814083080040527,0.280487804878049,0,0.033210332103321,0.814814814814815,0.00257179597085298,1.57142857142857,5.85,5.7360222998388,4.88936170212766
"5303",2020,7,69539,"LT",75,27,5,0,3,5,2,11,0,0.36,3,1,0,3,0,3,2,4,3,3,12,10,82,20,17,0.185185185185185,0,0.111111111111111,0.0609756097560976,0.024390243902439,0.134146341463415,0.414634146341463,0.546666666666667,0.96130081300813,0.352941176470588,0,0.026685393258427,0.736842105263158,0.00166112956810631,2.2,9.5625,6.0610222998388,4.5219512195122
"5304",2020,7,50404,"SS",125,30,3,1,2,6,0,22,0,0.24,2,5,2,3,3,1,0,2,0,4,8,14,132,10,8,0.1,0.0333333333333333,0.0666666666666667,0.0454545454545455,0,0.166666666666667,0.272727272727273,0.328,0.600727272727273,0.256880733944954,0,0,0,0.00441058540497193,3.66666666666667,2.25,3.6860222998388,3.94545454545455
"5305",2020,7,60263,"NC",102,31,3,0,6,12,1,18,1,0.304,0,3,6,2,3,0,1,3,1,3,12,10,117,19,19,0.0967741935483871,0,0.193548387096774,0.102564102564103,0.00854700854700855,0.153846153846154,0.376068376068376,0.509803921568627,0.885872297637003,0.263157894736842,0.0227272727272727,0.0178843226788432,0.468085106382979,0.00081732733959951,1.5,7.02739726027397,7.01478942312647,4.78461538461539
"5306",2020,7,50524,"LT",85,31,4,1,3,4,0,12,0,0.365,3,1,0,3,0,3,2,4,3,3,12,10,90,17,13,0.129032258064516,0.032258064516129,0.0967741935483871,0.0444444444444444,0,0.133333333333333,0.388888888888889,0.541176470588235,0.930065359477124,0.368421052631579,0,0.0186046511627907,1,0.00166112956810631,3,6.38181818181818,5.15874957256607,4.33333333333333
"5307",2020,7,50636,"HT",134,32,6,0,1,7,0,20,0,0.239,4,0,4,0,1,3,3,0,5,3,9,14,141,9,9,0.1875,0,0.03125,0.049645390070922,0,0.141843971631206,0.276595744680851,0.305970149253731,0.582565893934582,0.258333333333333,0,0.0181268882175227,0.666666666666667,0.00257179597085298,2.85714285714286,2.38235294117647,3.5095517116035,4.2936170212766
"5308",2020,7,62363,"WO",97,33,7,1,2,8,4,21,1,0.34,0,3,3,0,3,3,5,3,4,0,13,11,109,25,25,0.212121212121212,0.0303030303030303,0.0606060606060606,0.073394495412844,0.036697247706422,0.192660550458716,0.412844036697248,0.494845360824742,0.90768939752199,0.36046511627907,0.0222222222222222,0.0194508009153318,0.617647058823529,0.00198255352894528,2.625,10.546875,4.6235222998388,3.96880733944954
"5309",2020,7,66291,"OB",115,34,1,1,2,12,0,16,0,0.296,3,3,0,6,2,1,0,3,0,5,8,15,128,18,15,0.0294117647058824,0.0294117647058824,0.0588235294117647,0.09375,0,0.125,0.359375,0.373913043478261,0.733288043478261,0.288288288288288,0,0.0303203661327231,0.679245283018868,0.00235109717868339,1.33333333333333,4.9390243902439,4.78358327544855,5.025
"5310",2020,7,68135,"LG",116,34,4,1,3,9,1,23,1,0.293,4,0,3,0,3,2,6,3,3,0,16,8,128,17,12,0.117647058823529,0.0294117647058824,0.0882352941176471,0.0703125,0.0078125,0.1796875,0.34375,0.422413793103448,0.766163793103448,0.298076923076923,0.0227272727272727,0.0398633257403189,0.785714285714286,0.00118296529968454,2.55555555555556,3.85714285714286,4.50745087126737,4.0875
"5311",2020,7,62869,"SK",139,35,8,0,5,10,2,23,0,0.252,6,0,1,3,4,3,3,0,2,3,15,10,151,20,18,0.228571428571429,0,0.142857142857143,0.0662251655629139,0.0132450331125828,0.152317880794702,0.311258278145695,0.41726618705036,0.728524465196055,0.24390243902439,0,0.0101325019485581,0.5,0.00117508813160987,2.3,4.67307692307692,5.27256076137726,4.36688741721854
"5312",2020,7,50835,"SK",110,35,7,0,3,17,2,10,0,0.318,6,0,1,3,4,3,3,0,2,3,15,10,131,21,21,0.2,0,0.0857142857142857,0.129770992366412,0.0152671755725191,0.0763358778625954,0.412213740458015,0.463636363636364,0.875850104094379,0.266666666666667,0,0.0380116959064327,0.846153846153846,0.00117508813160987,0.588235294117647,7.36363636363636,6.64706126087776,6.0412213740458
"5313",2020,7,69744,"HH",123,36,8,1,4,6,3,13,0,0.293,0,4,3,4,3,0,3,6,2,0,14,11,133,26,24,0.222222222222222,0.0277777777777778,0.111111111111111,0.0451127819548872,0.0225563909774436,0.0977443609022556,0.338345864661654,0.471544715447154,0.809890580108809,0.273504273504274,0,0.0183639398998331,0.590909090909091,0.00306278713629403,2.16666666666667,7.36363636363636,5.49284048165698,4.76842105263158
"5314",2020,7,69343,"WO",122,37,4,2,3,3,1,15,1,0.303,0,3,3,0,3,3,5,3,4,0,13,11,126,14,13,0.108108108108108,0.0540540540540541,0.0810810810810811,0.0238095238095238,0.00793650793650794,0.119047619047619,0.325396825396825,0.442622950819672,0.768019776216498,0.314814814814815,0.024390243902439,0.028169014084507,0.633333333333333,0.00198255352894528,5,4.12941176470588,4.42719877042703,4.25714285714286
"5315",2020,7,77637,"HT",100,38,9,1,5,10,1,23,0,0.38,4,0,4,0,1,3,3,0,5,3,9,14,117,24,23,0.236842105263158,0.0263157894736842,0.131578947368421,0.0854700854700855,0.00854700854700855,0.196581196581197,0.418803418803419,0.64,1.05880341880342,0.347368421052632,0,0.0245593759029182,0.529411764705882,0.00257179597085298,2.3,9.13235294117647,5.98013994689762,4.06666666666667
"5316",2020,7,79229,"OB",116,40,9,0,4,7,1,11,0,0.345,3,3,0,6,2,1,0,3,0,5,8,15,126,24,22,0.225,0,0.1,0.0555555555555556,0.00793650793650794,0.0873015873015873,0.380952380952381,0.525862068965517,0.906814449917898,0.31858407079646,0,0.0140030441400304,0.565217391304348,0.00235109717868339,1.57142857142857,7.61538461538461,5.76294537676187,5.01904761904762
"5317",2020,7,50040,"KT",152,43,7,1,3,10,2,34,0,0.283,3,4,0,3,0,6,0,1,2,3,9,13,167,15,15,0.162790697674419,0.0232558139534884,0.0697674418604651,0.0598802395209581,0.0119760479041916,0.203592814371257,0.329341317365269,0.401315789473684,0.730657106838954,0.300751879699248,0,0.0127226463104326,0.4,0.00118717847249703,3.4,3.61607142857143,3.8735222998388,3.67544910179641
"5318",2020,7,69103,"LG",146,44,7,0,3,6,2,33,0,0.301,4,0,3,0,3,2,6,3,3,0,16,8,158,14,14,0.159090909090909,0,0.0681818181818182,0.0379746835443038,0.0126582278481013,0.208860759493671,0.329113924050633,0.410958904109589,0.740072828160222,0.325396825396825,0,0.0224299065420561,0.583333333333333,0.00118296529968454,5.5,3.56603773584906,3.60111663946144,3.3493670886076
"5319",2020,8,50360,"WO",0,0,0,0,0,0,1,0,0,0,3,2,5,5,5,2,0,0,4,0,11,15,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00198255352894528,0,99.99,3.6860222998388,5.4
"5320",2020,8,63638,"HT",0,0,0,0,0,0,0,1,0,0,0,0,2,8,2,4,2,5,0,2,13,12,3,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.0482142857142857,0.925925925925926,0.00257179597085298,0,0,1.6860222998388,1.4
"5321",2020,8,61411,"SS",0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304347826086957,0.857142857142857,0.00441058540497193,0,0,3.6860222998388,5.4
"5322",2020,8,63960,"SS",0,0,0,0,0,0,0,1,0,0,4,0,2,2,2,0,6,4,0,4,13,11,3,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.0625,0,0.00441058540497193,0,0,1.6860222998388,1.4
"5323",2020,8,64554,"HH",0,0,0,0,0,2,1,0,0,0,0,0,3,3,2,4,0,2,4,3,12,9,8,2,2,0,0,0,0.25,0.125,0,0.375,0,0,0,0,0,0,0.00306278713629403,0,10.8,9.0860222998388,8.4
"5324",2020,8,60559,"LT",0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,2,6,4,2,5,8,15,11,0,0,0,0,0,0.181818181818182,0,0.0909090909090909,0.181818181818182,0,0,0,0,0.0173410404624277,0.666666666666667,0.00166112956810631,0.5,0,5.01935563317213,6.49090909090909
"5325",2020,8,77591,"LT",0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,2,6,4,2,5,8,15,6,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.020979020979021,0.592592592592593,0.00166112956810631,0,0,0.686022299838796,-0.6
"5326",2020,8,72447,"OB",3,1,0,0,0,1,0,1,0,0.333,0,2,3,2,6,4,0,2,6,0,13,12,4,0,0,0,0,0,0.25,0,0.25,0.5,0.333333333333333,0.833333333333333,0.333333333333333,0,0.0325814536340852,0.730769230769231,0.00235109717868339,1,0,5.1860222998388,5.4
"5327",2020,8,50397,"WO",2,1,0,0,0,1,0,1,0,0.5,3,2,5,5,5,2,0,0,4,0,11,15,3,1,1,0,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.5,1.16666666666667,0.5,0,0,0,0.00198255352894528,1,27,6.6860222998388,5.4
"5328",2020,8,76858,"SK",8,1,0,0,0,0,0,0,0,0.125,2,5,4,0,4,2,2,0,4,0,11,12,8,0,0,0,0,0,0,0,0,0.125,0.125,0.25,0.125,0,0.0170157068062827,0.692307692307692,0.00117508813160987,0,0,3.6860222998388,5.4
"5329",2020,8,62920,"SS",3,1,0,0,0,2,0,1,0,0.333,4,0,2,2,2,0,6,4,0,4,13,11,5,1,1,0,0,0,0.4,0,0.2,0.6,0.333333333333333,0.933333333333333,0.25,0,0.00772200772200772,1,0.00441058540497193,0.5,13.5,9.6860222998388,7.8
"5330",2020,8,67443,"SS",4,1,0,0,1,3,1,0,0,0.25,4,0,2,2,2,0,6,4,0,4,13,11,8,3,3,0,0,1,0.375,0.125,0,0.625,1,1.625,0,0,0.00485436893203883,1,0.00441058540497193,0,27,28.6860222998388,9.9
"5331",2020,8,67703,"HH",15,1,0,0,0,0,1,6,0,0.067,0,0,3,3,2,4,0,2,4,3,12,9,16,0,0,0,0,0,0,0.0625,0.375,0.125,0.0666666666666667,0.191666666666667,0.1,0,0.0179558011049724,0.846153846153846,0.00306278713629403,0,0,1.75745087126737,0.9
"5332",2020,8,63961,"HH",6,1,0,0,1,0,0,0,0,0.167,0,0,3,3,2,4,0,2,4,3,12,9,6,1,1,0,0,1,0,0,0,0.166666666666667,0.666666666666667,0.833333333333333,0,0,0.0277777777777778,1,0.00306278713629403,0,5.4,11.4860222998388,5.4
"5333",2020,8,62611,"HH",3,1,0,0,0,0,0,1,0,0.333,0,0,3,3,2,4,0,2,4,3,12,9,3,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0,0.0404040404040404,0.75,0.00306278713629403,0,0,0.686022299838796,1.4
"5334",2020,8,77263,"OB",17,2,0,0,0,1,1,5,0,0.118,0,2,3,2,6,4,0,2,6,0,13,12,19,0,0,0,0,0,0.0526315789473684,0.0526315789473684,0.263157894736842,0.210526315789474,0.117647058823529,0.328173374613003,0.142857142857143,0,0.0160919540229885,0.5,0.00235109717868339,5,0,2.8860222998388,2.87368421052632
"5335",2020,8,50262,"OB",9,2,0,0,0,3,0,2,0,0.222,0,2,3,2,6,4,0,2,6,0,13,12,12,1,1,0,0,0,0.25,0,0.166666666666667,0.416666666666667,0.222222222222222,0.638888888888889,0.2,0,0,0,0.00235109717868339,0.666666666666667,3.85714285714286,5.82887944269594,6.4
"5336",2020,8,66018,"WO",8,2,0,0,1,0,0,2,0,0.25,3,2,5,5,5,2,0,0,4,0,11,15,8,2,2,0,0,0.5,0,0,0.25,0.25,0.625,0.875,0.2,0,0.00401606425702811,1,0.00198255352894528,0,9,8.1860222998388,2.4
"5337",2020,8,62937,"WO",4,2,2,0,0,2,0,0,0,0.5,3,2,5,5,5,2,0,0,4,0,11,15,7,2,2,1,0,0,0.285714285714286,0,0,0.571428571428571,1,1.57142857142857,0.25,0,0.0257234726688103,0.5,0.00198255352894528,0,18,9.6860222998388,8.82857142857143
"5338",2020,8,65398,"WO",8,2,0,0,0,1,0,0,0,0.25,3,2,5,5,5,2,0,0,4,0,11,15,10,1,1,0,0,0,0.1,0,0,0.3,0.25,0.55,0.181818181818182,0,0.00862068965517241,0,0.00198255352894528,0,3.85714285714286,4.97173658555308,6.6
"5339",2020,8,66801,"SK",5,2,0,0,1,1,0,0,0,0.4,2,5,4,0,4,2,2,0,4,0,11,12,6,2,2,0,0,0.5,0.166666666666667,0,0,0.5,1,1.5,0.2,0,0,0,0.00117508813160987,0,18,19.6860222998388,7.4
"5340",2020,8,64896,"SK",14,2,0,0,1,2,0,5,0,0.143,2,5,4,0,4,2,2,0,4,0,11,12,16,1,1,0,0,0.5,0.125,0,0.3125,0.25,0.357142857142857,0.607142857142857,0.1,0,0,0,0.00117508813160987,2.5,2.25,5.9360222998388,3.15
"5341",2020,8,75138,"SK",8,2,0,0,1,2,0,2,0,0.25,2,5,4,0,4,2,2,0,4,0,11,12,10,2,2,0,0,0.5,0.2,0,0.2,0.4,0.625,1.025,0.142857142857143,0,0.0183150183150183,0.6,0.00117508813160987,1,9,11.1860222998388,5.4
"5342",2020,8,79617,"LG",3,2,1,0,0,1,0,1,0,0.667,3,8,2,0,0,3,2,0,2,5,13,12,4,3,3,0.5,0,0,0.25,0,0.25,0.75,1,1.75,0.666666666666667,0,0.0163170163170163,0.285714285714286,0.00118296529968454,1,81,6.6860222998388,5.4
"5343",2020,8,68900,"NC",5,2,0,0,0,0,0,0,0,0.4,4,4,2,3,2,0,4,2,0,2,10,13,5,0,0,0,0,0,0,0,0,0.4,0.4,0.8,0.4,0,0.016548463356974,0.285714285714286,0.00081732733959951,0,0,3.6860222998388,5.4
"5344",2020,8,66663,"HT",13,2,1,0,1,0,0,1,0,0.154,0,0,2,8,2,4,2,5,0,2,13,12,13,1,1,0.5,0,0.5,0,0,0.0769230769230769,0.153846153846154,0.461538461538462,0.615384615384615,0.0909090909090909,0,0,0,0.00257179597085298,0,2.45454545454545,6.6860222998388,4.47692307692308
"5345",2020,8,79764,"HH",8,2,1,0,0,1,0,0,0,0.25,0,0,3,3,2,4,0,2,4,3,12,9,9,1,1,0.5,0,0,0.111111111111111,0,0,0.333333333333333,0.375,0.708333333333333,0.222222222222222,0,0.0252383623107123,0.755555555555556,0.00306278713629403,0,4.5,5.1860222998388,6.73333333333333
"5346",2020,8,67246,"OB",9,3,1,0,0,0,0,2,0,0.333,0,2,3,2,6,4,0,2,6,0,13,12,9,1,1,0.333333333333333,0,0,0,0,0.222222222222222,0.333333333333333,0.444444444444444,0.777777777777778,0.428571428571429,0,0.0195121951219512,0.25,0.00235109717868339,0,4.5,1.6860222998388,2.73333333333333
"5347",2020,8,69205,"OB",9,3,1,0,0,1,0,2,0,0.333,0,2,3,2,6,4,0,2,6,0,13,12,10,1,1,0.333333333333333,0,0,0.1,0,0.2,0.4,0.444444444444444,0.844444444444444,0.375,0,0,0,0.00235109717868339,2,4.5,3.1860222998388,4.2
"5348",2020,8,63248,"OB",6,3,1,0,0,2,0,0,0,0.5,0,2,3,2,6,4,0,2,6,0,13,12,8,2,2,0.333333333333333,0,0,0.25,0,0,0.625,0.666666666666667,1.29166666666667,0.375,0,0.0202808112324493,0.730769230769231,0.00235109717868339,0,18,9.6860222998388,8.4
"5349",2020,8,63894,"SK",27,3,0,1,0,13,2,3,0,0.111,2,5,4,0,4,2,2,0,4,0,11,12,42,5,5,0,0.333333333333333,0,0.30952380952381,0.0476190476190476,0.0714285714285714,0.428571428571429,0.185185185185185,0.613756613756614,0.0769230769230769,0,0.0223880597014925,0.333333333333333,0.00117508813160987,0.230769230769231,5.625,8.5610222998388,8.25714285714286
"5350",2020,8,67119,"LG",36,3,1,0,0,4,0,14,0,0.083,3,8,2,0,0,3,2,0,2,5,13,12,40,1,1,0.333333333333333,0,0,0.1,0,0.35,0.175,0.111111111111111,0.286111111111111,0.115384615384615,0,0.0161507402422611,0.75,0.00118296529968454,3.5,0.818181818181818,2.23147684529334,2.4
"5351",2020,8,66145,"LG",14,3,0,2,0,1,0,3,0,0.214,3,8,2,0,0,3,2,0,2,5,13,12,15,1,1,0,0.666666666666667,0,0.0666666666666667,0,0.2,0.266666666666667,0.5,0.766666666666667,0.25,0,0.0154320987654321,0.65,0.00118296529968454,3,2.45454545454545,2.86784048165698,3.8
"5352",2020,8,79140,"LG",22,3,2,0,0,2,0,7,0,0.136,3,8,2,0,0,3,2,0,2,5,13,12,24,4,4,0.666666666666667,0,0,0.0833333333333333,0,0.291666666666667,0.208333333333333,0.227272727272727,0.435606060606061,0.176470588235294,0,0.0244252873563218,0.705882352941177,0.00118296529968454,3.5,5.68421052631579,2.42286440510195,2.9
"5353",2020,8,65639,"NC",25,3,0,0,1,8,1,6,0,0.12,4,4,2,3,2,0,4,2,0,2,10,13,34,1,1,0,0,0.333333333333333,0.235294117647059,0.0294117647058824,0.176470588235294,0.352941176470588,0.24,0.592941176470588,0.0740740740740741,0,0.0087719298245614,0,0.00081732733959951,0.75,1.22727272727273,7.50420411802061,6.10588235294118
"5354",2020,8,63914,"NC",13,3,1,0,0,2,1,1,0,0.231,4,4,2,3,2,0,4,2,0,2,10,13,16,2,2,0.333333333333333,0,0,0.125,0.0625,0.0625,0.375,0.307692307692308,0.682692307692308,0.2,0,0,0,0.00081732733959951,0.5,5.4,5.7860222998388,6.15
"5355",2020,8,68910,"NC",6,3,0,0,1,1,1,2,0,0.5,4,4,2,3,2,0,4,2,0,2,10,13,8,2,2,0,0,0.333333333333333,0.125,0.125,0.25,0.625,1,1.625,0.4,0,0,0,0.00081732733959951,2,18,18.6860222998388,3.9
"5356",2020,8,78352,"NC",22,3,1,0,0,2,0,6,0,0.136,4,4,2,3,2,0,4,2,0,2,10,13,25,0,0,0.333333333333333,0,0,0.08,0,0.24,0.2,0.181818181818182,0.381818181818182,0.15,0,0.0205761316872428,0.733333333333333,0.00081732733959951,3,0,2.7860222998388,3.48
"5357",2020,8,64615,"HT",4,3,0,0,0,0,2,0,0,0.75,0,0,2,8,2,4,2,5,0,2,13,12,6,5,5,0,0,0,0,0.333333333333333,0,0.833333333333333,0.75,1.58333333333333,0.5,0,0.00662251655629139,0,0.00257179597085298,0,135,21.6860222998388,5.4
"5358",2020,8,67828,"WO",8,4,2,0,0,2,0,4,0,0.5,3,2,5,5,5,2,0,0,4,0,11,15,11,3,3,0.5,0,0,0.181818181818182,0,0.363636363636364,0.545454545454545,0.75,1.29545454545455,0.5,0,0.0176017601760176,0.4375,0.00198255352894528,2,16.2,2.4860222998388,3.21818181818182
"5359",2020,8,68341,"WO",25,4,1,0,0,3,0,10,0,0.16,3,2,5,5,5,2,0,0,4,0,11,15,28,0,0,0.25,0,0,0.107142857142857,0,0.357142857142857,0.25,0.2,0.45,0.222222222222222,0,0.0313971742543171,0.7,0.00198255352894528,3.33333333333333,0,2.11459372841022,2.4
"5360",2020,8,62056,"SK",14,4,0,0,0,2,1,2,1,0.286,2,5,4,0,4,2,2,0,4,0,11,12,17,2,2,0,0,0,0.117647058823529,0.0588235294117647,0.117647058823529,0.411764705882353,0.285714285714286,0.697478991596639,0.266666666666667,0.142857142857143,0.0240549828178694,0.785714285714286,0.00117508813160987,1,5.4,5.1860222998388,5.4
"5361",2020,8,61295,"NC",8,4,1,0,0,0,0,1,0,0.5,4,4,2,3,2,0,4,2,0,2,10,13,9,3,2,0.25,0,0,0,0,0.111111111111111,0.444444444444444,0.625,1.06944444444444,0.444444444444444,0,0.0552147239263804,0.333333333333333,0.00081732733959951,0,10.8,2.4860222998388,4.06666666666667
"5362",2020,8,79358,"NC",6,4,0,0,1,0,0,1,0,0.667,4,4,2,3,2,0,4,2,0,2,10,13,6,4,4,0,0,0.25,0,0,0.166666666666667,0.666666666666667,1.16666666666667,1.83333333333333,0.75,0,0.0297029702970297,0.75,0.00081732733959951,0,54,20.1860222998388,3.4
"5363",2020,8,60339,"NC",18,4,0,0,0,0,1,5,0,0.222,4,4,2,3,2,0,4,2,0,2,10,13,19,0,0,0,0,0,0,0.0526315789473684,0.263157894736842,0.263157894736842,0.222222222222222,0.485380116959064,0.285714285714286,0,0.021505376344086,0.777777777777778,0.00081732733959951,0,0,2.1860222998388,2.2421052631579
"5364",2020,8,69974,"NC",14,4,1,0,0,3,0,1,0,0.286,4,4,2,3,2,0,4,2,0,2,10,13,17,4,4,0.25,0,0,0.176470588235294,0,0.0588235294117647,0.411764705882353,0.357142857142857,0.76890756302521,0.25,0,0.037037037037037,0,0.00081732733959951,0.333333333333333,10.8,5.7860222998388,6.81176470588235
"5365",2020,8,65060,"KT",26,4,2,0,0,6,1,3,0,0.154,3,2,0,2,0,2,3,4,2,5,15,8,35,2,0,0.5,0,0,0.171428571428571,0.0285714285714286,0.0857142857142857,0.314285714285714,0.230769230769231,0.545054945054945,0.117647058823529,0,0.0181318681318681,0.666666666666667,0.00118717847249703,0.5,0,5.5610222998388,6.42857142857143
"5366",2020,8,63492,"SS",5,4,2,0,0,1,0,0,0,0.8,4,0,2,2,2,0,6,4,0,4,13,11,6,6,5,0.5,0,0,0.166666666666667,0,0,0.833333333333333,1.2,2.03333333333333,0.666666666666667,0,0,0,0.00441058540497193,0,135,12.6860222998388,7.4
"5367",2020,8,50449,"SS",12,4,1,0,1,2,0,0,0,0.333,4,0,2,2,2,0,6,4,0,4,13,11,14,3,3,0.25,0,0.25,0.142857142857143,0,0,0.428571428571429,0.666666666666667,1.0952380952381,0.230769230769231,0,0.0236220472440945,1,0.00441058540497193,0,10.125,10.8110222998388,7.11428571428571
"5368",2020,8,79293,"LT",18,4,0,0,2,0,0,2,0,0.222,2,2,0,0,0,2,6,4,2,5,8,15,18,2,2,0,0,0.5,0,0,0.111111111111111,0.222222222222222,0.555555555555556,0.777777777777778,0.142857142857143,0,0.0142857142857143,0.571428571428571,0.00166112956810631,0,3.85714285714286,8.40030801412451,4.06666666666667
"5369",2020,8,50298,"OB",15,5,0,0,1,0,0,1,0,0.333,0,2,3,2,6,4,0,2,6,0,13,12,15,2,1,0,0,0.2,0,0,0.0666666666666667,0.333333333333333,0.533333333333333,0.866666666666667,0.307692307692308,0,0,0,0.00235109717868339,0,2.7,6.9860222998388,4.6
"5370",2020,8,66305,"WO",10,5,1,0,0,2,0,2,0,0.5,3,2,5,5,5,2,0,0,4,0,11,15,12,3,3,0.2,0,0,0.166666666666667,0,0.166666666666667,0.583333333333333,0.6,1.18333333333333,0.5,0,0,0,0.00198255352894528,1,16.2,4.8860222998388,5.4
"5371",2020,8,67365,"WO",20,5,1,0,0,0,0,3,0,0.25,3,2,5,5,5,2,0,0,4,0,11,15,20,0,0,0.2,0,0,0,0,0.15,0.25,0.3,0.55,0.294117647058824,0,0,0,0.00198255352894528,0,0,2.4860222998388,3.6
"5372",2020,8,69360,"WO",23,5,0,1,0,3,1,3,0,0.217,3,2,5,5,5,2,0,0,4,0,11,15,27,2,2,0,0.2,0,0.111111111111111,0.037037037037037,0.111111111111111,0.333333333333333,0.304347826086957,0.63768115942029,0.208333333333333,0,0.0784313725490196,1,0.00198255352894528,1,3,4.6860222998388,5.4
"5373",2020,8,64893,"SK",17,5,1,0,1,1,1,3,0,0.294,2,5,4,0,4,2,2,0,4,0,11,12,19,2,1,0.2,0,0.2,0.0526315789473684,0.0526315789473684,0.157894736842105,0.368421052631579,0.529411764705882,0.897832817337461,0.266666666666667,0,0.0223123732251521,0.909090909090909,0.00117508813160987,3,2.25,6.9360222998388,4.13684210526316
"5374",2020,8,61895,"SK",24,5,0,1,0,7,0,7,0,0.208,2,5,4,0,4,2,2,0,4,0,11,12,33,5,4,0,0.2,0,0.212121212121212,0,0.212121212121212,0.363636363636364,0.291666666666667,0.65530303030303,0.178571428571429,0,0.0210526315789474,0.6,0.00117508813160987,1,5.14285714285714,4.6860222998388,5.4
