"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","PA","ER","SF","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","BABIP","ERA","R_FIP","kwERA","SB_try","SB_succ","GD_rate","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","BK_rate","KBB","AVG","OBP","SLG","OPS","ER_rate","ERR","ERR_rate"
"4785",2020,5,61365,"SS",63,16,3,0,3,7,1,7,0,72,8,1,0,0,0,3,0,15,0,3,3,0,0,0,0,0,3,3,3,3,6,3,0,0,3,15,9,0.317718940936864,4.5,6.7485222998388,5.4,0.0312764158918005,0.594594594594595,0.0202874049027895,0.1875,0,0.1875,0.0972222222222222,0.0138888888888889,0.0972222222222222,0,1.52475247524752,0.253968253968254,0.333333333333333,0.444444444444444,0.777777777777778,0.888888888888889,11,0.00441058540497193
"4786",2020,5,61457,"SS",19,5,1,0,0,1,1,2,0,22,0,1,0,0,0,3,0,15,0,3,3,0,0,0,0,0,3,3,3,3,6,3,0,0,3,15,9,0.266891891891892,0,4.0860222998388,4.85454545454546,0.025,0.8,0.0125,0.2,0,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,2.3030303030303,0.263157894736842,0.318181818181818,0.315789473684211,0.633971291866029,0,11,0.00441058540497193
"4787",2020,5,61643,"HT",38,10,2,2,2,2,0,8,0,41,7,1,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.354639175257732,6.51724137931035,5.3411947136319,3.64390243902439,0.0164576802507837,0.666666666666667,0.0227272727272727,0.2,0.2,0.2,0.0487804878048781,0,0.195121951219512,0,1.99159663865546,0.263157894736842,0.292682926829268,0.578947368421053,0.871630295250321,1,6,0.00257179597085298
"4788",2020,5,61895,"SK",45,9,3,0,2,6,1,13,0,54,7,2,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.301324503311258,4.97368421052632,5.3439170366809,3.84444444444444,0.0210526315789474,0.6,0.0126315789473684,0.333333333333333,0,0.222222222222222,0.111111111111111,0.0185185185185185,0.240740740740741,0,2.3304347826087,0.2,0.296296296296296,0.4,0.696296296296296,0.636363636363636,3,0.00117508813160987
"4789",2020,5,62056,"SK",18,3,1,0,0,2,0,5,0,21,2,1,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.278688524590164,3.375,2.9360222998388,3.68571428571429,0.0240549828178694,0.785714285714286,0.013745704467354,0.333333333333333,0,0,0.0952380952380952,0,0.238095238095238,0,1.45833333333333,0.166666666666667,0.238095238095238,0.222222222222222,0.46031746031746,1,3,0.00117508813160987
"4790",2020,5,62242,"OB",44,13,4,0,1,1,0,8,0,46,7,1,0,0,14,0,0,3,3,0,3,0,0,0,0,0,3,2,3,6,3,0,3,3,0,11,12,0.277882797731569,5.90625,3.6860222998388,3.57391304347826,0.0241157556270096,0.8,0.022508038585209,0.307692307692308,0,0.0769230769230769,0.0217391304347826,0,0.173913043478261,0,2,0.295454545454545,0.304347826086957,0.454545454545455,0.758893280632411,1,6,0.00235109717868339
"4791",2020,5,62263,"HT",21,8,1,0,0,3,0,1,0,25,2,1,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.385964912280702,3.85714285714286,5.1860222998388,6.36,0,0,0.051948051948052,0.125,0,0,0.12,0,0.04,0,1.8,0.380952380952381,0.44,0.428571428571429,0.868571428571429,0.5,6,0.00257179597085298
"4792",2020,5,62294,"OB",0,0,0,0,0,2,0,0,0,2,2,0,0,0,14,0,0,3,3,0,3,0,0,0,0,0,3,2,3,6,3,0,3,3,0,11,12,0,99.99,3.6860222998388,17.4,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,0.00235109717868339
"4793",2020,5,62360,"WO",50,10,1,0,0,2,3,5,0,56,2,1,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.32737030411449,1.31707317073171,4.05187595837538,4.75714285714286,0.0119940029985007,0.75,0.0269865067466267,0.1,0,0,0.0357142857142857,0.0535714285714286,0.0892857142857143,0,2.08771929824561,0.2,0.267857142857143,0.22,0.487857142857143,1,5,0.00198255352894528
"4794",2020,5,62363,"WO",82,29,3,0,2,9,3,15,1,96,15,2,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.308701657458564,7.36363636363636,5.43147684529334,4.65,0.0194508009153318,0.617647058823529,0.0240274599542334,0.103448275862069,0,0.0689655172413793,0.09375,0.03125,0.15625,0.024390243902439,2.83898305084746,0.353658536585366,0.427083333333333,0.463414634146341,0.890497967479675,0.9375,5,0.00198255352894528
"4795",2020,5,62528,"LT",34,5,0,0,1,3,0,7,0,38,1,1,0,0,3,3,3,0,3,0,11,0,0,0,0,3,3,3,0,0,0,6,2,3,3,11,12,0.333064516129032,0.9,4.4860222998388,4.13684210526316,0.0404208194905869,0.684931506849315,0.0116279069767442,0,0,0.2,0.0789473684210526,0,0.184210526315789,0,1.82,0.147058823529412,0.210526315789474,0.235294117647059,0.445820433436532,0.5,4,0.00166112956810631
"4796",2020,5,62611,"HH",30,14,5,0,1,3,0,3,0,33,9,0,6,0,0,3,9,0,0,3,0,0,0,0,3,0,3,3,3,3,3,0,6,0,3,9,15,0.343612334801762,15.1875,6.6860222998388,5.4,0.0404040404040404,0.75,0.0336700336700337,0.357142857142857,0,0.0714285714285714,0.0909090909090909,0,0.0909090909090909,0,0.947368421052632,0.466666666666667,0.515151515151515,0.733333333333333,1.24848484848485,1,8,0.00306278713629403
"4797",2020,5,62754,"HT",79,21,5,1,0,3,3,19,0,85,9,0,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.340777502067825,4.18965517241379,2.65153954121811,3.14117647058824,0.0220385674931129,0.5625,0.028236914600551,0.238095238095238,0.0476190476190476,0,0.0352941176470588,0.0352941176470588,0.223529411764706,0,2.71578947368421,0.265822784810127,0.317647058823529,0.354430379746835,0.672077438570365,0.692307692307692,6,0.00257179597085298
"4798",2020,5,62869,"SK",91,31,9,0,2,3,2,18,0,97,14,1,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.296442687747036,6.19672131147541,3.93192393918306,3.54432989690722,0.0101325019485581,0.5,0.0222135619641465,0.290322580645161,0,0.0645161290322581,0.0309278350515464,0.0206185567010309,0.185567010309278,0,2.38144329896907,0.340659340659341,0.371134020618557,0.505494505494505,0.876628526113062,0.875,3,0.00117508813160987
"4799",2020,5,62908,"HT",1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0,0,3.6860222998388,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00257179597085298
"4800",2020,5,62920,"SS",33,7,0,0,0,9,1,5,0,43,1,0,0,0,0,3,0,15,0,3,3,0,0,0,0,0,3,3,3,3,6,3,0,0,3,15,9,0.30939226519337,1.03846153846154,5.9937146075311,6.51627906976744,0.00772200772200772,1,0.0193050193050193,0,0,0,0.209302325581395,0.0232558139534884,0.116279069767442,0,1.19230769230769,0.212121212121212,0.395348837209302,0.212121212121212,0.607470049330514,0.333333333333333,11,0.00441058540497193
"4801",2020,5,62937,"WO",18,7,1,1,1,2,0,1,0,20,2,0,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.307799442896936,4.90909090909091,8.32238593620243,6,0.0257234726688103,0.5,0.015005359056806,0.142857142857143,0.142857142857143,0.142857142857143,0.1,0,0.05,0,3.03658536585366,0.388888888888889,0.45,0.722222222222222,1.17222222222222,0.666666666666667,5,0.00198255352894528
"4802",2020,5,62951,"OB",39,14,4,0,3,5,1,3,0,45,12,0,0,0,14,0,0,3,3,0,3,0,0,0,0,0,3,2,3,6,3,0,3,3,0,11,12,0.284436493738819,12.96,9.80602229983879,5.93333333333333,0.0173661360347323,0.666666666666667,0.0376266280752533,0.285714285714286,0,0.214285714285714,0.111111111111111,0.0222222222222222,0.0666666666666667,0,1.11111111111111,0.358974358974359,0.444444444444444,0.692307692307692,1.13675213675214,1,6,0.00235109717868339
"4803",2020,5,63103,"LG",4,1,1,0,0,1,0,1,0,5,0,0,0,0,11,0,3,3,3,0,0,0,0,0,2,3,3,3,0,0,2,3,3,3,2,11,11,0.181818181818182,0,4.6860222998388,5.4,0.0384615384615385,1,0,1,0,0,0.2,0,0.2,0,0.75,0.25,0.4,0.5,0.9,0,3,0.00118296529968454
"4804",2020,5,63248,"OB",45,9,2,0,0,3,0,8,0,50,3,2,0,0,14,0,0,3,3,0,3,0,0,0,0,0,3,2,3,6,3,0,3,3,0,11,12,0.300699300699301,2.13157894736842,3.13339072089143,4.2,0.0202808112324493,0.730769230769231,0.0117004680187207,0.222222222222222,0,0,0.06,0,0.16,0,1.91411042944785,0.2,0.24,0.244444444444444,0.484444444444444,1,6,0.00235109717868339
"4805",2020,5,63342,"WO",28,5,1,0,0,0,0,7,0,28,0,0,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.338636363636364,0,1.85993534331706,2.4,0.0123893805309735,0.857142857142857,0.015929203539823,0.2,0,0,0,0,0.25,0,4.07317073170732,0.178571428571429,0.178571428571429,0.214285714285714,0.392857142857143,0,5,0.00198255352894528
"4806",2020,5,63348,"WO",8,1,0,0,0,0,0,3,0,8,0,0,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.32,0,1.11459372841022,0.9,0.0178571428571429,0.75,0.00892857142857143,0,0,0,0,0,0.375,0,1.85714285714286,0.125,0.125,0.125,0.25,0,5,0.00198255352894528
"4807",2020,5,63512,"LT",35,8,2,0,1,4,0,12,0,39,2,0,0,0,3,3,3,0,3,0,11,0,0,0,0,3,3,3,0,0,0,6,2,3,3,11,12,0.342639593908629,2,3.79713341094991,2.93846153846154,0.0128424657534247,0.466666666666667,0.0136986301369863,0.25,0,0.125,0.102564102564103,0,0.307692307692308,0,2.03053435114504,0.228571428571429,0.307692307692308,0.371428571428571,0.679120879120879,1,4,0.00166112956810631
"4808",2020,5,63543,"LT",40,4,1,0,1,1,0,10,0,41,1,0,0,0,3,3,3,0,3,0,11,0,0,0,0,3,3,3,0,0,0,6,2,3,3,11,12,0.279904306220096,0.75,3.35268896650546,2.76585365853659,0.0317195325542571,0.736842105263158,0.0217028380634391,0.25,0,0.25,0.024390243902439,0,0.24390243902439,0,2.36231884057971,0.1,0.121951219512195,0.2,0.321951219512195,1,4,0.00166112956810631
"4809",2020,5,63628,"HT",35,12,1,0,1,2,0,4,2,38,5,1,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.337801608579088,5.625,5.0610222998388,4.76842105263158,0.00819672131147541,0.333333333333333,0.0382513661202186,0.0833333333333333,0,0.0833333333333333,0.0526315789473684,0,0.105263157894737,0.142857142857143,1.48148148148148,0.342857142857143,0.368421052631579,0.457142857142857,0.825563909774436,1,6,0.00257179597085298
"4810",2020,5,63638,"HT",40,6,0,0,0,0,0,12,0,40,1,0,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.265168539325843,0.794117647058823,1.56837524101527,1.8,0.0482142857142857,0.925925925925926,0.0375,0,0,0,0,0,0.3,0,2.76470588235294,0.15,0.15,0.15,0.3,0.5,6,0.00257179597085298
"4811",2020,5,63765,"HH",21,9,1,2,2,2,0,2,0,23,5,0,6,0,0,3,9,0,0,3,0,0,0,0,3,0,3,3,3,3,3,0,6,0,3,9,15,0.271428571428571,11.25,10.6860222998388,5.4,0.0394736842105263,0.777777777777778,0.0263157894736842,0.111111111111111,0.222222222222222,0.222222222222222,0.0869565217391304,0,0.0869565217391304,0,1.03703703703704,0.428571428571429,0.478260869565217,0.952380952380952,1.43064182194617,1,8,0.00306278713629403
"4812",2020,5,63894,"SK",41,7,2,0,0,4,0,14,0,45,0,0,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.233333333333333,0,2.27425759395644,2.73333333333333,0.0223880597014925,0.333333333333333,0.0149253731343284,0.285714285714286,0,0,0.0888888888888889,0,0.311111111111111,0,1,0.170731707317073,0.244444444444444,0.219512195121951,0.463956639566396,0,3,0.00117508813160987
"4813",2020,5,63950,"NC",17,6,1,0,0,2,0,2,0,20,5,1,3,0,3,0,0,6,0,0,0,0,0,0,11,3,0,3,2,0,0,3,3,6,3,11,12,0.304994686503719,11.25,4.1860222998388,5.4,0.0214655810510733,0.655172413793103,0.0118430792005922,0.166666666666667,0,0,0.1,0,0.1,0,1.68553459119497,0.352941176470588,0.4,0.411764705882353,0.811764705882353,1,2,0.00081732733959951
"4814",2020,5,63959,"NC",24,6,2,0,1,2,0,4,0,27,2,1,3,0,3,0,0,6,0,0,0,0,0,0,11,3,0,3,2,0,0,3,3,6,3,11,12,0.307392996108949,2.84210526315789,5.42286440510195,4.51111111111111,0.00864553314121038,0.666666666666667,0.0259365994236311,0.333333333333333,0,0.166666666666667,0.0740740740740741,0,0.148148148148148,0,2.19047619047619,0.25,0.296296296296296,0.458333333333333,0.75462962962963,1,2,0.00081732733959951
"4815",2020,5,63991,"NC",35,8,2,0,1,5,1,5,0,46,3,5,3,0,3,0,0,6,0,0,0,0,0,0,11,3,0,3,2,0,0,3,3,6,3,11,12,0.291666666666667,2.53125,5.6547722998388,5.4,0.0176991150442478,0.5,0.02275600505689,0.25,0,0.125,0.108695652173913,0.0217391304347826,0.108695652173913,0,2.84090909090909,0.228571428571429,0.304347826086957,0.371428571428571,0.675776397515528,0.75,2,0.00081732733959951
"4816",2020,5,64021,"LT",73,22,6,0,2,11,2,12,0,87,13,1,0,0,3,3,3,0,3,0,11,0,0,0,0,3,3,3,0,0,0,6,2,3,3,11,12,0.319881305637982,6.75,6.05140691522341,5.26206896551724,0.0241973010702652,0.673076923076923,0.0223359702187064,0.272727272727273,0,0.0909090909090909,0.126436781609195,0.0229885057471264,0.137931034482759,0,2.02857142857143,0.301369863013699,0.402298850574713,0.465753424657534,0.868052275232247,0.866666666666667,4,0.00166112956810631
"4817",2020,5,64029,"KT",14,6,1,0,1,0,0,4,0,14,3,0,0,0,5,12,0,0,0,3,0,0,0,0,3,3,3,0,3,3,3,2,0,3,3,12,11,0.32034632034632,10.125,5.5610222998388,1.97142857142857,0.0284857571214393,0.736842105263158,0.0194902548725637,0.166666666666667,0,0.166666666666667,0,0,0.285714285714286,0,1.15789473684211,0.428571428571429,0.428571428571429,0.714285714285714,1.14285714285714,1,3,0.00118717847249703
"4818",2020,5,64051,"WO",36,12,1,0,2,3,1,7,1,40,7,0,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.327272727272727,7.875,6.6860222998388,4.2,0.0211267605633803,0.833333333333333,0.0246478873239437,0.0833333333333333,0,0.166666666666667,0.075,0.025,0.175,0.0625,1.96551724137931,0.333333333333333,0.4,0.527777777777778,0.927777777777778,1,5,0.00198255352894528
"4819",2020,5,64565,"LT",23,4,1,0,0,0,1,4,0,25,1,1,0,0,3,3,3,0,3,0,11,0,0,0,0,3,3,3,0,0,0,6,2,3,3,11,12,0.375,1.35,2.9360222998388,3.48,0.0116959064327485,0,0.0116959064327485,0.25,0,0,0,0.04,0.16,0,1.35294117647059,0.173913043478261,0.2,0.217391304347826,0.417391304347826,1,4,0.00166112956810631
"4820",2020,5,64718,"LT",29,12,2,0,3,2,1,4,0,33,5,1,0,0,3,3,3,0,3,0,11,0,0,0,0,3,3,3,0,0,0,6,2,3,3,11,12,0.3625,7.5,10.3526889665055,4.67272727272727,0.0330578512396694,0.75,0.00826446280991736,0.166666666666667,0,0.25,0.0606060606060606,0.0303030303030303,0.121212121212121,0,2.18181818181818,0.413793103448276,0.454545454545455,0.793103448275862,1.24764890282132,1,4,0.00166112956810631
"4821",2020,5,64768,"SK",26,9,1,0,0,5,1,3,0,34,6,2,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.325991189427313,8.52631578947368,5.58075914194406,6.10588235294118,0.0272108843537415,0.75,0.0204081632653061,0.111111111111111,0,0,0.147058823529412,0.0294117647058824,0.0882352941176471,0,1.75,0.346153846153846,0.441176470588235,0.384615384615385,0.82579185520362,1,3,0.00117508813160987
"4822",2020,5,64861,"SK",30,4,1,1,0,2,0,8,0,32,1,0,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.240384615384615,1.03846153846154,2.53217614599264,3.15,0.0276497695852535,0.333333333333333,0.0184331797235023,0.25,0.25,0,0.0625,0,0.25,0,1.13846153846154,0.133333333333333,0.1875,0.233333333333333,0.420833333333333,1,3,0.00117508813160987
"4823",2020,5,64893,"SK",40,8,2,0,1,5,1,7,0,49,4,3,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.275700934579439,3.08571428571429,5.14316515698165,4.91020408163265,0.0223123732251521,0.909090909090909,0.0162271805273834,0.25,0,0.125,0.102040816326531,0.0204081632653061,0.142857142857143,0,1.8,0.2,0.285714285714286,0.325,0.610714285714286,1,3,0.00117508813160987
"4824",2020,5,64995,"NC",36,8,1,0,0,10,3,7,0,50,3,1,3,0,3,0,0,6,0,0,0,0,0,0,11,3,0,3,2,0,0,3,3,6,3,11,12,0.291845493562232,2.79310344827586,6.27222919639052,6.12,0.0178571428571429,0.666666666666667,0.0148809523809524,0.125,0,0,0.2,0.06,0.14,0,1.42718446601942,0.222222222222222,0.42,0.25,0.67,1,2,0.00081732733959951
"4825",2020,5,65042,"NC",19,6,1,0,1,4,1,0,0,24,4,0,3,0,3,0,0,6,0,0,0,0,0,0,11,3,0,3,2,0,0,3,3,6,3,11,12,0.337837837837838,8.30769230769231,10.1475607613773,7.4,0.0131578947368421,1,0.0043859649122807,0.166666666666667,0,0.166666666666667,0.166666666666667,0.0416666666666667,0,0,1.2258064516129,0.315789473684211,0.458333333333333,0.526315789473684,0.984649122807018,1,2,0.00081732733959951
"4826",2020,5,65048,"KT",34,18,1,0,2,1,0,6,0,36,10,1,0,0,5,12,0,0,0,3,0,0,0,0,3,3,3,0,3,3,3,2,0,3,3,12,11,0.340033500837521,15.8823529411765,6.6860222998388,3.73333333333333,0.0183028286189684,0.636363636363636,0.0282861896838602,0.0555555555555556,0,0.111111111111111,0.0277777777777778,0,0.166666666666667,0,1.88524590163934,0.529411764705882,0.527777777777778,0.735294117647059,1.26307189542484,1,3,0.00118717847249703
"4827",2020,5,65060,"KT",52,13,1,0,2,4,0,10,0,57,4,1,0,0,5,12,0,0,0,3,0,0,0,0,3,3,3,0,3,3,3,2,0,3,3,12,11,0.29757785467128,2.7,5.0360222998388,4.13684210526316,0.0181318681318681,0.666666666666667,0.0175824175824176,0.0769230769230769,0,0.153846153846154,0.0701754385964912,0,0.175438596491228,0,1.7536231884058,0.25,0.298245614035088,0.384615384615385,0.682860998650472,1,3,0.00118717847249703
"4828",2020,5,65062,"KT",32,9,0,0,1,5,0,4,0,38,5,1,0,0,5,12,0,0,0,3,0,0,0,0,3,3,3,0,3,3,3,2,0,3,3,12,11,0.327089337175793,5.625,6.1860222998388,5.71578947368421,0.0458333333333333,0.636363636363636,0.00833333333333333,0,0,0.111111111111111,0.131578947368421,0,0.105263157894737,0,4,0.28125,0.368421052631579,0.375,0.743421052631579,1,3,0.00118717847249703
"4829",2020,5,65117,"LG",41,8,2,0,1,5,0,8,0,46,2,0,0,0,11,0,3,3,3,0,0,0,0,0,2,3,3,3,0,0,2,3,3,3,2,11,11,0.351351351351351,1.63636363636364,4.77693139074789,4.61739130434783,0,0,0.0471698113207547,0.25,0,0.125,0.108695652173913,0,0.173913043478261,0,0.75,0.195121951219512,0.282608695652174,0.317073170731707,0.599681866383881,1,3,0.00118296529968454
"4830",2020,5,65241,"OB",2,1,1,0,0,1,0,1,0,3,1,0,0,0,14,0,0,3,3,0,3,0,0,0,0,0,3,2,3,6,3,0,3,3,0,11,12,0.33695652173913,27,6.6860222998388,5.4,0,0,0.0120481927710843,1,0,0,0.333333333333333,0,0.333333333333333,0,1.29166666666667,0.5,0.666666666666667,1,1.66666666666667,1,6,0.00235109717868339
"4831",2020,5,65320,"WO",105,27,5,0,1,6,0,20,0,113,11,2,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.320444915254237,3.7125,3.3485222998388,3.91327433628319,0.0341324664770419,0.773809523809524,0.0239739943112556,0.185185185185185,0,0.037037037037037,0.0530973451327434,0,0.176991150442478,0,2.78709677419355,0.257142857142857,0.292035398230089,0.333333333333333,0.625368731563422,0.785714285714286,5,0.00198255352894528
"4832",2020,5,65343,"SK",12,5,2,1,0,3,0,4,0,15,7,0,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.354838709677419,27,4.11459372841022,4.6,0.0527777777777778,0.631578947368421,0.0111111111111111,0.4,0.2,0,0.2,0,0.266666666666667,0,1.55172413793103,0.416666666666667,0.533333333333333,0.75,1.28333333333333,1,3,0.00117508813160987
"4833",2020,5,65398,"WO",44,12,5,0,2,3,1,5,0,49,6,1,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.288135593220339,4.90909090909091,6.23147684529334,4.91020408163265,0.00862068965517241,0,0.0258620689655172,0.416666666666667,0,0.166666666666667,0.0612244897959184,0.0204081632653061,0.102040816326531,0,2.2,0.272727272727273,0.326530612244898,0.522727272727273,0.849257884972171,1,5,0.00198255352894528
"4834",2020,5,65411,"SK",23,7,1,0,0,2,0,4,0,26,4,1,12,0,6,0,0,0,0,3,2,0,0,0,0,6,3,0,3,2,3,3,0,0,3,12,11,0.375,6.35294117647059,3.33308112336821,4.47692307692308,0.0166666666666667,0,0.05,0.142857142857143,0,0,0.0769230769230769,0,0.153846153846154,0,1,0.304347826086957,0.346153846153846,0.347826086956522,0.693979933110368,1,3,0.00117508813160987
"4835",2020,5,65496,"SS",25,11,2,0,1,3,1,8,0,31,8,2,0,0,0,3,0,15,0,3,3,0,0,0,0,0,3,3,3,3,6,3,0,0,3,15,9,0.309090909090909,13.5,5.3735222998388,3.46451612903226,0.0309278350515464,1,0,0.181818181818182,0,0.0909090909090909,0.0967741935483871,0.032258064516129,0.258064516129032,0,2.15384615384615,0.44,0.483870967741935,0.64,1.12387096774194,0.888888888888889,11,0.00441058540497193
"4836",2020,5,65509,"WO",3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,12,3,0,0,0,3,3,3,3,2,3,3,0,3,3,0,12,11,0.24,0,3.6860222998388,5.4,0.0277777777777778,0.5,0.0138888888888889,0,0,0,0,0,0,0,0.75,0,0,0,0,0,5,0.00198255352894528
"4837",2020,5,65516,"KT",118,32,8,0,1,12,0,20,0,131,9,1,0,0,5,12,0,0,0,3,0,0,0,0,3,3,3,0,3,3,3,2,0,3,3,12,11,0.305491990846682,2.79310344827586,3.996367127425,4.66717557251908,0.0165530671859786,0.647058823529412,0.0311587147030185,0.25,0,0.03125,0.0916030534351145,0,0.152671755725191,0,1.31851851851852,0.271186440677966,0.33587786259542,0.364406779661017,0.700284642256437,0.9,3,0.00118717847249703
"4838",2020,5,65616,"HT",111,23,7,1,0,11,1,23,0,125,11,2,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.336719883889695,3.3,3.35268896650546,4.248,0.033210332103321,0.814814814814815,0.019680196801968,0.304347826086957,0.0434782608695652,0,0.088,0.008,0.184,0,1.76666666666667,0.207207207207207,0.28,0.288288288288288,0.568288288288288,0.785714285714286,6,0.00257179597085298
"4839",2020,5,65643,"HT",40,11,2,0,1,3,1,13,0,45,2,1,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.293849658314351,1.8,3.5860222998388,2.73333333333333,0.0110091743119266,1,0.0110091743119266,0.181818181818182,0,0.0909090909090909,0.0666666666666667,0.0222222222222222,0.288888888888889,0,3.48648648648649,0.275,0.333333333333333,0.4,0.733333333333333,0.666666666666667,6,0.00257179597085298
"4840",2020,5,65665,"HT",13,8,1,1,0,3,0,0,0,16,5,0,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.346153846153846,27,9.0860222998388,7.65,0.0172910662824208,1,0.0144092219020173,0.125,0.125,0,0.1875,0,0,0,1.43181818181818,0.615384615384615,0.6875,0.846153846153846,1.53365384615385,1,6,0.00257179597085298
"4841",2020,5,65696,"HT",7,1,1,0,0,1,0,4,0,8,0,0,3,0,0,3,3,3,12,0,0,0,0,0,0,3,0,3,3,3,0,3,3,3,3,12,12,0.36046511627907,0,1.1860222998388,0.9,0,0,0.0101010101010101,1,0,0,0.125,0,0.5,0,1.29411764705882,0.142857142857143,0.25,0.285714285714286,0.535714285714286,0,6,0.00257179597085298
"4842",2020,5,65764,"HH",102,20,0,0,5,12,1,27,0,116,12,1,6,0,0,3,9,0,0,3,0,0,0,0,3,0,3,3,3,3,3,0,6,0,3,9,15,0.332979851537646,3.90361445783132,5.49325121550145,3.84827586206897,0.0395869191049914,0.804347826086957,0.0137693631669535,0,0,0.25,0.103448275862069,0.00862068965517241,0.232758620689655,0,1.6830985915493,0.196078431372549,0.28448275862069,0.343137254901961,0.62762001352265,1,8,0.00306278713629403
"4843",2020,5,65769,"HH",32,10,0,2,2,6,0,7,0,39,6,1,6,0,0,3,9,0,0,3,0,0,0,0,3,0,3,3,3,3,3,0,6,0,3,9,15,0.319327731092437,7.04347826086956,7.59906577809967,5.09230769230769,0.0217588395285585,0.75,0.0163191296464189,0,0.2,0.2,0.153846153846154,0,0.179487179487179,0,1.32911392405063,0.3125,0.41025641025641,0.625,1.03525641025641,0.857142857142857,8,0.00306278713629403
"4844",2020,5,65933,"NC",114,12,3,0,0,9,0,38,0,123,2,0,3,0,3,0,0,6,0,0,0,0,0,0,11,3,0,3,2,0,0,3,3,6,3,11,12,0.30945558739255,0.529411764705882,2.24484582925056,2.57073170731707,0.018972697825081,0.365853658536585,0.01850994909764,0.25,0,0,0.0731707317073171,0,0.308943089430894,0,2.60913705583756,0.105263157894737,0.170731707317073,0.131578947368421,0.302310654685494,1,2,0.00081732733959951
"4845",2020,5,66047,"KT",3,2,0,0,0,1,1,0,0,5,4,0,0,0,5,12,0,0,0,3,0,0,0,0,3,3,3,0,3,3,3,2,0,3,3,12,11,0.349056603773585,108,21.6860222998388,7.8,0.0289389067524116,0.777777777777778,0.0289389067524116,0,0,0,0.2,0.2,0,0,1.02564102564103,0.666666666666667,0.8,0.666666666666667,1.46666666666667,1,3,0.00118717847249703
