year,month,T_ID,P_ID,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W
2019,9,SS,61365,0,9,0,0,27,156,40,34,11,1,1,1,2,2,1,0,3,0,2,6,0,0,0,0,5,5,2,1,2,0,1,1,1,1,0,0,6,3,0,0,7,0,2
2019,9,SS,61457,0,9,0,1,12,79,16,13,2,0,0,1,0,0,0,1,2,0,0,5,0,0,0,0,3,3,2,0,2,0,1,2,0,2,0,0,5,4,0,0,8,0,1
2019,9,SS,65496,0,4,0,0,12,68,22,19,6,1,1,2,1,0,0,0,2,0,1,1,0,0,0,0,3,3,0,0,1,0,1,1,1,0,0,0,1,3,0,0,4,0,0
2019,9,SS,66492,0,3,0,0,8,40,9,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,3,0,0
2019,9,SS,67421,0,10,0,1,26,161,41,34,9,2,1,0,0,0,1,1,4,0,1,6,0,1,0,0,6,5,2,0,1,1,1,1,0,3,0,1,6,4,0,1,9,0,0
2019,9,SS,67443,0,7,0,0,28,175,44,37,9,2,0,0,0,0,0,0,7,0,0,6,1,0,0,1,4,3,1,0,1,0,1,2,2,0,0,0,3,4,0,0,7,0,0
2019,9,SS,67467,0,7,0,0,26,114,36,31,7,1,0,2,0,0,1,0,3,0,1,6,0,1,0,0,5,5,1,0,1,0,1,1,1,1,0,1,3,4,0,0,7,0,0
2019,9,SS,68419,4,0,0,0,69,389,99,91,24,4,0,1,0,0,1,0,7,0,0,18,4,1,0,0,10,6,1,1,0,0,0,0,0,1,0,1,2,2,0,2,1,0,1
2019,9,SS,69439,5,0,0,0,102,479,135,129,31,3,1,3,4,0,0,0,5,0,1,29,3,0,0,0,11,10,0,0,2,0,1,1,0,1,0,0,2,3,0,1,1,0,3
2019,9,SS,69446,2,0,0,0,33,187,47,45,12,5,0,2,0,0,0,0,2,0,0,6,1,0,0,0,6,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0
2019,9,SS,73117,0,10,0,0,29,146,40,38,11,1,0,2,1,0,0,1,1,0,0,6,1,0,0,0,5,5,2,0,3,1,1,1,0,1,0,1,5,5,0,1,4,5,0
2019,9,SS,74454,6,0,0,0,86,476,135,120,39,8,2,3,3,1,4,1,8,0,2,10,2,0,0,0,26,20,1,0,1,0,0,2,2,0,0,0,2,4,0,5,1,0,0
2019,9,SS,77446,4,1,0,0,80,448,113,96,20,5,0,4,1,2,1,0,14,0,2,13,5,0,0,0,13,12,0,0,2,2,0,0,0,0,0,1,2,3,0,1,2,0,2
2019,9,SS,77927,0,9,0,4,26,164,42,36,9,1,0,2,0,0,0,1,4,0,1,8,0,2,0,0,4,4,2,0,2,2,0,1,0,1,0,1,5,4,0,0,9,0,0
2019,9,SS,79440,2,2,0,0,32,216,53,43,12,4,0,0,2,0,1,0,9,0,0,9,0,3,0,0,8,8,1,0,0,0,1,0,0,1,0,1,2,2,0,2,2,0,0
2019,9,SS,99445,0,3,0,0,7,39,12,11,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,0,2,1,0,0,2,0,1
2019,9,WO,61268,1,3,0,0,17,106,24,22,5,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,2,2,1,1,0,1,0,0,0,0,1,0,2,2,0,0,4,0,0
2019,9,WO,61456,0,4,0,0,11,64,15,12,3,1,0,0,1,1,0,1,2,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,2,0,0,4,0,0
2019,9,WO,62360,0,2,0,0,6,21,9,9,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2019,9,WO,62363,0,5,0,0,13,55,18,16,5,0,0,0,0,0,2,0,0,0,0,2,1,0,0,2,3,2,1,1,1,1,0,0,0,0,1,0,2,3,0,0,5,0,0
2019,9,WO,63342,0,9,0,2,26,128,34,30,6,0,0,1,1,0,0,1,3,0,0,5,0,0,0,0,1,1,0,1,1,1,1,1,2,2,0,0,1,8,0,0,8,1,0
2019,9,WO,64051,0,3,0,0,12,64,15,15,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0
2019,9,WO,65320,4,0,0,0,78,379,99,95,24,4,0,0,4,0,0,1,2,0,1,15,5,1,0,0,4,2,0,1,0,1,0,1,0,1,0,0,1,3,0,0,2,0,2
2019,9,WO,65398,0,1,0,0,3,13,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2019,9,WO,66018,0,1,0,0,2,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2019,9,WO,67313,3,0,0,0,41,202,55,50,10,2,0,0,1,0,0,0,3,0,2,14,1,0,0,0,2,2,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,2
2019,9,WO,67603,3,0,0,0,54,275,72,65,12,2,0,1,1,1,0,0,7,0,0,8,1,2,1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,2
2019,9,WO,67828,0,2,0,0,3,33,8,7,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
2019,9,WO,68341,0,3,0,0,5,34,10,9,3,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3,2,0,2,0,1,0,0,0,0,0,0,1,2,0,0,3,0,0
2019,9,WO,69343,4,0,0,0,78,348,102,94,20,4,1,1,4,2,0,1,6,0,1,15,2,1,0,0,8,5,0,1,0,0,0,0,1,1,1,0,1,3,0,2,0,0,2
2019,9,WO,74359,0,8,0,0,23,126,36,34,12,2,0,0,0,0,1,1,0,0,0,8,0,1,0,0,6,4,1,1,0,2,1,0,1,2,0,0,2,6,0,1,4,2,1
2019,9,WO,76430,0,8,0,5,21,132,30,25,4,2,0,0,0,0,0,0,5,1,0,7,1,0,0,0,3,3,0,0,1,1,1,1,2,2,0,0,1,7,0,2,6,0,0
2019,10,LT,69516,0,1,0,0,6,35,9,9,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2019,10,LT,72523,0,1,0,0,3,20,5,3,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2019,10,LT,75321,0,1,0,0,3,13,6,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2019,10,LT,76225,0,1,0,0,3,14,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2019,10,LT,77318,1,0,0,0,6,29,8,7,2,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2019,10,LT,77591,0,1,0,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2019,10,LT,79293,0,1,0,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2019,10,NC,60339,0,1,0,0,1,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,63950,0,1,0,0,2,18,6,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,63959,0,1,0,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,63991,0,1,0,1,3,19,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,66920,1,0,0,0,7,46,12,10,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,75867,0,1,0,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,76118,0,1,0,0,1,10,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2019,10,NC,78352,0,1,0,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,NC,79358,0,1,0,1,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2019,10,OB,62242,0,1,0,0,3,18,6,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,OB,62951,0,1,0,0,1,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,OB,63248,0,1,0,0,3,18,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,OB,66291,0,1,0,0,3,14,4,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2019,10,OB,68240,1,0,0,0,10,74,18,17,7,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,OB,72447,0,1,0,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,OB,76329,0,1,0,0,2,15,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,OB,79229,0,1,0,0,2,9,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2019,10,WO,61268,0,1,0,1,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,10,WO,62360,0,1,0,1,3,21,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,10,WO,62363,0,1,0,1,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,10,WO,63342,0,1,0,0,3,19,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2019,10,WO,67828,0,1,0,1,3,14,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,10,WO,68341,0,1,0,0,3,28,5,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2019,10,WO,69343,1,0,0,0,6,38,10,10,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2019,10,WO,76430,0,1,0,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2020,5,HH,60140,0,10,0,0,23,168,38,30,9,3,1,1,0,1,0,0,6,0,2,10,0,1,0,0,9,9,0,1,2,2,2,1,0,0,0,2,5,5,0,0,10,0,0
2020,5,HH,60768,0,4,0,0,14,104,24,19,7,1,1,1,0,1,0,0,5,1,0,4,1,1,0,0,6,6,0,0,0,1,0,0,0,2,0,1,1,3,0,0,4,0,0
2020,5,HH,61156,0,2,0,0,6,50,9,6,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0
2020,5,HH,61214,0,4,0,0,9,49,12,11,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,4,0,0
2020,5,HH,62611,1,3,0,0,17,119,33,30,14,5,0,1,1,0,0,0,3,0,0,3,1,0,0,0,9,9,0,1,1,0,1,0,0,1,0,0,2,2,0,1,3,0,0
2020,5,HH,63765,0,4,0,0,12,83,23,21,9,1,2,2,0,0,0,0,2,0,0,2,0,1,0,1,5,5,0,0,1,1,1,1,0,0,0,0,2,2,0,0,4,0,0
2020,5,HH,65764,4,1,0,0,83,457,116,102,20,0,0,5,7,0,1,0,12,0,1,27,0,1,0,0,12,12,0,1,0,0,1,1,0,2,0,0,2,3,0,2,3,0,0
2020,5,HH,65769,0,9,0,0,24,161,39,32,10,0,2,2,1,1,0,1,6,0,0,7,0,1,0,0,7,6,0,0,1,2,0,2,0,2,0,2,2,7,0,3,5,0,1
2020,5,HH,67703,0,9,0,3,31,164,41,33,7,2,0,2,0,0,0,1,6,1,1,8,3,0,0,0,4,4,0,1,1,0,2,1,0,2,0,2,3,6,0,0,9,0,0
2020,5,HH,67737,0,12,0,2,37,214,49,44,8,0,0,2,2,0,0,0,4,0,1,20,1,1,0,0,4,4,0,2,1,0,2,2,0,3,0,2,4,8,0,1,11,0,0
2020,5,HH,68703,0,3,0,0,8,51,14,13,5,2,0,0,0,0,1,0,0,0,0,4,0,1,0,1,3,2,0,0,1,0,0,2,0,0,0,0,0,3,0,0,3,0,0
2020,5,HH,69744,5,0,1,0,102,512,137,127,33,7,1,1,0,2,1,1,6,0,2,17,5,0,0,0,11,10,0,0,0,1,1,1,0,1,0,1,2,3,0,2,1,0,2
2020,5,HH,69745,3,1,0,0,54,340,81,70,20,3,0,2,3,1,1,1,8,0,1,12,1,0,0,0,7,7,0,0,1,1,1,0,0,0,0,1,2,2,0,1,2,0,1
2020,5,HH,69748,2,0,0,0,21,138,34,27,7,2,0,0,3,1,0,0,7,0,0,4,1,0,0,0,4,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0
2020,5,HH,73738,0,8,0,0,25,126,36,31,10,2,0,1,0,0,1,2,2,0,0,6,2,0,0,0,4,4,0,0,1,2,1,1,0,2,0,1,3,5,0,1,6,0,1
2020,5,HH,73750,0,1,0,0,5,37,7,6,2,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2020,5,HH,74857,0,6,0,0,19,94,25,23,5,1,0,0,0,0,0,1,0,0,1,6,0,0,0,0,1,1,0,2,0,0,1,1,0,2,0,0,3,3,0,1,1,4,0
2020,5,HH,77318,5,0,0,0,74,501,128,106,34,8,1,2,2,1,0,0,18,0,4,31,3,2,0,0,21,19,0,1,1,0,0,1,0,2,0,0,1,4,0,3,1,0,1
2020,5,HH,79764,4,0,0,0,57,338,93,87,32,7,1,3,3,0,0,2,3,0,1,13,0,0,0,1,16,16,0,1,1,1,0,0,0,0,0,1,2,2,0,2,1,0,1
2020,5,HT,50636,5,0,0,0,92,478,122,115,33,5,0,2,1,2,0,1,5,0,1,26,5,1,1,1,12,11,1,0,0,1,0,0,1,1,0,1,3,2,0,2,2,0,1
2020,5,HT,50640,5,0,0,0,82,477,112,102,24,8,0,1,5,3,0,1,6,0,3,37,2,2,0,0,13,12,1,0,1,1,1,0,0,0,1,0,2,3,0,3,0,0,2
2020,5,HT,61643,0,8,0,0,30,164,41,38,10,2,2,2,0,0,1,0,2,0,0,8,2,0,0,0,7,7,0,0,1,3,0,0,1,2,0,1,5,3,0,0,8,0,0
2020,5,HT,62263,0,4,0,0,15,94,25,21,8,1,0,0,0,0,0,1,3,0,0,1,2,0,0,0,4,2,1,0,0,0,0,0,1,0,1,1,2,2,0,0,3,0,1
2020,5,HT,62754,4,0,0,0,63,360,85,79,21,5,1,0,1,2,0,0,3,0,3,19,4,2,0,0,13,9,0,0,1,0,1,0,1,0,1,0,2,2,0,3,0,0,1
2020,5,HT,62908,0,1,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2020,5,HT,63628,0,9,0,0,25,125,38,35,12,1,0,1,0,0,1,0,2,1,0,4,1,0,2,0,5,5,0,0,0,2,2,0,1,1,2,1,6,3,0,1,8,0,0
2020,5,HT,63638,0,10,0,3,33,167,40,40,6,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,2,1,1,0,1,0,2,0,2,2,1,1,5,5,0,0,10,0,0
2020,5,HT,65616,5,0,0,0,92,457,125,111,23,7,1,0,2,0,0,2,11,0,1,23,3,0,0,1,14,11,1,0,0,1,1,0,0,1,0,1,3,2,0,0,2,0,3
2020,5,HT,65643,0,9,0,0,30,162,45,40,11,2,0,1,1,0,0,1,3,0,1,13,0,0,0,0,3,2,2,0,1,1,1,0,0,2,1,1,3,6,0,0,6,3,0
2020,5,HT,65665,0,6,0,1,6,61,16,13,8,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,2,0,1,2,4,2,0,1,5,0,0
2020,5,HT,65696,0,4,0,1,6,30,8,7,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2,0,0,4,0,0
2020,5,HT,66609,0,10,0,3,36,163,44,37,4,1,0,0,1,0,2,1,4,0,0,15,0,0,0,0,1,0,2,0,2,0,1,0,1,2,1,1,3,7,0,0,9,0,1
2020,5,HT,66630,0,10,0,0,27,193,53,41,16,4,2,1,0,0,0,1,10,1,1,7,1,0,0,0,17,17,1,0,1,2,2,0,1,0,2,1,6,4,0,0,10,0,0
2020,5,HT,67646,0,5,0,0,18,123,35,28,11,1,0,3,1,0,0,0,6,0,1,4,1,0,0,0,7,7,1,0,0,1,0,0,1,0,2,0,2,3,0,0,5,0,0
2020,5,HT,68616,0,1,0,0,3,17,5,3,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2020,5,HT,69516,0,1,0,0,4,29,5,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2020,5,HT,77637,5,0,0,0,78,443,112,104,29,7,0,3,1,3,0,0,8,0,0,18,3,0,0,0,15,14,0,0,1,0,0,0,1,1,1,1,2,3,0,2,0,0,3
2020,5,KT,50030,4,0,0,0,65,348,100,95,32,6,0,3,1,0,0,1,4,0,0,8,3,0,0,0,20,17,1,1,0,0,0,0,1,0,1,0,3,1,0,1,0,0,3
2020,5,KT,50036,0,2,0,0,9,42,14,10,4,0,1,0,0,0,1,1,0,0,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0
2020,5,KT,50040,5,0,0,0,96,500,126,119,25,3,0,0,1,1,0,0,5,0,2,28,2,2,0,0,8,6,0,1,0,1,1,1,0,0,1,0,3,2,0,0,3,0,2
2020,5,KT,64029,0,4,0,0,9,56,14,14,6,1,0,1,0,0,0,0,0,0,0,4,1,1,0,0,3,3,1,0,0,0,0,1,0,0,1,1,2,2,0,1,3,0,0
2020,5,KT,65048,0,8,0,0,18,130,36,34,18,1,0,2,1,0,0,1,1,0,0,6,0,2,0,0,10,10,1,1,0,2,2,0,1,0,0,1,4,4,0,2,6,0,0
2020,5,KT,65060,0,12,0,6,40,228,57,52,13,1,0,2,0,0,1,0,4,0,0,10,0,0,0,0,4,4,1,2,0,2,1,2,2,0,1,1,5,7,0,0,12,0,0
2020,5,KT,65062,0,8,0,0,25,168,38,32,9,0,0,1,0,0,1,0,5,0,0,4,0,0,0,0,5,5,0,2,0,2,2,0,1,0,0,1,4,4,0,1,6,1,0
2020,5,KT,65516,5,0,0,0,91,495,131,118,32,8,0,1,0,0,0,1,12,0,0,20,6,2,0,0,10,9,1,1,0,0,1,1,0,0,0,1,3,2,0,1,2,0,2
2020,5,KT,66047,0,1,0,0,1,13,5,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020,5,KT,67008,0,8,0,0,24,148,42,37,13,2,0,3,0,0,0,1,3,2,1,4,1,2,0,0,11,9,1,0,0,1,1,2,2,0,1,0,3,5,0,3,4,1,0
2020,5,KT,68043,4,0,0,0,62,363,97,79,18,1,0,2,1,0,0,0,15,0,3,12,3,1,0,1,13,12,0,0,0,1,0,0,1,0,1,1,1,3,0,1,1,0,2
2020,5,KT,69032,5,0,0,0,86,486,129,112,30,5,0,4,4,0,1,2,8,0,6,23,0,0,0,0,20,20,1,0,0,1,1,1,0,0,0,1,2,3,0,2,2,0,1
2020,5,KT,69041,0,4,0,1,11,72,16,14,4,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,2,1,3,0,0,4,0,0
2020,5,KT,69068,0,2,0,0,6,50,13,12,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0
2020,5,KT,69098,0,3,0,0,9,55,13,8,1,0,0,0,0,0,0,1,4,0,0,3,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
2020,5,KT,75340,0,7,0,1,20,115,29,23,6,0,0,1,2,1,0,2,4,0,0,2,0,0,0,0,4,4,1,0,0,0,1,1,2,0,2,0,4,3,0,0,7,0,0
2020,5,KT,76757,0,3,0,1,8,44,14,11,4,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,2,1,2,0,0,3,0,0
2020,5,KT,77563,0,4,0,1,5,60,13,10,5,1,0,1,1,0,0,0,3,0,0,1,0,1,0,0,4,4,0,0,0,0,1,2,1,0,0,0,1,3,0,1,3,0,0
2020,5,KT,78517,0,10,0,2,29,208,48,35,6,0,0,0,1,0,0,0,12,1,1,8,1,0,0,0,11,9,1,1,0,2,2,1,0,0,2,1,6,4,0,0,10,0,0
2020,5,LG,50126,1,2,0,0,28,149,36,32,4,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,2,0,1
2020,5,LG,50157,0,8,0,1,25,138,37,32,11,1,0,1,0,0,1,2,1,0,1,7,0,0,0,0,7,7,0,1,2,0,0,1,2,0,1,1,5,3,0,0,8,0,0
2020,5,LG,60337,0,2,0,0,7,41,9,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0
2020,5,LG,60845,0,2,0,0,6,35,11,10,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0
2020,5,LG,61101,4,0,0,0,67,383,100,93,26,3,0,1,3,0,0,1,6,0,0,23,1,0,0,0,15,11,0,1,1,0,0,0,0,1,1,0,2,2,0,1,1,0,2
2020,5,LG,63103,0,1,0,0,3,25,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2020,5,LG,65117,0,12,0,1,37,190,46,41,8,2,0,1,0,0,0,0,5,0,0,8,4,1,0,0,2,2,2,1,1,0,0,2,1,2,2,1,5,7,0,0,6,4,2
2020,5,LG,66145,0,6,0,0,14,111,24,18,6,1,0,2,0,0,1,0,5,0,0,3,1,0,0,1,6,4,0,2,2,0,0,1,0,0,1,0,2,4,0,0,5,0,1
2020,5,LG,67119,0,2,0,0,4,21,7,5,2,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0
2020,5,LG,68135,5,0,0,0,88,448,121,112,27,4,0,3,6,0,0,2,7,0,0,21,3,1,0,0,16,15,1,1,0,0,0,1,0,1,1,0,1,4,0,2,1,0,2
2020,5,LG,69103,4,0,0,0,60,319,88,82,22,4,0,0,2,0,0,0,6,0,0,20,2,1,0,0,10,9,1,0,1,0,0,1,0,0,0,1,2,2,0,0,2,0,2
2020,5,LG,69159,0,9,0,4,38,160,45,41,5,1,0,0,0,0,0,0,4,0,0,7,3,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,4,5,0,0,7,1,1
2020,5,LG,73801,1,6,0,1,32,193,52,47,18,2,0,2,0,1,0,1,3,0,1,1,1,0,0,0,8,8,0,2,1,0,0,0,1,1,1,1,4,3,0,1,5,1,0
2020,5,LG,76455,5,0,0,0,81,487,119,109,31,7,1,5,0,0,1,2,7,0,0,26,0,0,0,0,15,15,0,1,1,0,0,0,1,1,0,1,4,1,0,2,0,0,3
2020,5,LG,76650,0,10,0,4,17,114,26,22,6,1,0,0,1,0,0,0,3,0,1,6,1,1,0,0,2,2,2,1,2,0,0,1,1,2,0,1,6,4,0,0,10,0,0
2020,5,LG,78148,3,0,0,0,48,248,66,61,19,3,0,3,1,3,0,1,4,0,0,14,4,2,0,0,11,9,1,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,1
2020,5,LG,79140,0,6,0,0,21,84,27,25,7,2,0,0,0,0,0,0,1,0,1,5,2,0,0,0,3,3,0,1,1,0,0,1,1,1,0,1,4,2,0,0,6,0,0
2020,5,LG,79825,0,8,0,0,36,175,49,42,10,2,0,3,0,0,1,2,2,0,2,6,2,0,0,0,4,4,1,1,1,0,0,1,1,1,0,2,5,3,0,0,6,1,1
2020,5,LT,50524,1,0,0,0,10,59,14,13,3,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2020,5,LT,50558,6,0,0,0,100,581,140,124,29,9,0,2,3,1,1,0,15,0,0,37,2,0,0,0,10,10,1,1,1,0,0,0,1,1,1,0,2,4,0,2,3,0,1
2020,5,LT,60559,0,11,0,0,30,197,49,38,11,4,0,2,2,1,0,2,9,0,0,9,0,1,0,0,9,9,2,1,1,0,0,0,2,1,2,2,6,5,0,0,11,0,0
