"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","ERA","WHIP","FIP","SB_try","SB_succ","ERC"
"4805",2020,5,"KT",69098,0,3,0,0,9,55,13,8,1,0,0,0,0,0,0,1,4,0,0,3,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0.0769230769230769,0.384615384615385,0.461538461538462,0,0,0.892526442307692
"4806",2020,5,"KT",75340,0,7,0,1,20,115,29,23,6,0,0,1,2,1,0,2,4,0,0,2,0,0,0,0,4,4,1,0,0,0,1,1,2,0,2,0,4,3,0,0,7,0,0,0.137931034482759,0.344827586206897,0.724137931034483,0.103448275862069,0.666666666666667,0.976173163418291
"4807",2020,5,"KT",76757,0,3,0,1,8,44,14,11,4,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,2,1,2,0,0,3,0,0,0.285714285714286,0.428571428571429,0.285714285714286,0.0714285714285714,1,1.39935844155844
"4808",2020,5,"KT",77563,0,4,0,1,5,60,13,10,5,1,0,1,1,0,0,0,3,0,0,1,0,1,0,0,4,4,0,0,0,0,1,2,1,0,0,0,1,3,0,1,3,0,0,0.307692307692308,0.615384615384615,1.53846153846154,0.0769230769230769,1,4.81662769230769
"4809",2020,5,"KT",78517,0,10,0,2,29,208,48,35,6,0,0,0,1,0,0,0,12,1,1,8,1,0,0,0,11,9,1,1,0,2,2,1,0,0,2,1,6,4,0,0,10,0,0,0.1875,0.375,0.416666666666667,0.0208333333333333,1,0.806137321428571
"4810",2020,5,"LG",50126,1,2,0,0,28,149,36,32,4,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,2,0,1,0,0.222222222222222,0.222222222222222,0,0,-0.1407625
"4811",2020,5,"LG",50157,0,8,0,1,25,138,37,32,11,1,0,1,0,0,1,2,1,0,1,7,0,0,0,0,7,7,0,1,2,0,0,1,2,0,1,1,5,3,0,0,8,0,0,0.189189189189189,0.324324324324324,0.135135135135135,0,0,1.00620903716216
"4812",2020,5,"LG",60337,0,2,0,0,7,41,9,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0.111111111111111,0.222222222222222,-0.222222222222222,0,0,-0.0635777777777779
"4813",2020,5,"LG",60845,0,2,0,0,6,35,11,10,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0.363636363636364,0.454545454545455,1.45454545454545,0,0,2.49625681818182
"4814",2020,5,"LG",61101,4,0,0,0,67,383,100,93,26,3,0,1,3,0,0,1,6,0,0,23,1,0,0,0,15,11,0,1,1,0,0,0,0,1,1,0,2,2,0,1,1,0,2,0.11,0.32,-0.15,0.03,1,0.519032258064516
"4815",2020,5,"LG",63103,0,1,0,0,3,25,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.4,0.2,0,0,0.949255
"4816",2020,5,"LG",65117,0,12,0,1,37,190,46,41,8,2,0,1,0,0,0,0,5,0,0,8,4,1,0,0,2,2,2,1,1,0,0,2,1,2,2,1,5,7,0,0,6,4,2,0.0434782608695652,0.282608695652174,0.260869565217391,0,0,0.319587513255567
"4817",2020,5,"LG",66145,0,6,0,0,14,111,24,18,6,1,0,2,0,0,1,0,5,0,0,3,1,0,0,1,6,4,0,2,2,0,0,1,0,0,1,0,2,4,0,0,5,0,1,0.166666666666667,0.458333333333333,1.45833333333333,0,0,2.73720416666667
"4818",2020,5,"LG",67119,0,2,0,0,4,21,7,5,2,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0.142857142857143,0.285714285714286,-0.142857142857143,0,0,1.59529428571429
"4819",2020,5,"LG",68135,5,0,0,0,88,448,121,112,27,4,0,3,6,0,0,2,7,0,0,21,3,1,0,0,16,15,1,1,0,0,0,1,0,1,1,0,1,4,0,2,1,0,2,0.12396694214876,0.28099173553719,0.148760330578512,0.0495867768595041,1,0.374952833530106
"4820",2020,5,"LG",69103,4,0,0,0,60,319,88,82,22,4,0,0,2,0,0,0,6,0,0,20,2,1,0,0,10,9,1,0,1,0,0,1,0,0,0,1,2,2,0,0,2,0,2,0.102272727272727,0.318181818181818,-0.25,0.0227272727272727,1,0.415483758314856
"4821",2020,5,"LG",69159,0,9,0,4,38,160,45,41,5,1,0,0,0,0,0,0,4,0,0,7,3,0,0,0,1,1,2,1,1,0,0,1,1,1,1,1,4,5,0,0,7,1,1,0.0222222222222222,0.2,-0.0444444444444444,0,0,-0.216474390243903
"4822",2020,5,"LG",73801,1,6,0,1,32,193,52,47,18,2,0,2,0,1,0,1,3,0,1,1,1,0,0,0,8,8,0,2,1,0,0,0,1,1,1,1,4,3,0,1,5,1,0,0.153846153846154,0.403846153846154,0.692307692307692,0.0192307692307692,0,1.64612831423895
"4823",2020,5,"LG",76455,5,0,0,0,81,487,119,109,31,7,1,5,0,0,1,2,7,0,0,26,0,0,0,0,15,15,0,1,1,0,0,0,1,1,0,1,4,1,0,2,0,0,3,0.126050420168067,0.319327731092437,0.285714285714286,0,0,0.778382499421787
"4824",2020,5,"LG",76650,0,10,0,4,17,114,26,22,6,1,0,0,1,0,0,0,3,0,1,6,1,1,0,0,2,2,2,1,2,0,0,1,1,2,0,1,6,4,0,0,10,0,0,0.0769230769230769,0.346153846153846,0,0.0384615384615385,1,0.846910839160839
"4825",2020,5,"LG",78148,3,0,0,0,48,248,66,61,19,3,0,3,1,3,0,1,4,0,0,14,4,2,0,0,11,9,1,0,0,0,0,0,1,0,0,1,2,1,0,1,1,0,1,0.136363636363636,0.348484848484849,0.348484848484849,0.0606060606060606,0.25,1.02315409836066
"4826",2020,5,"LG",79140,0,6,0,0,21,84,27,25,7,2,0,0,0,0,0,0,1,0,1,5,2,0,0,0,3,3,0,1,1,0,0,1,1,1,0,1,4,2,0,0,6,0,0,0.111111111111111,0.296296296296296,-0.148148148148148,0,0,0.512638
"4827",2020,5,"LG",79825,0,8,0,0,36,175,49,42,10,2,0,3,0,0,1,2,2,0,2,6,2,0,0,0,4,4,1,1,1,0,0,1,1,1,0,2,5,3,0,0,6,1,1,0.0816326530612245,0.244897959183673,0.795918367346939,0,0,0.709713265306122
"4828",2020,5,"LT",50524,1,0,0,0,10,59,14,13,3,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.142857142857143,0.285714285714286,-0.214285714285714,0,0,0.213574725274725
"4829",2020,5,"LT",50558,6,0,0,0,100,581,140,124,29,9,0,2,3,1,1,0,15,0,0,37,2,0,0,0,10,10,1,1,1,0,0,0,1,1,1,0,2,4,0,2,3,0,1,0.0714285714285714,0.314285714285714,-0.0214285714285714,0.0285714285714286,0.75,0.481955610599078
"4830",2020,5,"LT",60559,0,11,0,0,30,197,49,38,11,4,0,2,2,1,0,2,9,0,0,9,0,1,0,0,9,9,2,1,1,0,0,0,2,1,2,2,6,5,0,0,11,0,0,0.183673469387755,0.408163265306122,0.714285714285714,0.0612244897959184,0.666666666666667,1.58729269602578
"4831",2020,5,"LT",62528,0,10,0,0,31,142,38,34,5,0,0,1,0,0,0,1,3,0,0,7,1,0,0,1,2,1,2,0,2,0,0,0,2,1,1,2,5,5,0,0,6,3,1,0.0263157894736842,0.210526315789474,0.210526315789474,0,0,-0.0190080495356039
"4832",2020,5,"LT",63512,0,12,0,3,29,164,39,35,8,2,0,1,0,0,0,0,4,0,0,12,1,0,0,0,2,2,2,0,2,0,0,0,3,2,1,2,6,6,0,0,11,0,1,0.0512820512820513,0.307692307692308,0.0256410256410256,0,0,0.51751956043956
"4833",2020,5,"LT",63543,0,12,0,4,37,152,41,40,4,1,0,1,1,1,0,0,1,0,0,10,1,0,0,0,1,1,2,0,2,0,0,0,3,1,2,2,6,6,0,0,10,0,2,0.024390243902439,0.121951219512195,-0.0975609756097561,0.0487804878048781,0.5,-0.355007164634146
"4834",2020,5,"LT",64021,4,0,0,0,54,338,87,73,22,6,0,2,1,3,0,1,11,0,2,12,0,5,0,0,15,13,0,1,1,0,0,0,1,0,1,0,2,2,0,3,1,0,0,0.149425287356322,0.379310344827586,0.471264367816092,0.0459770114942529,0.25,1.26219886632026
"4835",2020,5,"LT",64565,1,4,0,0,23,101,25,23,4,1,0,0,0,0,0,1,0,0,1,4,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,2,3,0,1,3,0,1,0.04,0.16,-0.2,0,0,-0.16652
"4836",2020,5,"LT",64718,0,5,0,0,20,130,33,29,12,2,0,3,2,0,0,1,2,0,1,4,1,1,0,0,5,5,0,2,0,0,0,0,2,0,0,1,3,2,0,0,5,0,0,0.151515151515152,0.424242424242424,1.21212121212121,0.0606060606060606,1,2.60164498432602
"4837",2020,5,"LT",67591,0,2,0,0,12,86,22,17,6,0,0,2,0,0,0,1,4,0,0,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0.272727272727273,0.454545454545455,1.36363636363636,0,0,2.76754545454545
"4838",2020,5,"LT",68529,1,0,0,0,7,37,10,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.1,0,0,-0.22461
"4839",2020,5,"LT",69539,5,0,0,0,83,445,115,107,29,2,0,4,4,0,0,0,7,0,1,11,5,0,0,0,14,13,0,1,1,0,0,0,2,0,0,1,2,3,0,1,2,0,2,0.11304347826087,0.31304347826087,0.469565217391304,0.0347826086956522,1,0.702281084924827
"4840",2020,5,"LT",72523,0,5,0,0,8,74,19,11,4,1,0,1,0,0,0,1,5,0,2,1,0,1,0,0,5,5,2,1,0,0,0,0,2,0,0,0,2,3,0,0,5,0,0,0.263157894736842,0.473684210526316,1.68421052631579,0,0,4.57040263157895
"4841",2020,5,"LT",73211,4,0,0,0,63,356,94,84,26,7,1,1,5,2,0,3,7,0,0,14,0,1,0,0,13,13,1,0,0,0,0,0,1,1,0,1,2,2,0,1,2,0,1,0.138297872340426,0.351063829787234,0.0638297872340425,0.074468085106383,0.714285714285714,0.771676006838906
"4842",2020,5,"LT",76355,1,0,0,0,9,58,18,17,10,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.277777777777778,0.611111111111111,0.166666666666667,0.0555555555555556,0,3.23483823529412
"4843",2020,5,"LT",77591,0,6,0,0,34,175,51,45,14,2,0,2,0,0,1,1,4,1,0,9,1,2,0,0,6,6,1,1,0,0,0,0,2,0,1,1,3,3,0,1,5,0,0,0.117647058823529,0.352941176470588,0.333333333333333,0,0,1.00729882352941
"4844",2020,5,"LT",78536,0,7,0,0,22,139,37,28,10,3,0,0,1,0,2,1,6,0,0,5,1,2,1,0,8,8,1,2,0,0,0,0,2,1,1,0,4,3,0,1,6,0,0,0.216216216216216,0.432432432432432,0.216216216216216,0.027027027027027,1,1.4595444015444
"4845",2020,5,"LT",79293,0,11,0,2,28,135,36,34,9,1,1,1,0,1,1,0,0,0,1,6,1,0,0,0,3,3,2,0,2,0,0,0,4,0,1,2,5,6,0,0,9,0,2,0.0833333333333333,0.25,0.111111111111111,0.0277777777777778,0,0.399970588235294
"4846",2020,5,"LT",79545,0,12,0,2,25,157,38,28,3,0,0,2,0,1,0,0,10,0,0,9,0,0,0,0,8,8,2,0,2,0,0,0,4,1,1,2,5,7,0,0,12,0,0,0.210526315789474,0.342105263157895,1,0.0263157894736842,0,0.961544313909774
"4847",2020,5,"NC",50912,5,0,0,0,84,502,117,103,22,2,0,4,0,0,0,0,12,0,2,24,1,2,1,0,10,10,1,0,1,0,0,0,1,0,2,0,2,3,0,1,1,0,3,0.0854700854700855,0.290598290598291,0.393162393162393,0,0,0.574177445855116
"4848",2020,5,"NC",60263,4,0,0,0,68,356,97,88,22,3,1,2,0,1,0,0,8,0,1,17,2,1,0,1,11,11,0,0,0,1,0,0,1,1,0,1,2,2,0,0,2,0,2,0.11340206185567,0.309278350515464,0.195876288659794,0.0103092783505155,0,0.567603209934395
"4849",2020,5,"NC",60339,0,10,0,2,23,129,31,24,5,1,0,2,1,0,1,1,5,0,0,8,1,2,0,0,6,6,1,0,1,2,0,0,1,2,2,1,5,5,0,1,9,0,0,0.193548387096774,0.32258064516129,0.806451612903226,0.032258064516129,1,1.04534475806452
"4850",2020,5,"NC",61295,0,6,0,0,16,103,26,24,9,0,0,2,1,1,0,0,2,0,0,3,0,0,0,0,5,5,1,0,0,0,0,0,1,2,1,1,2,4,0,1,4,0,1,0.192307692307692,0.423076923076923,1,0.0769230769230769,0.5,1.98776658653846
"4851",2020,5,"NC",63950,0,4,0,0,12,78,20,17,6,1,0,0,0,0,0,1,2,0,0,2,0,2,0,0,5,5,1,0,0,0,0,0,1,0,1,1,2,2,0,0,3,0,1,0.25,0.4,0.1,0,0,1.09636
"4852",2020,5,"NC",63959,0,11,0,6,21,105,27,24,6,2,0,1,0,0,0,1,2,0,0,4,2,0,0,0,2,2,1,0,2,1,0,0,2,1,2,2,6,5,0,0,10,0,1,0.0740740740740741,0.296296296296296,0.407407407407407,0,0,0.580527777777778
"4853",2020,5,"NC",63991,0,13,0,6,33,194,46,35,8,2,0,1,0,1,3,2,5,1,1,5,1,0,0,0,4,3,1,0,2,2,0,0,2,2,2,2,7,6,0,0,13,0,0,0.0652173913043478,0.282608695652174,0.391304347826087,0.0217391304347826,0,0.54963347826087
"4854",2020,5,"NC",64995,0,12,0,2,30,216,50,36,8,1,0,0,1,1,0,1,10,1,3,7,0,1,0,0,3,3,1,0,1,2,0,0,2,2,2,2,6,6,0,0,11,0,1,0.06,0.36,0.44,0.04,0.5,1.083838
"4855",2020,5,"NC",65042,0,2,0,0,13,91,24,19,6,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0.166666666666667,0.416666666666667,1.16666666666667,0,0,2.03326809210526
"4856",2020,5,"NC",65933,5,0,0,0,105,489,123,114,12,3,0,0,0,1,0,0,9,0,0,38,2,0,0,0,2,2,0,0,1,0,0,0,1,0,2,1,2,3,0,0,1,0,4,0.016260162601626,0.170731707317073,-0.398373983739837,0.00813008130081301,0,-0.311404749679076
"4857",2020,5,"NC",66920,0,1,0,0,10,60,15,14,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0666666666666667,0.266666666666667,0.933333333333333,0,0,1.04089642857143
"4858",2020,5,"NC",68900,4,0,0,0,54,326,77,76,25,3,0,7,1,0,0,0,1,0,0,14,3,0,1,0,13,11,1,0,0,1,0,0,0,1,0,1,3,1,0,1,3,0,0,0.142857142857143,0.337662337662338,0.857142857142857,0.012987012987013,1,1.26278082706767
"4859",2020,5,"NC",69940,5,0,0,0,97,509,133,126,31,2,0,2,0,3,0,0,7,0,0,30,1,2,0,0,10,9,1,0,1,0,0,0,0,1,2,0,2,3,0,0,2,0,3,0.0676691729323308,0.285714285714286,-0.0977443609022556,0.0225563909774436,0,0.326358163265306
"4860",2020,5,"NC",69962,0,1,0,0,1,26,6,4,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5,0.833333333333333,0.666666666666667,0,0,7.82284375
"4861",2020,5,"NC",76118,0,11,0,0,30,128,40,37,9,0,0,1,1,0,1,0,2,0,0,7,1,1,0,0,3,3,1,0,3,0,0,0,1,1,3,2,6,5,0,1,1,8,1,0.075,0.275,0.125,0.025,1,0.350773243243243
"4862",2020,5,"NC",78352,0,6,0,1,11,80,22,17,6,3,1,1,0,0,1,0,4,0,0,5,0,1,0,0,7,6,0,0,1,2,0,0,0,1,2,0,3,3,0,0,5,0,1,0.272727272727273,0.454545454545455,0.681818181818182,0,0,2.17964572192513
"4863",2020,5,"NC",79358,0,11,0,2,22,136,36,31,10,2,0,0,0,1,0,0,5,0,0,5,0,1,0,0,3,3,2,0,1,2,0,0,2,2,1,1,6,5,0,0,11,0,0,0.0833333333333333,0.416666666666667,0.138888888888889,0.0277777777777778,0,1.12985887096774
"4864",2020,5,"OB",50234,5,0,0,0,93,505,126,107,24,3,0,2,1,1,4,1,13,2,1,28,3,0,0,0,11,9,0,0,0,1,2,1,0,1,0,0,3,2,0,0,3,0,2,0.0714285714285714,0.293650793650794,0.0476190476190476,0.0158730158730159,0.5,0.414426034712951
"4865",2020,5,"OB",62242,0,11,0,4,33,177,46,44,13,4,0,1,0,0,0,1,1,0,0,8,1,0,0,0,7,7,0,1,1,1,4,2,0,1,1,0,6,5,0,0,11,0,0,0.152173913043478,0.304347826086957,0,0,0,0.530883596837944
"4866",2020,5,"OB",62294,0,1,0,0,0,9,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0.5,1,0
"4867",2020,5,"OB",62951,0,10,0,0,24,177,45,39,14,4,0,3,1,0,0,0,5,1,1,3,0,0,0,0,12,12,0,1,1,1,3,2,0,1,1,0,6,4,0,2,7,1,0,0.266666666666667,0.422222222222222,1.06666666666667,0.0222222222222222,1,2.08271282051282
"4868",2020,5,"OB",63248,0,11,0,1,38,198,50,45,9,2,0,0,0,0,0,2,3,0,0,8,0,0,0,0,3,3,0,1,1,1,4,1,0,1,2,0,5,6,0,0,6,4,1,0.06,0.24,-0.14,0,0,0.0031623999999999
"4869",2020,5,"OB",65241,0,1,0,0,1,15,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,4.47085
"4870",2020,5,"OB",66291,5,0,0,0,84,472,134,108,32,7,0,0,2,1,3,2,19,0,2,17,3,2,1,0,20,16,0,0,0,1,2,1,0,0,1,0,2,3,0,2,2,0,1,0.119402985074627,0.380597014925373,0.216417910447761,0.0223880597014925,0.666666666666667,1.00568855721393
"4871",2020,5,"OB",67259,0,1,0,0,2,13,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.333333333333333,0,0,0,1.115425
"4872",2020,5,"OB",67263,0,11,0,0,43,277,69,64,21,3,1,4,0,0,0,1,2,0,2,11,0,0,0,0,13,13,0,1,1,2,2,2,0,1,2,0,5,6,0,0,11,0,0,0.188405797101449,0.333333333333333,0.608695652173913,0,0,1.24714079483696
"4873",2020,5,"OB",67266,0,12,0,0,38,265,66,51,14,1,0,0,1,0,0,1,13,1,1,8,1,0,0,1,9,6,0,2,1,1,2,2,0,2,2,0,6,6,0,0,12,0,0,0.0909090909090909,0.409090909090909,0.348484848484849,0.0151515151515152,1,1.15573368983957
"4874",2020,5,"OB",68200,0,1,0,0,0,37,7,5,5,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.857142857142857,0.857142857142857,0,0,11.50855
"4875",2020,5,"OB",68249,0,2,0,0,9,67,18,17,9,3,1,0,0,0,0,0,1,0,0,3,0,1,0,0,6,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0.333333333333333,0.555555555555556,-0.166666666666667,0,0,2.56133823529412
"4876",2020,5,"OB",69045,5,0,0,0,90,523,132,121,38,11,0,4,2,1,1,1,6,0,3,23,4,0,0,0,14,13,0,1,0,1,2,0,0,0,1,0,1,4,0,1,0,0,4,0.0984848484848485,0.333333333333333,0.25,0.0227272727272727,0.666666666666667,0.95636707362885
"4877",2020,5,"OB",72447,0,8,0,1,14,88,21,19,4,0,0,0,1,0,0,0,2,0,0,4,1,0,0,0,6,5,0,1,0,0,2,2,0,2,1,0,6,2,0,1,5,0,2,0.238095238095238,0.285714285714286,-0.0952380952380952,0.0476190476190476,1,0.196243609022556
"4878",2020,5,"OB",76329,0,12,0,2,33,184,48,43,10,4,0,0,0,0,0,0,5,0,0,10,0,1,0,0,6,4,0,1,1,2,4,2,0,1,1,0,6,6,0,0,10,1,1,0.0833333333333333,0.3125,-0.104166666666667,0,0,0.353702761627907
"4879",2020,5,"OB",77211,4,0,0,0,65,371,101,92,32,6,0,5,1,1,3,0,6,0,0,12,1,1,0,0,21,21,0,1,1,0,0,0,0,1,1,0,2,2,0,2,1,0,1,0.207920792079208,0.376237623762376,0.584158415841584,0.0198019801980198,0.5,1.32878995910461
"4880",2020,5,"OB",79229,4,0,0,0,66,399,101,91,28,4,1,1,1,0,0,0,10,0,0,10,1,0,0,0,10,8,0,1,1,0,0,1,0,1,0,0,3,1,0,1,1,0,2,0.0792079207920792,0.376237623762376,0.227722772277228,0.0099009900990099,1,0.903022119464694
"4881",2020,5,"SK",50815,2,0,0,0,32,191,52,47,16,4,0,1,1,0,1,0,4,0,0,6,1,1,0,0,11,8,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0.153846153846154,0.384615384615385,0.25,0.0192307692307692,1,1.10111497545008
"4882",2020,5,"SK",50835,5,0,0,0,86,494,136,117,34,8,0,1,1,1,0,1,17,0,1,17,5,0,0,0,24,15,2,1,0,1,0,0,0,0,0,1,3,2,0,2,1,0,2,0.110294117647059,0.375,0.242647058823529,0.0147058823529412,0.5,0.925275
"4883",2020,5,"SK",60841,5,0,0,0,84,469,116,105,26,1,1,3,12,1,0,1,10,0,0,28,3,2,0,0,13,11,2,0,0,1,0,0,1,0,0,1,2,3,0,0,3,0,2,0.0948275862068965,0.310344827586207,0.112068965517241,0.112068965517241,0.923076923076923,0.556439359605911
"4884",2020,5,"SK",61895,0,13,0,3,38,236,54,45,9,3,0,2,0,0,1,1,6,1,1,13,1,1,0,0,11,7,3,1,0,1,2,2,2,0,0,2,6,7,0,2,11,0,0,0.12962962962963,0.277777777777778,0.333333333333333,0,0,0.524364444444445
"4885",2020,5,"SK",62056,0,6,0,1,16,81,21,18,3,1,0,0,0,1,1,0,2,0,0,5,0,3,0,0,2,2,2,2,0,0,0,0,1,0,0,1,4,2,0,0,4,1,1,0.0952380952380952,0.238095238095238,-0.19047619047619,0.0476190476190476,0,-0.0277559523809524
"4886",2020,5,"SK",62869,4,0,0,0,62,355,97,91,31,9,0,2,0,1,0,1,3,0,2,18,2,1,0,1,16,14,0,0,0,0,1,1,1,0,0,1,1,3,0,1,3,0,0,0.144329896907216,0.350515463917526,0.0515463917525773,0.0103092783505155,0,0.993069242098108
"4887",2020,5,"SK",63894,0,12,0,3,37,209,45,41,7,2,0,0,0,1,0,0,4,0,0,14,2,1,0,0,0,0,4,1,0,1,1,1,2,0,0,2,6,6,0,0,12,0,0,0,0.244444444444444,-0.355555555555556,0.0222222222222222,0,-0.0202675609756098
"4888",2020,5,"SK",64768,0,7,0,0,19,115,34,26,9,1,0,0,1,0,1,1,5,0,1,3,0,0,0,0,6,6,0,1,0,2,0,2,0,0,0,2,3,4,0,0,7,0,0,0.176470588235294,0.411764705882353,0.352941176470588,0.0294117647058824,1,1.48829666289593
"4889",2020,5,"SK",64861,1,2,0,0,26,124,32,30,4,1,1,0,0,0,0,0,2,0,0,8,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,2,0,1,0.03125,0.1875,-0.3125,0,0,-0.24568625
"4890",2020,5,"SK",64893,0,12,0,3,35,198,49,40,8,2,0,1,1,0,2,1,5,0,1,7,1,0,0,0,4,4,3,2,0,0,2,2,1,0,0,2,7,5,0,0,12,0,0,0.0816326530612245,0.26530612244898,0.346938775510204,0.0204081632653061,1,0.387484642857143
"4891",2020,5,"SK",65343,0,4,0,1,7,56,15,12,5,2,1,0,0,0,0,0,3,0,0,4,0,1,0,0,7,7,2,0,0,2,0,0,0,0,0,0,2,2,0,0,4,0,0,0.466666666666667,0.533333333333333,0.0666666666666667,0,0,2.3459
"4892",2020,5,"SK",65411,0,7,0,0,19,96,26,23,7,1,0,0,0,0,1,0,2,0,0,4,1,0,0,0,4,4,1,1,0,1,1,2,0,0,0,1,4,3,0,3,4,0,0,0.153846153846154,0.346153846153846,-0.0769230769230769,0,0,0.650753595317725
"4893",2020,5,"SK",66859,1,3,0,0,15,106,29,22,9,1,0,0,2,0,0,1,4,0,2,1,1,2,0,0,6,6,1,1,0,0,1,0,0,0,0,1,2,2,0,2,2,0,0,0.206896551724138,0.448275862068966,0.551724137931034,0.0689655172413793,1,2.27807876175549
"4894",2020,5,"SK",67863,0,2,0,0,11,80,18,14,3,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0.0555555555555556,0.388888888888889,0.333333333333333,0,0,0.8377125
"4895",2020,5,"SK",69813,0,8,0,0,23,132,35,31,8,3,0,1,2,0,0,0,4,0,0,4,1,1,0,0,5,4,3,1,0,0,0,1,1,0,0,2,5,3,0,0,6,2,0,0.114285714285714,0.342857142857143,0.485714285714286,0.0571428571428571,1,0.795589124423963
"4896",2020,5,"SK",69839,1,0,0,0,9,65,16,13,5,1,0,2,0,0,0,0,3,0,0,3,1,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.25,0.5,1.8125,0,0,3.64606346153846
"4897",2020,5,"SK",75138,0,2,0,0,3,27,6,5,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.333333333333333,0.5,2,0,0,4.153255
"4898",2020,5,"SK",76350,0,2,0,0,3,23,7,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.142857142857143,0.571428571428571,0.857142857142857,0,0,3.75215714285714
"4899",2020,5,"SK",76858,0,6,0,0,17,92,24,22,6,1,0,3,0,0,0,1,1,0,0,8,0,1,0,0,5,5,0,2,0,0,0,2,1,0,0,1,4,2,0,1,5,0,0,0.208333333333333,0.291666666666667,1.08333333333333,0,0,1.18095369318182
"4900",2020,5,"SK",79847,4,0,0,0,72,360,93,81,14,2,0,1,1,1,0,0,11,0,1,16,3,2,0,1,8,8,1,1,0,0,1,1,0,0,0,0,3,1,0,2,1,0,1,0.0860215053763441,0.268817204301075,0.182795698924731,0.021505376344086,0.5,0.210381242532856
"4901",2020,5,"SS",50404,5,0,0,0,96,512,133,120,30,3,0,4,0,0,1,0,8,0,4,19,6,0,0,0,16,16,0,0,0,1,0,2,1,0,0,1,4,1,0,2,0,0,3,0.120300751879699,0.285714285714286,0.37593984962406,0,0,0.624227105263158
"4902",2020,5,"SS",50441,0,1,0,0,4,50,16,11,8,2,0,1,0,0,0,1,4,0,0,3,0,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5,0.75,1.1875,0,0,7.79689886363636
