"year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","GD","PA","SB","CS","SF","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY"
2020,7,63920,"NC",5,0,0,0,0,1,0,2,0,6,0,0,0,2,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,75867,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,76118,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,60566,"NC",7,0,0,0,0,2,0,1,1,9,4,0,0,6,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,65062,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,65040,"KT",2,0,0,0,0,0,0,1,0,2,0,0,0,NA,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,75342,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,67045,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,65060,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,62893,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,3,14,0,1,0,0,0,3,4,0,4,0,1,3,3,0,5,3,14,9
2020,7,50600,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,14,0,1,0,0,0,3,4,0,4,0,1,3,3,0,5,3,14,9
2020,7,60288,"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,64499,"SS",3,0,0,0,0,1,0,0,0,4,0,0,0,NA,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,64468,"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,69737,"HH",7,0,0,0,0,0,0,4,0,7,0,0,0,NA,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,7,66707,"HH",5,0,0,0,0,0,0,2,0,5,0,0,0,8,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,7,73136,"HH",2,0,0,0,0,0,0,1,0,2,0,0,0,7,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,8,63202,"OB",1,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,66209,"OB",1,1,0,0,0,0,0,0,0,1,0,0,0,NA,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,65462,"NC",2,1,1,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,63260,"HT",4,2,0,0,0,0,1,2,0,5,0,0,0,NA,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,75151,"SK",9,4,1,0,0,0,0,3,0,9,0,0,0,5,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,69508,"LT",7,3,0,0,0,1,0,0,0,8,1,1,0,NA,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,76849,"NC",87,36,7,1,0,11,0,13,0,100,3,1,2,2,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,66707,"HH",5,2,0,0,0,0,0,1,0,5,0,0,0,8,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,79231,"OB",99,39,3,0,1,9,0,10,2,109,4,4,1,9,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,71837,"SK",32,12,4,0,2,3,1,5,2,38,0,0,2,2,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,50150,"LG",8,3,0,0,0,1,0,2,1,9,1,0,0,7,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,62908,"HT",8,3,1,0,0,1,0,0,0,9,0,0,0,NA,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,72443,"HT",91,34,7,1,2,11,1,19,1,103,0,0,0,3,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,62947,"NC",97,36,7,1,9,10,2,22,2,109,0,0,0,3,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,62907,"NC",30,11,1,0,1,4,1,3,0,35,0,1,0,1,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,69209,"OB",104,38,4,0,2,9,2,12,5,118,0,1,3,2,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,64260,"SK",11,4,1,1,0,0,0,3,1,11,0,0,0,5,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,76290,"LG",94,34,5,0,6,10,2,8,0,106,0,0,0,3,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,62025,"NC",36,13,3,2,1,1,0,8,0,38,0,0,1,NA,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,50506,"LT",81,29,10,0,3,7,3,7,3,91,3,0,0,5,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,77532,"LT",81,29,7,0,4,8,0,7,3,90,0,0,1,2,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,66838,"SS",59,21,4,0,4,4,0,19,2,64,0,0,1,6,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,61353,"SK",45,16,4,0,1,3,0,3,0,49,0,1,1,6,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,68050,"KT",91,32,8,0,4,11,1,15,0,103,1,1,0,4,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,62415,"SS",94,33,4,1,2,5,0,13,1,100,6,2,1,2,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,79290,"OB",20,7,0,0,1,2,0,5,0,22,0,1,0,9,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,78135,"LG",81,28,4,1,5,10,1,12,2,92,1,0,0,3,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,76802,"SK",61,21,3,1,1,4,1,4,0,67,0,0,1,9,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,68204,"OB",3,1,0,0,0,0,0,1,0,3,0,0,0,3,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,63559,"OB",3,1,0,0,0,0,1,1,0,4,0,0,0,1,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,64086,"OB",3,1,1,0,0,1,0,2,0,4,0,0,0,NA,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,62353,"WO",3,1,0,0,0,0,0,1,0,3,5,0,0,3,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,68305,"WO",21,7,2,0,0,1,0,4,1,22,0,0,0,NA,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,64890,"SK",12,4,0,0,0,0,0,2,1,12,0,1,0,8,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,69100,"LG",12,4,0,1,0,2,0,3,1,14,0,0,0,9,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,65610,"HT",6,2,0,0,0,0,0,1,1,6,0,0,0,5,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,67341,"WO",97,32,10,0,2,7,2,6,4,107,2,0,1,3,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,79192,"LG",85,28,5,0,2,7,2,18,2,96,0,1,2,5,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,73209,"HT",49,16,2,0,0,7,0,12,1,56,0,0,0,7,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,66108,"LG",92,30,9,3,2,15,3,25,2,112,1,1,2,1,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,78813,"NC",46,15,3,1,1,2,0,8,1,48,0,0,0,8,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,76232,"NC",80,26,4,0,5,9,5,6,4,96,3,0,2,4,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,67304,"WO",93,30,5,1,1,6,0,10,0,99,10,1,0,7,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,61404,"SS",62,20,3,0,2,2,0,10,1,65,2,1,1,5,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,64657,"WO",50,16,5,0,1,8,5,20,0,65,1,0,2,9,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,69652,"HT",88,28,2,0,8,15,1,11,0,104,0,1,0,2,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,63440,"SK",41,13,0,0,1,1,0,8,3,42,0,0,0,NA,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,62884,"SK",57,18,2,0,0,9,0,12,2,67,0,0,1,8,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,69992,"NC",19,6,1,1,0,5,0,5,0,25,2,0,1,6,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,78548,"KT",57,18,2,0,1,8,0,4,4,68,0,0,3,8,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,67872,"SK",73,23,4,0,5,19,2,10,1,96,1,0,2,4,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,76267,"OB",86,27,5,1,1,9,0,8,1,98,1,1,3,5,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,79456,"WO",48,15,1,1,0,1,1,5,1,51,0,1,1,5,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,74163,"HH",80,25,4,0,0,15,2,4,1,97,2,2,0,1,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,50350,"WO",87,27,4,0,0,11,0,10,4,99,0,0,1,NA,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,60523,"LT",87,27,2,1,3,17,0,15,2,106,3,0,2,1,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,65898,"WO",68,21,5,0,3,1,0,19,2,75,0,0,6,NA,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,75334,"OB",85,26,2,0,4,9,0,19,1,94,0,0,0,3,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,60558,"SK",36,11,4,0,1,2,1,2,1,40,2,1,1,7,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,74540,"SS",60,18,1,0,4,10,2,11,6,74,0,0,2,8,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,79215,"OB",94,28,6,0,6,5,4,9,1,104,2,2,1,1,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,64300,"WO",101,30,3,0,5,13,2,8,5,118,6,0,2,2,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,78513,"LT",92,27,6,1,3,5,2,9,3,101,1,1,2,3,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,50923,"NC",58,17,2,0,2,8,1,18,1,68,2,1,1,5,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,68525,"LT",82,24,2,0,2,13,0,19,2,97,0,0,2,6,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,63920,"NC",24,7,0,0,0,4,0,4,1,28,0,0,0,2,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,69737,"HH",52,15,2,2,2,4,2,16,2,59,0,0,1,NA,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,74206,"OB",80,23,3,0,1,11,1,10,4,92,0,0,0,7,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,50848,"SK",14,4,0,0,2,1,1,3,0,16,0,0,0,NA,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,69860,"SK",14,4,0,0,2,1,1,3,0,NA,NA,NA,NA,NA,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,78217,"LG",7,2,1,0,0,1,0,2,0,8,2,0,0,4,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,77243,"KT",7,2,0,0,0,1,1,2,0,9,0,0,0,8,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,66606,"HT",74,21,3,0,1,4,1,8,0,81,5,0,2,4,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,64868,"KT",67,19,4,0,0,10,0,17,1,77,0,0,0,1,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,62925,"NC",39,11,2,0,2,1,0,3,0,42,0,1,2,7,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,65399,"WO",75,21,5,0,2,6,1,16,2,82,0,0,0,5,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,50458,"SS",75,21,3,0,1,8,2,9,0,85,8,0,0,9,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,50854,"SK",86,24,5,2,0,12,2,11,0,103,1,1,3,1,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,78629,"HT",86,24,2,0,4,9,2,30,0,98,0,0,1,4,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,69418,"SS",54,15,4,0,0,0,1,7,2,56,0,3,1,7,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,63704,"HH",72,20,3,1,0,14,1,14,1,88,2,2,1,NA,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,78288,"HH",54,15,2,0,1,2,5,7,1,62,0,0,1,8,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,65506,"LT",18,5,1,0,0,3,0,8,0,22,3,0,1,7,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,78224,"OB",76,21,3,0,5,16,0,21,3,92,3,0,0,4,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,62802,"KT",40,11,1,0,1,4,1,12,0,46,2,0,1,6,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,50600,"HT",40,11,1,0,0,0,0,7,0,41,0,1,1,3,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,77248,"OB",11,3,0,0,0,1,0,5,0,13,3,1,1,7,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,64704,"HH",11,3,0,1,0,0,0,4,0,11,0,0,0,3,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,62556,"LT",22,6,0,0,1,4,0,2,1,28,1,0,2,9,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,64213,"OB",37,10,0,1,0,0,0,7,2,38,0,0,1,NA,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,50165,"LG",89,24,1,1,10,11,0,31,2,100,1,0,0,4,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,64004,"KT",30,8,1,0,1,6,0,9,0,36,2,1,0,5,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,61208,"HH",15,4,0,1,0,2,0,1,0,18,0,1,1,7,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,74339,"KT",79,21,4,0,2,10,0,9,5,90,0,0,1,5,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,62558,"LT",38,10,1,0,2,10,0,9,0,50,1,1,2,8,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,77463,"SK",46,12,1,0,2,7,0,10,1,53,0,0,0,5,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,78756,"HH",23,6,1,0,0,3,0,2,0,27,0,0,1,6,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,71564,"LT",90,23,4,0,3,3,1,13,4,97,0,0,3,4,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,65586,"WO",67,17,3,2,2,7,1,12,2,77,2,0,2,8,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,66203,"OB",8,2,0,0,0,2,0,1,0,11,0,0,1,NA,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,75847,"SK",76,19,3,0,6,16,3,18,1,98,2,1,3,3,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,77564,"LG",52,13,3,0,0,2,1,16,3,57,0,0,2,5,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,64153,"LG",12,3,0,0,0,0,0,2,0,12,0,0,0,NA,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,79109,"LG",96,24,8,2,1,7,0,21,1,104,1,2,1,2,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,79150,"LG",68,17,1,0,0,9,0,15,1,78,1,0,1,8,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,62931,"NC",72,18,3,1,4,9,0,16,2,81,0,0,0,7,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,66657,"HT",4,1,0,0,0,1,0,1,0,5,0,0,0,NA,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,79402,"SS",32,8,1,0,0,1,2,3,0,35,0,0,0,1,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,76313,"KT",86,21,9,1,1,13,1,16,2,100,3,2,0,2,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,75125,"WO",37,9,1,0,3,10,2,14,1,51,0,0,2,4,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,61102,"LG",74,18,3,0,6,7,1,20,3,82,0,0,0,7,0,0,11,0,0,2,3,5,0,0,0,0,3,3,8,2,0,0,3,1,0,2,5,11,13
2020,8,63257,"OB",29,7,3,0,1,5,0,5,1,36,0,0,2,NA,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,63722,"HT",29,7,0,0,2,8,0,8,0,38,0,0,1,8,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,62404,"SS",87,21,1,0,1,13,1,19,0,102,3,0,1,2,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,79240,"OB",63,15,2,0,1,5,0,5,2,70,1,0,2,6,2,0,13,0,0,3,0,0,2,0,0,0,4,0,2,3,1,6,4,0,2,6,0,12,12
2020,8,66354,"WO",21,5,1,0,0,6,0,6,0,30,0,0,3,5,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,61743,"SK",21,5,1,0,0,0,0,5,0,21,0,0,0,2,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,69636,"HT",21,5,0,0,2,0,2,9,0,23,0,0,0,8,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,64166,"KT",76,18,4,0,2,18,0,20,3,94,3,3,0,6,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,62700,"HH",72,17,2,0,2,3,1,21,1,78,0,0,2,3,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,62895,"SK",68,16,2,0,3,14,3,17,2,85,1,0,0,5,12,0,0,4,0,0,3,0,2,0,0,0,2,2,5,4,0,4,2,2,0,4,0,12,11
2020,8,62934,"NC",17,4,2,0,0,2,1,4,0,20,1,1,0,1,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
2020,8,64560,"HT",17,4,2,0,0,2,0,3,1,19,0,0,0,1,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,64468,"SS",64,15,2,0,1,3,0,13,1,69,1,1,2,4,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,75566,"SS",60,14,2,0,0,5,0,11,1,65,0,0,0,4,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,63634,"KT",13,3,0,0,1,3,1,3,0,17,0,0,0,8,0,0,5,8,3,2,1,3,0,0,0,0,0,3,1,0,2,0,2,3,4,2,5,8,14
2020,8,63636,"HT",13,3,0,0,0,0,0,5,0,13,0,0,0,NA,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,69442,"SS",13,3,2,0,0,1,0,5,0,17,0,0,3,NA,4,0,3,0,4,11,0,2,0,0,0,0,0,4,0,2,2,2,0,6,4,0,4,11,13
2020,8,50704,"HH",26,6,1,0,0,2,0,10,0,28,0,0,0,7,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,64504,"LT",13,3,1,0,0,0,0,3,0,13,0,0,0,NA,2,0,4,0,0,2,0,0,15,0,0,0,0,2,2,0,0,0,2,6,4,2,5,15,8
2020,8,78603,"HT",31,7,1,0,0,3,0,6,0,34,0,0,0,1,2,0,7,0,0,0,11,2,2,0,0,0,0,0,0,1,8,2,4,2,5,0,2,11,13
2020,8,76753,"HH",31,7,1,0,2,3,0,4,5,35,0,0,1,8,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,78168,"WO",81,18,4,0,0,20,0,6,2,105,4,2,4,1,0,0,0,2,0,2,0,15,5,0,0,0,2,3,2,5,5,5,2,0,0,4,0,15,11
2020,8,74729,"HH",45,10,1,0,1,4,2,12,2,52,0,0,1,4,2,0,3,0,9,0,0,3,2,0,0,0,2,0,0,3,3,2,4,0,2,4,3,9,12
2020,8,74465,"NC",50,11,1,0,0,15,4,10,1,69,0,1,0,5,0,0,0,2,2,0,4,0,2,0,0,0,13,4,4,2,3,2,0,4,2,0,2,13,10
