,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,XR
5537,2019,6,SK,75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0.0
5538,2019,6,SK,75151,95,93,14,7,29,7,0,2,0,0,0,0,2,0,0,11,4,0,16,31,8,2,3,3,3,0,2,3,0,5,3,5,10,14,11.271999999999998
5539,2019,6,SK,75847,100,76,26,22,34,8,0,10,0,0,0,3,14,3,7,10,0,0,27,19,10,2,3,3,3,0,3,3,0,5,3,3,11,14,31.97999999999999
5540,2019,6,SK,76158,8,8,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,3,2,2,0.43599999999999994
5541,2019,6,SK,76802,92,82,5,10,21,3,1,0,0,0,1,0,7,0,2,8,2,4,19,26,7,2,3,3,3,0,3,3,0,5,3,9,11,14,8.505999999999998
5542,2019,6,SK,76812,80,70,15,6,20,1,0,2,0,0,0,1,7,1,2,8,2,1,17,20,6,1,3,3,3,0,2,3,0,5,3,7,9,14,10.036000000000001
5543,2019,6,SK,76869,12,10,1,8,2,1,0,0,1,0,0,0,2,0,0,4,0,0,8,2,1,1,3,2,2,0,2,3,0,4,2,2,9,10,1.3280000000000003
5544,2019,6,SK,77243,24,20,3,0,1,0,0,0,0,0,1,2,1,0,0,5,0,0,4,7,0,1,2,2,1,0,2,1,0,4,1,7,6,8,-0.3299999999999999
5545,2019,6,SK,79465,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0.41000000000000003
5546,2019,6,SS,61197,75,68,6,8,15,4,0,2,1,1,1,0,6,1,0,10,2,3,10,20,4,3,3,3,3,1,3,2,4,0,0,6,12,10,6.5200000000000005
5547,2019,6,SS,61404,102,92,14,15,28,6,0,2,3,2,4,0,5,0,1,9,5,0,17,27,11,3,3,3,3,2,3,2,5,0,0,3,13,11,11.617999999999999
5548,2019,6,SS,62404,109,97,17,15,28,5,0,5,1,0,0,2,8,0,2,23,1,0,14,20,7,3,3,3,3,2,3,2,5,0,0,2,13,11,17.15599999999999
5549,2019,6,SS,62409,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.72
5550,2019,6,SS,62415,96,86,8,5,23,2,0,0,3,1,1,1,8,0,0,10,1,0,25,25,7,3,3,3,3,2,3,2,5,0,0,7,13,11,9.069999999999999
5551,2019,6,SS,62499,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,-0.188
5552,2019,6,SS,64407,16,15,0,1,4,1,0,0,0,1,0,0,1,0,0,3,1,0,0,3,0,2,0,1,3,0,0,2,1,0,0,8,7,2,0.8559999999999998
5553,2019,6,SS,64410,18,17,0,3,3,0,0,0,0,0,0,0,1,0,0,5,1,0,2,6,1,0,0,0,1,2,3,0,0,0,0,9,4,2,0.17000000000000026
5554,2019,6,SS,64469,26,23,2,4,4,1,0,1,0,0,0,0,2,0,1,7,2,0,2,7,1,2,2,1,3,0,0,2,4,0,0,9,7,7,1.6739999999999997
5555,2019,6,SS,64493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,1,2,0.0
5556,2019,6,SS,64793,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0.5
5557,2019,6,SS,66462,16,13,1,2,1,0,0,0,1,0,3,0,0,0,0,2,0,0,0,2,1,0,1,2,2,1,2,1,2,0,0,9,7,4,-0.296
5558,2019,6,SS,66838,17,16,5,3,6,0,1,2,0,0,0,1,0,0,0,3,0,0,3,7,1,0,0,0,0,0,0,2,2,0,0,7,4,0,4.766
5559,2019,6,SS,67450,94,81,18,20,28,8,1,6,0,1,0,0,12,2,1,15,3,0,16,26,8,3,3,3,3,2,3,2,4,0,0,4,13,10,19.86
5560,2019,6,SS,68407,11,9,0,1,3,0,0,0,0,0,0,0,2,0,0,2,0,1,3,2,0,0,1,0,0,0,1,0,3,0,0,5,1,4,1.6240000000000003
5561,2019,6,SS,69442,18,17,2,0,3,1,0,0,0,0,1,0,0,0,0,8,0,0,3,3,1,1,1,3,2,1,1,2,3,0,0,9,9,5,0.4359999999999999
5562,2019,6,SS,69453,90,81,8,9,22,5,0,1,4,0,1,0,5,0,3,26,0,1,18,23,5,2,3,2,3,2,3,2,5,0,0,6,12,10,11.002
5563,2019,6,SS,72456,24,20,4,1,4,0,0,1,0,0,2,0,2,0,0,3,1,2,6,8,2,0,3,2,1,1,1,0,3,0,0,9,4,7,1.866
5564,2019,6,SS,74540,75,65,10,6,14,5,0,3,0,0,1,0,8,1,1,12,2,2,18,21,5,3,3,3,3,2,2,2,4,0,0,5,11,11,8.504
5565,2019,6,SS,75566,28,24,9,3,8,2,0,2,0,0,0,0,3,0,1,2,1,0,6,9,5,3,0,0,0,0,0,2,2,0,0,5,4,3,5.854000000000001
5566,2019,6,SS,79402,103,92,9,21,30,4,1,2,4,0,0,0,8,0,3,13,1,3,20,17,5,3,3,3,3,2,3,2,5,0,0,1,13,11,16.705999999999996
5567,2019,6,WO,61456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0.0
5568,2019,6,WO,62353,8,7,1,3,4,0,0,0,2,1,0,0,1,0,0,2,0,0,3,3,1,3,2,1,0,1,1,0,0,0,0,1,4,4,2.094
5569,2019,6,WO,62356,91,83,4,12,23,3,1,0,1,0,0,0,6,0,2,25,1,1,20,25,4,4,4,3,0,3,3,3,2,0,0,7,11,11,9.63
5570,2019,6,WO,64300,115,99,19,20,25,8,0,6,4,1,0,1,15,1,0,12,2,2,20,26,8,5,5,3,0,3,3,3,3,0,0,2,12,13,18.083999999999996
5571,2019,6,WO,64340,15,12,3,0,2,1,0,0,0,0,1,0,1,0,1,6,0,1,4,4,1,2,2,1,0,1,0,1,2,0,0,9,6,3,0.992
5572,2019,6,WO,64346,91,83,8,8,16,4,0,0,3,1,2,0,3,0,3,22,2,1,22,27,4,5,5,3,0,3,3,3,2,0,0,5,11,13,4.273999999999997
5573,2019,6,WO,65304,8,7,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,9,2,1,-0.08599999999999991
5574,2019,6,WO,65357,38,35,4,6,11,1,1,0,0,0,2,0,1,0,0,3,0,2,7,11,5,2,5,1,0,3,0,0,0,0,0,9,4,7,4.496
5575,2019,6,WO,65399,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,6,1,2,-0.654
5576,2019,6,WO,67304,71,64,4,11,17,3,0,0,4,0,2,0,4,0,1,20,0,5,8,19,4,3,4,3,0,2,3,3,2,0,0,9,10,10,7.2700000000000005
5577,2019,6,WO,67341,101,90,8,16,33,2,1,1,5,1,2,0,7,0,2,7,1,0,22,21,8,5,5,3,0,1,3,3,3,0,0,3,12,11,16.583999999999996
5578,2019,6,WO,68345,92,75,16,13,24,6,0,5,1,0,0,3,13,1,1,14,3,1,21,22,4,4,2,3,0,3,3,3,3,0,0,4,9,12,17.868
5579,2019,6,WO,69306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,4,3,0,-0.09
5580,2019,6,WO,75125,48,40,11,5,10,1,0,3,0,0,0,0,8,0,0,10,0,0,11,14,4,2,5,0,0,2,0,0,2,0,0,4,5,6,7.98
5581,2019,6,WO,78168,65,57,5,7,15,3,1,0,4,0,0,1,7,0,0,10,0,0,10,11,4,3,0,3,0,1,3,3,3,0,0,1,9,7,8.21
5582,2019,6,WO,79300,5,4,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,3,0,1,0,0,0,0,0,1,6,3,1.3800000000000001
5583,2019,6,WO,79334,91,78,11,5,22,4,0,1,0,0,0,3,8,0,2,16,2,3,18,25,5,5,5,3,0,3,3,2,3,0,0,6,12,12,11.122
5584,2019,6,WO,79365,75,63,20,13,18,4,0,6,0,0,2,1,9,0,0,17,1,1,16,27,9,5,5,3,0,2,3,2,3,0,0,8,12,11,14.373999999999999
5585,2019,6,WO,79456,55,51,5,4,11,1,0,0,0,0,1,0,3,1,0,4,2,1,10,14,1,3,5,2,0,2,2,2,2,0,0,8,8,10,2.3179999999999996
5586,2019,7,HH,61700,23,22,1,3,4,1,0,0,0,0,0,0,1,0,0,6,0,0,2,5,1,0,2,3,2,0,3,0,2,2,0,9,8,6,0.8919999999999995
5587,2019,7,HH,62797,24,23,1,2,6,1,0,0,1,0,0,0,1,0,0,5,1,0,5,3,1,0,1,3,2,0,2,0,1,2,0,2,5,6,1.7999999999999998
5588,2019,7,HH,63703,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0.222
5589,2019,7,HH,64717,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,6,0,0,1,1,1,0,1,0,1,2,0,8,3,4,-1.384
5590,2019,7,HH,66706,43,41,3,6,11,6,0,0,1,0,0,0,2,0,0,9,0,0,6,8,3,0,3,5,2,0,3,0,1,3,0,7,7,10,4.908
5591,2019,7,HH,68700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0.0
5592,2019,7,HH,68730,80,72,13,15,26,4,0,4,4,1,0,1,6,1,1,8,0,1,12,14,4,0,3,5,3,0,3,0,2,3,0,4,8,11,16.395999999999997
5593,2019,7,HH,68743,83,79,6,7,16,4,1,0,3,2,0,0,4,0,0,14,1,1,12,15,4,0,3,5,3,0,3,0,2,3,0,1,8,11,4.527999999999996
5594,2019,7,HH,69727,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,1,1,-0.27
5595,2019,7,HH,69737,11,11,2,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,0,3,1,0,0,2,0,0,2,0,9,2,6,0.3859999999999999
5596,2019,7,HH,69744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0.0
5597,2019,7,HH,69766,26,24,1,4,3,0,0,1,0,0,0,0,2,0,0,4,0,0,2,4,0,0,1,4,2,0,2,0,2,3,0,9,6,8,1.198
5598,2019,7,HH,71752,79,72,9,4,19,2,0,1,0,0,0,1,6,0,0,18,3,1,15,19,5,0,3,5,3,0,3,0,2,3,0,5,8,11,7.165999999999999
5599,2019,7,HH,73136,67,59,9,9,15,0,1,5,0,1,0,1,7,0,0,14,2,1,12,16,2,0,2,4,3,0,3,0,2,3,0,6,7,10,10.258
5600,2019,7,HH,74857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0.0
5601,2019,7,HH,75808,59,54,6,4,14,1,0,2,0,1,1,0,3,0,1,11,1,0,14,12,5,0,3,5,3,0,3,0,2,3,0,7,8,11,6.121999999999999
5602,2019,7,HH,76753,81,77,6,8,21,1,0,1,1,0,1,0,3,0,0,10,3,4,16,13,4,0,3,5,3,0,3,0,2,3,0,3,8,11,6.669999999999999
5603,2019,7,HH,78288,62,54,5,6,14,4,0,0,0,0,1,1,5,0,1,11,1,1,11,13,4,0,3,4,3,0,3,0,2,3,0,8,7,11,6.172
5604,2019,7,HH,78756,57,49,2,5,14,5,0,0,1,1,0,0,6,0,2,10,1,1,11,14,3,0,3,5,1,0,3,0,1,3,0,2,7,9,7.079999999999999
5605,2019,7,HT,60648,7,6,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,7,2,1,-0.5940000000000001
5606,2019,7,HT,62265,33,27,7,3,15,3,0,0,0,0,0,0,5,0,1,7,0,1,11,6,5,3,0,0,3,1,3,1,2,1,0,5,10,4,9.064
5607,2019,7,HT,62864,23,17,1,3,3,0,0,0,1,0,0,0,5,0,1,7,0,0,6,2,0,1,0,0,2,1,3,1,1,1,0,8,7,3,2.4040000000000004
5608,2019,7,HT,62908,10,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,1,0,1,2,0,0,9,2,3,0.11200000000000007
5609,2019,7,HT,63260,28,23,7,4,6,1,0,3,0,0,0,0,3,0,2,7,1,0,6,6,1,3,0,0,2,2,0,0,0,2,0,6,7,2,5.784
5610,2019,7,HT,63722,36,31,3,3,5,0,0,0,0,0,0,0,5,0,0,10,1,0,6,7,3,3,0,0,2,2,2,1,2,2,0,8,9,5,1.4100000000000001
5611,2019,7,HT,64560,56,49,3,6,6,3,0,0,0,1,0,1,6,0,0,16,0,0,5,12,2,2,0,0,3,2,3,1,2,2,0,7,10,5,1.6520000000000001
5612,2019,7,HT,64646,65,62,10,11,16,2,0,0,6,1,0,0,3,0,0,4,0,2,8,17,9,3,0,0,3,2,3,1,2,2,0,2,11,5,6.047999999999999
5613,2019,7,HT,66606,7,6,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,3,0,0,1,0,4,6,1,0.3820000000000001
5614,2019,7,HT,68614,13,12,0,3,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,1,0,0,0,2,0,3,0,1,2,0,9,5,3,-0.49000000000000005
5615,2019,7,HT,69636,23,22,2,3,4,0,0,1,0,0,0,0,1,0,0,10,0,0,3,5,1,1,0,0,2,0,3,0,0,1,0,6,6,1,1.5799999999999996
5616,2019,7,HT,69652,67,55,10,13,22,7,0,4,0,0,0,0,12,0,0,3,1,1,22,13,5,3,0,0,3,2,3,1,2,2,0,3,11,5,17.015999999999995
5617,2019,7,HT,70410,44,40,4,6,17,1,0,0,0,0,0,2,2,0,0,3,1,0,10,6,2,2,0,0,3,2,2,1,0,2,0,1,9,3,7.476000000000001
5618,2019,7,HT,70756,9,7,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,1,1,0,0,2,0,1,0,0,2,0,6,4,2,0.5700000000000001
5619,2019,7,HT,72443,65,50,10,4,11,2,0,2,0,0,0,0,14,2,1,8,0,0,14,19,6,3,0,0,3,2,3,1,2,2,0,4,11,5,9.165999999999999
5620,2019,7,HT,76368,3,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,2,0,1,1,0,0,6,3,2,0.17999999999999994
5621,2019,7,HT,76849,17,17,1,2,5,1,0,0,0,0,0,0,0,0,0,2,0,0,4,5,1,0,0,0,1,0,3,0,0,0,0,1,4,0,1.6239999999999999
5622,2019,7,HT,78603,45,39,5,5,14,1,0,1,0,1,0,0,6,0,0,4,1,2,9,8,4,3,0,0,3,2,3,1,0,2,0,9,11,3,7.227999999999999
5623,2019,7,HT,78629,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,1,0,0,0,1,0,1,1,0,0,6,2,2,-1.8119999999999998
5624,2019,7,HT,78643,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,1,2,1.682
5625,2019,7,HT,79113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0.0
5626,2019,7,HT,79608,43,36,3,2,8,2,0,0,0,0,0,2,5,0,0,3,3,2,11,18,1,3,0,0,0,2,0,1,2,2,0,5,5,5,3.026
5627,2019,7,KT,60558,65,62,11,18,25,6,0,3,3,0,0,0,3,0,0,10,1,2,11,14,3,5,0,0,2,0,3,3,0,3,2,2,9,9,14.42
5628,2019,7,KT,62802,36,34,3,4,10,1,1,0,0,0,0,0,1,0,1,6,2,0,9,9,3,5,0,0,2,0,3,3,0,3,2,2,9,9,3.491999999999999
5629,2019,7,KT,63088,7,6,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,1,3,0,1.25
5630,2019,7,KT,64004,72,63,6,11,22,0,0,0,4,2,1,2,4,0,2,4,4,0,17,19,7,3,0,0,2,0,3,3,0,3,2,1,7,9,8.497999999999998
5631,2019,7,KT,64006,70,63,5,6,19,1,1,0,2,1,3,1,3,0,0,11,1,0,17,14,5,5,0,0,2,0,3,3,0,3,2,9,9,9,7.292000000000001
5632,2019,7,KT,64007,11,8,1,3,2,0,0,1,1,0,0,0,2,0,1,4,0,1,2,1,0,2,0,0,2,0,0,2,0,0,0,4,4,2,2.568
5633,2019,7,KT,64011,11,11,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,1,1,0,0,0,0,1,3,0,0,1,8,1,5,-0.21199999999999997
5634,2019,7,KT,64012,8,7,1,2,1,0,0,0,0,1,0,1,0,0,0,4,0,0,2,3,1,4,0,0,2,0,3,3,0,3,1,3,7,9,-0.122
5635,2019,7,KT,64868,74,67,7,7,21,4,1,0,1,1,1,0,6,0,0,10,0,0,17,26,8,5,0,0,2,0,3,3,0,3,1,3,8,9,9.639999999999995
5636,2019,7,KT,64906,7,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,0,1,0,0,1,0,2,2,0,0,0,6,2,4,0.02000000000000013
5637,2019,7,KT,67008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0.0
5638,2019,7,KT,67025,76,70,13,8,23,4,1,1,0,0,0,2,4,0,0,13,0,2,15,21,6,5,0,0,2,0,3,3,0,3,2,5,9,9,11.425999999999995
5639,2019,7,KT,68069,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,1,1,4,2,4,-0.18
5640,2019,7,KT,73113,51,44,5,6,13,4,0,0,0,0,1,2,4,0,0,8,1,1,8,8,2,5,0,0,2,0,2,0,0,3,2,7,9,5,6.096
5641,2019,7,KT,73153,15,10,4,2,2,1,0,0,0,0,0,1,4,0,0,4,0,0,3,7,2,4,0,0,2,0,3,1,0,2,2,2,8,6,2.0980000000000003
5642,2019,7,KT,74215,47,43,9,2,9,2,0,2,0,0,0,1,3,0,0,6,2,0,10,16,4,5,0,0,2,0,3,3,0,3,1,6,8,9,4.2620000000000005
5643,2019,7,KT,74339,65,51,13,9,17,2,1,2,0,0,0,1,11,0,2,8,0,1,13,19,7,3,0,0,2,0,3,3,0,3,2,4,7,9,12.925999999999998
5644,2019,7,KT,76313,37,29,4,6,6,1,0,1,1,0,0,0,8,0,0,5,1,0,9,9,3,3,0,0,0,0,1,0,0,3,2,6,5,4,4.58
5645,2019,7,KT,77654,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0.29
5646,2019,7,KT,78548,55,46,4,4,10,1,0,0,0,0,2,1,6,0,0,10,2,0,5,15,3,5,0,0,2,0,3,0,0,3,2,8,9,6,3.5500000000000003
5647,2019,7,LG,60845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0.0
5648,2019,7,LG,61102,67,62,8,6,14,0,0,3,0,0,0,1,2,0,2,10,6,0,6,10,3,3,3,2,0,0,0,2,3,3,2,8,10,8,4.83
5649,2019,7,LG,61186,81,75,4,17,25,3,1,0,4,1,1,0,3,0,2,17,1,0,10,7,2,3,3,2,0,0,0,2,3,3,2,1,10,8,10.833999999999998
5650,2019,7,LG,62164,9,8,1,1,2,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,9,3,1,0.9880000000000001
5651,2019,7,LG,64164,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,2,-0.376
5652,2019,7,LG,65207,12,9,0,3,0,0,0,0,1,0,0,0,2,0,1,2,0,0,6,3,0,2,2,1,0,0,0,1,2,0,2,2,5,5,0.37399999999999994
5653,2019,7,LG,66108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,-0.098
5654,2019,7,LG,67119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0.0
5655,2019,7,LG,67123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0.0
5656,2019,7,LG,69100,19,18,3,2,3,1,0,0,1,1,0,0,1,0,0,4,0,0,2,5,1,3,3,1,0,0,0,1,3,1,1,9,6,7,0.5380000000000001
5657,2019,7,LG,69165,29,24,0,2,7,0,0,0,1,0,0,0,5,0,0,8,0,2,10,7,0,0,0,2,0,0,0,0,3,0,2,4,2,5,3.7860000000000005
5658,2019,7,LG,71184,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,1,0,0,0,1,1,1,1,8,5,4,-0.228
5659,2019,7,LG,72133,37,36,7,3,15,2,0,1,1,0,0,0,1,0,0,1,0,0,8,15,3,0,0,2,0,0,0,0,3,3,2,6,5,5,7.501999999999999
5660,2019,7,LG,76290,76,64,17,14,23,7,0,4,1,0,0,2,9,0,1,5,0,0,19,19,8,3,3,2,0,0,0,2,3,3,2,4,10,8,17.189999999999998
5661,2019,7,LG,77564,48,43,2,3,4,0,0,0,1,0,1,0,4,0,0,12,3,0,6,12,1,0,1,2,0,0,0,2,3,3,2,7,7,6,-1.1359999999999992
5662,2019,7,LG,78135,58,49,7,7,12,4,0,2,0,1,0,2,5,0,2,12,1,0,7,13,3,3,3,1,0,0,0,2,3,3,2,3,10,7,7.564
5663,2019,7,LG,78217,36,31,2,5,7,2,1,0,0,0,0,0,5,0,0,6,0,1,5,7,3,3,3,2,0,0,0,2,1,2,1,8,8,6,3.9720000000000004
5664,2019,7,LG,78361,20,17,3,2,4,1,0,0,0,0,0,0,3,0,0,4,1,0,2,6,2,3,3,1,0,0,0,2,2,1,2,2,8,6,1.6679999999999997
5665,2019,7,LG,79109,72,60,6,8,16,3,2,0,2,1,2,1,9,0,0,11,1,5,17,9,3,3,3,2,0,0,0,2,3,3,2,7,10,8,8.772000000000002
5666,2019,7,LG,79150,54,48,5,5,9,2,0,0,1,0,3,0,3,0,0,12,2,1,8,10,3,2,3,2,0,0,0,2,3,3,2,2,9,8,1.9139999999999988
5667,2019,7,LG,79192,35,33,12,4,12,0,0,2,0,0,0,1,1,0,0,3,1,0,7,9,6,3,0,2,0,0,0,0,3,0,2,5,5,5,6.206000000000001
5668,2019,7,LG,79198,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,1,1,2,1,2,7,4,1.17
5669,2019,7,LG,79825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0.0
5670,2019,7,LT,60523,17,15,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,4,6,1,0,0,0,0,0,0,0,6,2,3,6,3,8,1.0840000000000003
5671,2019,7,LT,61591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,2,1,-0.09
5672,2019,7,LT,62556,47,44,1,5,13,2,0,0,1,0,0,0,2,1,1,9,0,1,10,10,1,0,1,0,0,0,2,3,6,2,3,9,8,9,5.187999999999999
5673,2019,7,LT,63512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0.0
5674,2019,7,LT,63593,18,16,4,4,3,1,0,0,0,0,0,1,1,0,0,4,0,0,3,8,2,0,2,0,0,0,1,2,4,1,1,2,5,6,1.1280000000000001
5675,2019,7,LT,64022,24,23,2,2,4,1,0,2,0,0,0,0,1,0,0,5,1,1,3,2,1,0,2,0,0,0,2,2,6,2,2,8,7,9,2.3199999999999994
5676,2019,7,LT,64501,7,6,0,1,2,1,0,0,1,0,0,0,1,0,0,2,0,0,4,2,1,0,2,0,0,0,1,1,2,0,0,9,4,2,1.364
5677,2019,7,LT,64504,24,20,3,1,1,0,0,0,0,0,0,3,1,0,0,5,0,1,2,4,0,0,2,0,0,0,2,3,0,0,2,6,5,4,-0.09999999999999987
5678,2019,7,LT,65515,61,59,5,2,15,4,2,0,0,1,0,0,1,0,1,24,0,4,10,10,4,0,2,0,0,0,2,3,6,2,3,7,8,10,5.667999999999999
5679,2019,7,LT,65586,17,15,0,0,2,0,0,0,0,0,1,0,1,0,0,7,0,0,2,1,0,0,1,0,0,0,1,2,3,0,2,9,3,6,0.154
5680,2019,7,LT,66508,7,6,1,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0,4,2,1,0,1,0,0,0,2,2,3,1,0,6,7,2,1.332
5681,2019,7,LT,67539,28,22,0,1,1,1,0,0,0,0,1,0,4,0,1,14,2,1,5,3,0,0,1,0,0,0,2,3,4,2,3,8,6,9,-0.2820000000000001
5682,2019,7,LT,68525,9,8,0,0,2,1,0,0,1,0,0,0,1,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,4,0,3,1.176
5683,2019,7,LT,68556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0.0
5684,2019,7,LT,69569,74,57,11,6,14,1,0,4,1,0,0,1,14,0,2,21,0,2,18,11,3,0,2,0,0,0,2,3,6,2,3,5,8,10,12.832
5685,2019,7,LT,71564,69,64,4,5,11,1,1,1,0,0,0,1,4,1,0,13,0,0,8,16,2,0,2,0,0,0,2,3,6,2,3,4,8,10,3.865999999999999
5686,2019,7,LT,72546,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,7,3,2,0.07
5687,2019,7,LT,76100,15,13,0,0,2,1,0,0,0,0,0,0,1,0,1,4,1,0,3,3,0,0,0,0,0,0,1,0,2,0,3,6,1,5,0.508
5688,2019,7,LT,76249,75,67,2,7,13,3,1,0,4,0,1,0,7,0,0,12,2,0,10,16,2,0,2,0,0,0,2,3,6,2,3,1,8,10,5.144000000000001
5689,2019,7,LT,76509,14,14,0,1,4,1,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,1,3,0,0,6,4,1,1.2799999999999998
5690,2019,7,LT,77463,7,7,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,5,0,2,2.162
5691,2019,7,LT,77532,70,64,5,4,17,2,0,0,1,2,0,0,6,0,0,14,1,1,14,13,4,0,2,0,0,0,2,3,6,2,3,2,8,10,5.808
