,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,AVG,OBP,SLG,OPS
6299,2020,5,HT,63260,22,18,1,3,1,1,0,0,0,0,0,0,3,0,1,4,0,0,4,2,0,1,0,1,3,0,0,3,2,1,3,7,9,5,0.05555555555555555,0.22727272727272727,0.1111111111111111,0.33838383838383834
6300,2020,5,HT,63722,54,47,6,8,15,1,0,4,0,0,2,0,2,0,3,11,1,0,8,14,4,3,0,2,2,2,0,1,3,2,2,9,7,10,0.3191489361702128,0.38461538461538464,0.5957446808510638,0.9803600654664484
6301,2020,5,HT,64646,110,102,7,17,28,5,0,1,3,3,0,0,8,0,0,23,1,1,20,23,3,3,0,3,3,3,0,3,3,3,3,1,12,12,0.27450980392156865,0.32727272727272727,0.35294117647058826,0.6802139037433155
6302,2020,5,HT,65464,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,2,2,2,3,2,0.2,0.2,0.2,0.4
6303,2020,5,HT,65610,38,33,4,3,9,2,0,1,0,0,0,0,5,0,0,6,2,2,8,8,2,0,0,2,2,3,0,1,3,0,0,6,6,5,0.2727272727272727,0.3684210526315789,0.42424242424242425,0.7926634768740032
6304,2020,5,HT,66606,89,73,7,5,16,3,0,0,3,0,3,4,8,0,1,10,0,2,14,15,1,3,0,3,2,3,0,3,3,3,3,9,11,12,0.2191780821917808,0.29069767441860467,0.2602739726027397,0.5509716470213444
6305,2020,5,HT,66614,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,1,1,0,0,1,4,2,0.125,0.125,0.125,0.25
6306,2020,5,HT,66630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0.0,0.0,0.0,0.0
6307,2020,5,HT,67644,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0.0,0.0,0.0,0.0
6308,2020,5,HT,69652,106,95,25,17,31,9,0,6,0,0,0,0,10,0,1,13,3,0,22,27,12,3,0,3,3,3,0,3,3,3,3,3,12,12,0.3263157894736842,0.39622641509433965,0.6105263157894737,1.0067527308838133
6309,2020,5,HT,72443,108,89,12,18,24,4,0,4,0,0,0,1,17,0,1,14,1,0,23,26,6,3,0,3,3,3,0,3,3,3,3,4,12,12,0.2696629213483146,0.3888888888888889,0.449438202247191,0.8383270911360798
6310,2020,5,HT,73209,43,40,4,5,8,1,0,1,0,0,1,1,1,0,0,6,1,1,5,7,1,2,0,3,1,2,0,2,2,2,2,7,7,9,0.2,0.21428571428571427,0.3,0.5142857142857142
6311,2020,5,HT,78603,100,86,10,14,30,6,0,0,1,1,0,0,14,0,0,13,2,0,27,23,11,3,0,3,3,3,0,3,3,3,3,2,12,12,0.3488372093023256,0.44,0.4186046511627907,0.8586046511627907
6312,2020,5,HT,78629,92,81,17,12,27,6,0,4,0,0,0,1,9,0,1,19,1,0,21,22,9,3,0,3,3,3,0,3,3,2,3,5,12,11,0.3333333333333333,0.40217391304347827,0.5555555555555556,0.9577294685990339
6313,2020,5,HT,78643,38,33,3,4,8,2,0,2,0,0,0,0,5,0,0,10,1,1,7,7,1,1,0,1,1,1,0,2,2,1,2,9,6,5,0.24242424242424243,0.34210526315789475,0.48484848484848486,0.8269537480063796
6314,2020,5,HT,79113,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,2,0,0,2,3,1,3,5,7,8,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
6315,2020,5,HT,79334,26,20,1,1,3,0,0,0,0,0,0,1,4,0,1,6,2,1,5,5,0,2,0,0,0,0,0,0,0,2,3,5,3,4,0.15,0.3076923076923077,0.15,0.45769230769230773
6316,2020,5,KT,50066,17,16,2,1,4,2,0,0,0,0,0,0,1,0,0,3,1,0,6,4,2,1,1,0,2,2,1,2,0,3,2,8,7,7,0.25,0.29411764705882354,0.375,0.6691176470588236
6317,2020,5,KT,60558,29,26,1,4,3,0,1,0,1,0,0,0,1,0,2,6,1,0,4,7,1,3,1,0,3,1,3,2,0,3,2,2,8,10,0.11538461538461539,0.20689655172413793,0.19230769230769232,0.39920424403183025
6318,2020,5,KT,62802,28,25,1,3,5,0,1,0,1,1,0,0,2,0,1,8,1,4,4,5,0,3,3,0,3,1,2,2,0,3,3,7,10,10,0.2,0.2857142857142857,0.28,0.5657142857142857
6319,2020,5,KT,64004,67,61,7,10,12,1,2,2,0,2,0,1,5,0,0,7,0,3,11,17,3,3,2,0,2,3,3,2,0,3,2,2,11,9,0.19672131147540983,0.2537313432835821,0.3770491803278688,0.630780523611451
6320,2020,5,KT,64006,109,99,11,12,29,2,1,0,6,3,2,1,7,0,0,19,0,1,16,26,8,3,3,0,3,3,3,2,0,3,3,1,12,11,0.29292929292929293,0.3364485981308411,0.3333333333333333,0.6697819314641744
6321,2020,5,KT,64007,20,20,4,4,7,0,0,1,0,1,0,0,0,0,0,4,0,1,3,8,2,0,2,0,2,0,0,0,0,0,3,8,2,5,0.35,0.35,0.5,0.85
6322,2020,5,KT,64012,9,8,0,2,0,0,0,0,1,0,1,0,0,0,0,3,0,0,3,2,0,3,3,0,3,1,3,2,0,3,3,2,10,11,0.0,0.0,0.0,0.0
6323,2020,5,KT,64014,15,15,1,1,2,0,0,1,0,0,0,0,0,0,0,5,0,1,1,5,0,1,2,0,3,0,0,0,0,0,2,8,3,5,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667
6324,2020,5,KT,64029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0.0,0.0,0.0,0.0
6325,2020,5,KT,64166,91,83,15,13,31,9,2,1,2,1,1,1,6,0,0,17,1,1,27,19,9,3,3,0,3,3,3,2,0,3,3,9,12,11,0.37349397590361444,0.4111111111111111,0.5662650602409639,0.977376171352075
6326,2020,5,KT,64868,72,59,9,16,25,4,0,0,1,0,1,1,10,0,1,6,0,0,20,19,10,3,3,0,3,1,3,2,0,3,3,3,10,11,0.423728813559322,0.5070422535211268,0.4915254237288136,0.9985676772499403
6327,2020,5,KT,64906,13,13,1,2,3,0,0,0,0,0,0,0,0,0,0,4,0,1,5,3,1,2,1,0,3,1,0,1,0,2,2,6,6,6,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156
6328,2020,5,KT,65062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
6329,2020,5,KT,67008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
6330,2020,5,KT,67025,103,93,20,21,38,8,0,6,0,0,0,1,8,1,1,23,1,1,23,20,9,3,3,0,3,3,3,2,0,3,3,5,12,11,0.40860215053763443,0.4563106796116505,0.6881720430107527,1.1444827226224032
6331,2020,5,KT,68050,65,57,14,13,19,6,1,5,0,0,0,1,7,0,0,10,0,1,11,14,1,3,0,0,0,3,3,2,0,3,0,3,9,5,0.3333333333333333,0.4,0.7368421052631579,1.1368421052631579
6332,2020,5,KT,69098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0
6333,2020,5,KT,73113,87,71,17,12,21,3,0,3,0,0,1,3,10,0,2,19,3,1,8,20,5,3,3,0,3,3,3,2,0,3,3,7,12,11,0.29577464788732394,0.38372093023255816,0.4647887323943662,0.8485096626269244
6334,2020,5,KT,74339,43,40,6,11,12,1,0,2,0,0,0,0,3,0,0,6,0,0,4,9,2,0,0,0,0,3,3,2,0,2,0,4,5,5,0.3,0.3488372093023256,0.475,0.8238372093023256
6335,2020,5,KT,76313,85,78,12,14,23,5,1,1,2,1,0,1,5,0,1,16,0,3,15,26,6,2,3,0,1,3,3,2,0,3,3,6,11,9,0.2948717948717949,0.3411764705882353,0.4230769230769231,0.7642533936651583
6336,2020,5,KT,77243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0.0,0.0,0.0,0.0
6337,2020,5,KT,78548,78,68,18,8,21,3,0,3,0,0,3,2,5,0,0,7,4,1,11,25,7,3,3,0,3,3,3,2,0,2,3,8,11,11,0.3088235294117647,0.3466666666666667,0.4852941176470588,0.8319607843137256
6338,2020,5,LG,50150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0.0,0.0,0.0,0.0
6339,2020,5,LG,50165,91,80,21,16,30,5,0,10,0,0,0,0,10,1,1,18,0,1,18,20,7,3,3,3,0,0,2,3,3,3,3,4,12,11,0.375,0.45054945054945056,0.8125,1.2630494505494505
6340,2020,5,LG,61102,73,64,12,7,15,2,0,2,1,1,0,1,5,1,3,14,2,0,13,16,5,3,3,3,0,0,2,3,3,2,3,8,12,10,0.234375,0.3150684931506849,0.359375,0.6744434931506849
6341,2020,5,LG,61186,95,85,5,18,24,3,1,1,5,2,0,1,9,0,0,14,1,0,13,16,2,3,3,1,0,0,2,3,3,3,3,1,10,11,0.2823529411764706,0.3473684210526316,0.3764705882352941,0.7238390092879257
6342,2020,5,LG,63103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0.0,0.0,0.0,0.0
6343,2020,5,LG,64100,7,6,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,8,3,1,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233
6344,2020,5,LG,64101,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,0.0,0.5,0.0,0.5
6345,2020,5,LG,65109,18,15,2,3,6,1,0,0,0,0,2,0,1,0,0,2,0,0,3,2,2,1,3,2,0,0,0,0,0,0,3,9,5,4,0.4,0.4375,0.4666666666666667,0.9041666666666667
6346,2020,5,LG,65207,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0.0,0.0,0.0,0.0
6347,2020,5,LG,66108,31,18,2,6,3,3,0,0,1,1,0,1,11,0,1,4,1,1,6,4,0,1,3,3,0,0,1,2,2,2,3,1,10,7,0.16666666666666666,0.4838709677419355,0.3333333333333333,0.8172043010752688
6348,2020,5,LG,69100,8,7,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,3,3,2,0,0,2,1,1,3,3,7,7,11,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285
6349,2020,5,LG,71184,13,12,8,3,5,0,0,2,0,0,1,0,0,0,0,2,0,0,0,4,3,1,3,1,0,0,1,1,1,1,2,8,5,6,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.3333333333333333
6350,2020,5,LG,72133,77,72,13,10,19,6,0,0,1,0,0,0,5,0,0,12,4,0,13,26,7,3,3,3,0,0,2,3,3,3,2,6,11,11,0.2638888888888889,0.3116883116883117,0.3472222222222222,0.6589105339105339
6351,2020,5,LG,73801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0.0,0.0,0.0,0.0
6352,2020,5,LG,75808,64,55,4,6,12,1,0,1,3,1,2,0,6,0,1,7,2,5,9,14,3,3,3,3,0,0,2,3,3,2,2,7,11,10,0.21818181818181817,0.3064516129032258,0.2909090909090909,0.5973607038123168
6353,2020,5,LG,76290,101,92,16,20,36,12,1,1,0,0,0,0,9,2,0,7,2,0,21,21,12,3,3,3,0,0,2,3,3,3,3,2,12,11,0.391304347826087,0.44554455445544555,0.5760869565217391,1.0216315109771847
6354,2020,5,LG,77564,76,66,11,5,19,6,0,0,0,0,0,0,9,0,1,13,3,2,18,17,6,3,3,3,0,0,2,3,3,3,1,5,10,11,0.2878787878787879,0.3815789473684211,0.3787878787878788,0.7603668261562999
6355,2020,5,LG,78217,16,16,4,3,6,0,1,0,2,1,0,0,0,0,0,2,1,0,5,7,4,1,3,1,0,0,2,2,2,3,2,4,7,9,0.375,0.375,0.5,0.875
6356,2020,5,LG,79109,85,75,10,13,17,3,2,3,2,1,1,2,6,0,1,24,0,3,6,17,3,3,3,3,0,0,2,3,3,3,3,9,12,11,0.22666666666666666,0.2857142857142857,0.44,0.7257142857142858
6357,2020,5,LG,79140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0.0,0.0,0.0,0.0
6358,2020,5,LG,79150,40,35,3,9,9,2,0,2,1,1,0,0,5,0,0,11,1,1,9,4,1,2,2,2,0,0,2,2,3,2,3,9,10,8,0.2571428571428571,0.35,0.4857142857142857,0.8357142857142856
6359,2020,5,LG,79192,98,91,23,19,29,4,1,4,0,0,0,1,4,0,2,18,4,0,17,33,13,3,3,3,0,0,2,3,3,3,3,3,12,11,0.31868131868131866,0.35714285714285715,0.5164835164835165,0.8736263736263736
6360,2020,5,LT,50506,93,81,17,9,17,4,0,4,2,0,1,2,7,0,2,15,2,1,17,26,5,3,3,3,0,0,0,6,2,3,3,6,11,12,0.20987654320987653,0.2826086956521739,0.4074074074074074,0.6900161030595813
6361,2020,5,LT,60523,36,30,7,7,11,2,0,1,1,0,0,1,4,0,1,8,0,0,7,6,5,1,0,3,0,0,0,2,2,0,0,6,4,4,0.36666666666666664,0.4444444444444444,0.5333333333333333,0.9777777777777777
6362,2020,5,LT,61204,17,17,3,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1,2,1,1,0,0,0,4,1,2,3,5,8,6,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.5294117647058824
6363,2020,5,LT,61566,21,18,0,0,2,1,0,0,0,0,0,0,2,0,1,8,0,0,3,3,0,3,1,0,0,0,0,0,1,3,2,7,6,4,0.1111111111111111,0.23809523809523808,0.16666666666666666,0.40476190476190477
6364,2020,5,LT,62528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0.0,0.0,0.0,0.0
6365,2020,5,LT,62556,30,29,1,4,6,0,0,0,0,0,0,0,0,0,1,9,0,0,4,4,1,2,3,1,0,0,0,4,2,1,3,9,9,7,0.20689655172413793,0.23333333333333334,0.20689655172413793,0.4402298850574713
6366,2020,5,LT,62558,35,30,2,2,4,0,0,0,0,0,0,0,5,0,0,10,0,0,5,9,2,3,3,1,0,0,0,6,1,2,2,8,8,10,0.13333333333333333,0.2571428571428571,0.13333333333333333,0.3904761904761904
6367,2020,5,LT,65515,5,4,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,1,0,0,0,0,1,0,1,3,1,4,2,0.0,0.2,0.0,0.2
6368,2020,5,LT,68362,28,24,0,3,3,0,0,0,0,0,0,0,4,0,0,8,0,0,2,7,0,2,2,1,0,0,0,5,1,1,1,8,6,7,0.125,0.25,0.125,0.375
6369,2020,5,LT,68518,49,44,3,2,5,0,0,0,0,0,1,1,3,0,0,10,3,1,5,8,2,3,3,3,0,0,0,5,2,2,3,8,10,11,0.11363636363636363,0.16666666666666666,0.11363636363636363,0.2803030303030303
6370,2020,5,LT,68525,87,80,5,5,20,5,0,1,0,1,0,1,4,0,2,19,2,4,17,25,3,3,3,3,0,0,0,6,2,3,3,7,11,12,0.25,0.2988505747126437,0.35,0.6488505747126436
6371,2020,5,LT,71564,100,86,15,7,30,6,0,1,0,0,0,2,11,0,1,8,2,0,23,28,10,3,3,3,0,0,0,6,2,3,3,4,11,12,0.3488372093023256,0.42,0.45348837209302323,0.8734883720930232
6372,2020,5,LT,76249,101,91,6,13,23,6,0,2,3,1,0,0,7,0,3,17,4,0,23,11,2,3,3,3,0,0,0,6,2,3,3,1,11,12,0.25274725274725274,0.32673267326732675,0.38461538461538464,0.7113480578827114
6373,2020,5,LT,77532,104,83,10,19,25,3,0,1,1,0,0,2,19,0,0,8,1,0,26,21,6,3,3,3,0,0,0,6,2,3,3,3,11,12,0.30120481927710846,0.4230769230769231,0.37349397590361444,0.7965708989805376
6374,2020,5,LT,78513,103,96,10,17,29,10,0,4,1,1,0,0,7,0,0,18,2,0,17,21,2,3,3,3,0,0,0,6,2,3,3,2,11,12,0.3020833333333333,0.34951456310679613,0.53125,0.8807645631067962
6375,2020,5,LT,79608,98,88,13,9,25,7,0,1,6,1,0,1,8,0,1,10,2,2,22,35,10,3,3,3,0,0,0,6,2,3,3,5,11,12,0.2840909090909091,0.3469387755102041,0.3977272727272727,0.7446660482374767
6376,2020,5,NC,50923,88,78,18,11,21,2,1,5,4,1,0,0,7,0,3,26,0,0,19,26,9,3,0,3,2,0,0,3,3,6,3,2,11,12,0.2692307692307692,0.3522727272727273,0.5128205128205128,0.8650932400932401
6377,2020,5,NC,60339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,1,0.0,0.0,0.0,0.0
6378,2020,5,NC,60566,13,12,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,2,0,1,0,2,2,0,0,3,3,4,1,1,6,10,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666
6379,2020,5,NC,61295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0.0,0.0,0.0,0.0
6380,2020,5,NC,62025,31,27,2,3,5,1,0,0,1,0,0,0,4,0,0,4,0,1,4,9,1,1,0,2,2,0,0,1,2,4,1,7,6,7,0.18518518518518517,0.2903225806451613,0.2222222222222222,0.5125448028673836
6381,2020,5,NC,62907,102,90,12,17,29,6,1,2,2,0,1,1,9,2,1,4,2,0,17,21,9,3,0,3,2,0,0,3,3,6,3,1,11,12,0.32222222222222224,0.38613861386138615,0.4777777777777778,0.8639163916391639
6382,2020,5,NC,62925,68,57,19,11,27,5,0,5,2,0,1,2,6,0,2,7,2,1,18,15,9,3,0,2,2,0,0,3,3,4,3,7,10,10,0.47368421052631576,0.5223880597014925,0.8245614035087719,1.3469494632102643
6383,2020,5,NC,62931,85,76,13,12,23,3,0,3,0,1,0,0,9,1,0,19,0,0,16,25,7,3,0,3,2,0,0,3,3,6,3,6,11,12,0.3026315789473684,0.3764705882352941,0.4605263157894737,0.8369969040247678
6384,2020,5,NC,62934,22,16,0,5,2,0,0,0,1,0,2,0,3,0,1,6,0,0,1,1,0,0,0,1,1,0,0,0,0,5,0,9,2,5,0.125,0.3,0.125,0.425
6385,2020,5,NC,62947,105,91,18,21,28,4,0,7,0,0,0,0,11,0,3,27,2,0,16,18,7,3,0,3,2,0,0,3,3,6,3,3,11,12,0.3076923076923077,0.4,0.5824175824175825,0.9824175824175825
6386,2020,5,NC,63920,25,21,3,4,5,0,0,1,0,0,0,0,4,0,0,2,2,0,4,5,1,2,0,3,2,0,0,3,3,2,3,9,10,8,0.23809523809523808,0.36,0.38095238095238093,0.7409523809523809
6387,2020,5,NC,63950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0.0,0.0,0.0,0.0
6388,2020,5,NC,63963,62,55,13,12,19,4,0,2,1,0,1,0,5,0,1,13,1,1,12,23,10,2,0,3,1,0,0,3,3,4,3,9,9,10,0.34545454545454546,0.4098360655737705,0.5272727272727272,0.9371087928464977
6389,2020,5,NC,64984,33,32,2,4,8,0,0,0,1,1,0,0,1,0,0,12,0,1,4,15,2,2,0,1,1,0,0,2,2,4,2,5,6,8,0.25,0.2727272727272727,0.25,0.5227272727272727
6390,2020,5,NC,64995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0.0,0.0,0.0,0.0
6391,2020,5,NC,66917,16,16,2,5,3,2,0,0,0,0,0,0,0,0,0,3,0,2,6,9,2,2,0,1,1,0,0,2,3,4,3,5,7,9,0.1875,0.1875,0.3125,0.5
6392,2020,5,NC,69962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0.0,0.0,0.0,0.0
6393,2020,5,NC,69992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0.0,0.0,0.0,0.0
6394,2020,5,NC,69995,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0.0,0.0,0.0,0.0
6395,2020,5,NC,74465,75,62,10,11,17,1,0,5,0,0,1,2,9,1,1,11,0,3,10,15,3,3,0,3,2,0,0,3,3,4,3,5,11,10,0.27419354838709675,0.36486486486486486,0.532258064516129,0.8971229293809939
6396,2020,5,NC,76118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0.0,0.0,0.0,0.0
6397,2020,5,NC,76232,78,65,17,14,21,6,0,3,1,0,0,1,8,0,4,6,1,0,18,17,7,2,0,3,2,0,0,3,2,6,2,4,9,11,0.3230769230769231,0.4230769230769231,0.5538461538461539,0.976923076923077
6398,2020,5,NC,76849,86,78,7,12,22,1,0,1,2,2,1,2,4,0,1,16,1,0,12,16,4,3,0,2,2,0,0,3,3,6,3,2,10,12,0.28205128205128205,0.3176470588235294,0.3333333333333333,0.6509803921568627
6399,2020,5,NC,78122,28,21,8,5,7,5,0,0,0,0,2,1,2,0,2,6,1,0,9,8,4,3,0,1,1,0,0,2,3,3,2,4,7,8,0.3333333333333333,0.4230769230769231,0.5714285714285714,0.9945054945054945
6400,2020,5,NC,78813,11,11,2,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,1,0,0,0,0,3,0,5,1,3,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.9090909090909091
6401,2020,5,OB,50202,15,14,1,4,3,0,0,0,0,0,0,0,1,0,0,2,1,0,5,4,0,0,3,2,3,6,3,0,2,3,0,1,10,12,0.21428571428571427,0.26666666666666666,0.21428571428571427,0.4809523809523809
6402,2020,5,OB,62234,23,18,3,6,6,0,0,1,0,1,1,1,1,0,2,5,1,3,2,6,2,0,3,1,0,4,2,0,1,3,0,6,7,7,0.3333333333333333,0.4090909090909091,0.5,0.9090909090909092
6403,2020,5,OB,62244,70,58,6,8,16,0,0,0,0,2,0,1,9,0,2,5,3,1,14,14,5,0,2,2,3,5,3,0,3,2,0,7,11,9,0.27586206896551724,0.38571428571428573,0.27586206896551724,0.661576354679803
6404,2020,5,OB,62951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
6405,2020,5,OB,63257,14,12,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,5,0,0,3,2,0,3,2,0,1,2,0,4,6,7,0.08333333333333333,0.21428571428571427,0.08333333333333333,0.2976190476190476
6406,2020,5,OB,63440,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2,0,0.0,0.0,0.0,0.0
6407,2020,5,OB,67207,3,1,0,3,1,0,1,0,0,1,0,0,2,0,0,0,0,1,5,0,0,0,2,1,1,5,1,0,0,2,0,5,4,8,1.0,1.0,3.0,4.0
6408,2020,5,OB,69209,106,94,23,20,44,9,0,4,0,0,0,3,8,0,1,8,3,0,18,21,12,0,3,2,3,6,3,0,3,3,0,2,11,12,0.46808510638297873,0.5,0.6914893617021277,1.1914893617021276
6409,2020,5,OB,71842,27,25,2,0,3,0,0,0,0,0,1,1,0,0,0,10,1,0,5,11,1,0,3,0,1,3,1,0,1,3,0,9,3,9,0.12,0.11538461538461539,0.12,0.2353846153846154
6410,2020,5,OB,74206,84,74,7,13,27,4,1,0,1,1,1,1,7,0,1,7,3,2,23,14,5,0,3,2,3,6,3,0,3,1,0,6,11,10,0.36486486486486486,0.42168674698795183,0.44594594594594594,0.8676326929338978
6411,2020,5,OB,75334,70,64,14,10,22,7,0,3,0,0,0,0,6,0,0,19,1,0,17,19,8,0,3,2,3,6,2,0,1,0,0,3,8,9,0.34375,0.4,0.59375,0.99375
6412,2020,5,OB,76267,86,76,14,10,19,5,0,5,0,0,0,2,6,1,2,9,3,1,11,25,6,0,3,2,2,6,3,0,3,3,0,5,11,11,0.25,0.313953488372093,0.5131578947368421,0.8271113831089352
6413,2020,5,OB,77248,54,49,10,9,14,1,0,3,1,2,0,1,4,0,0,18,1,2,8,8,3,0,3,2,3,6,3,0,3,3,0,5,11,12,0.2857142857142857,0.3333333333333333,0.4897959183673469,0.8231292517006803
6414,2020,5,OB,78224,97,83,19,14,23,5,0,4,0,0,0,2,12,0,0,30,1,0,15,24,9,0,3,2,3,6,2,0,3,3,0,4,10,12,0.27710843373493976,0.36082474226804123,0.4819277108433735,0.8427524531114148
6415,2020,5,OB,79215,96,84,9,15,18,6,0,1,0,0,0,1,8,1,3,11,2,1,10,14,3,0,3,2,3,6,3,0,3,3,0,1,11,12,0.21428571428571427,0.3020833333333333,0.32142857142857145,0.6235119047619048
6416,2020,5,OB,79231,94,86,8,14,22,3,1,0,2,1,2,0,6,0,0,12,1,0,11,22,6,0,3,2,3,6,3,0,3,3,0,9,11,12,0.2558139534883721,0.30434782608695654,0.313953488372093,0.6183013144590496
6417,2020,5,OB,79240,93,85,12,11,27,3,1,2,3,1,0,2,6,0,0,5,3,4,18,21,8,0,3,2,3,6,3,0,3,3,0,8,11,12,0.3176470588235294,0.3548387096774194,0.4470588235294118,0.8018975332068312
6418,2020,5,SK,50854,18,18,0,2,6,1,1,0,0,0,0,0,0,0,0,3,0,0,8,5,0,5,0,0,0,0,0,2,0,0,0,2,5,2,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333333
6419,2020,5,SK,61353,20,20,3,0,4,0,2,0,1,0,0,0,0,0,0,4,1,0,5,5,1,3,0,0,2,2,0,0,0,0,0,2,3,4,0.2,0.2,0.4,0.6000000000000001
6420,2020,5,SK,61743,30,28,4,4,7,0,0,1,0,1,0,0,2,0,0,7,0,0,3,8,2,2,3,0,1,0,3,2,0,0,3,2,8,6,0.25,0.3,0.35714285714285715,0.6571428571428571
6421,2020,5,SK,61869,70,61,9,8,19,1,1,1,3,1,1,1,6,1,1,13,0,1,12,19,6,3,3,0,3,2,3,3,0,0,3,1,9,11,0.3114754098360656,0.37681159420289856,0.4098360655737705,0.7866476597766691
6422,2020,5,SK,61895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0
