"","year","month","P_ID","T_ID","PA","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","SB_try","SB_succ","BABIP","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","GD_rate","XR","AVG","OBP","SLG","OPS"
"5113",2019,4,78548,"KT",59,8,0,0,4,11,0,3,0,3,3,0,0,0,0,3,0,0,4,3,2,3,3,3,3,11,13,0.004611331,0.1428571,0.2919847,0,0,0,0.1016949,0.01694915,0.01694915,4.306,0.2307692,0.3220339,0.2307692,0.5528031
"5114",2019,4,78603,"HT",48,2,3,0,2,0,0,3,8,3,3,0,0,0,0,0,0,0,2,3,2,3,3,4,5,8,14,0.01511628,0.5769231,0.3448276,0.3076923,0,0,0.0625,0,0,5.848,0.2954545,0.3333333,0.3863636,0.719697
"5115",2019,4,78629,"HT",32,5,3,0,2,0,0,3,8,3,3,0,0,0,0,0,0,0,2,3,2,3,3,4,5,8,14,0.005464481,0.6363636,0.3196931,0.25,0,0.25,0.09375,0,0,5.378,0.2758621,0.34375,0.5517241,0.8954741
"5116",2019,4,78756,"HH",82,9,0,0,0,3,10,0,0,3,3,0,0,0,2,0,0,3,3,4,2,1,2,3,3,10,11,0.01919386,0.65,0.2688312,0.2222222,0,0,0.1341463,0,0.03658537,8.66,0.2608696,0.3536585,0.3188406,0.6724991
"5117",2019,4,78813,"NC",27,5,3,0,3,2,0,0,2,0,1,0,0,0,11,2,2,2,3,4,0,3,3,0,3,11,11,0.02005348,0.5666667,0.3281677,0,0.125,0,0.03703704,0.03703704,0,4.23,0.3478261,0.3703704,0.4347826,0.805153
"5118",2019,4,79109,"LG",97,2,0,0,11,3,3,2,0,0,0,0,0,0,3,3,2,4,0,0,3,3,0,4,3,11,11,0.04441777,0.7477477,0.331652,0.1304348,0.08695652,0.08695652,0.1030928,0.02061856,0.01030928,13.906,0.2738095,0.3608247,0.4285714,0.7893962
"5119",2019,4,79113,"HT",34,7,3,0,2,0,0,3,8,3,3,0,0,0,0,0,0,0,2,3,2,3,3,4,5,8,14,0.03583062,0.6363636,0.287234,0,0,0.4,0.08823529,0.02941176,0,3.622,0.1724138,0.2647059,0.3793103,0.6440162
"5120",2019,4,79140,"LG",0,7,0,0,11,3,3,2,0,0,0,0,0,0,3,3,2,4,0,0,3,3,0,4,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5121",2019,4,79150,"LG",79,9,0,0,11,3,3,2,0,0,0,0,0,0,3,3,2,4,0,0,3,3,0,4,3,11,11,0.05056604,0.7014925,0.2960526,0.2941176,0.05882353,0.05882353,0.1139241,0,0.02531646,9.426,0.25,0.3291139,0.3970588,0.7261727
"5122",2019,4,79192,"LG",82,5,0,0,11,3,3,2,0,0,0,0,0,0,3,3,2,4,0,0,3,3,0,4,3,11,11,0.01408451,0.53125,0.344351,0.173913,0,0.04347826,0.04878049,0.01219512,0.02439024,9.716,0.3066667,0.3414634,0.4,0.7414634
"5123",2019,4,79198,"LG",8,9,0,0,11,3,3,2,0,0,0,0,0,0,3,3,2,4,0,0,3,3,0,4,3,11,11,0.02684564,0.5,0.1926606,0,0,0,0,0,0,0.402,0.1428571,0.125,0.1428571,0.2678571
"5124",2019,4,79215,"OB",107,3,0,0,15,0,1,0,3,3,2,0,0,0,0,1,3,3,3,5,3,0,3,0,3,12,12,0.03018724,0.7848101,0.3528513,0.1851852,0.03703704,0.1111111,0.09345794,0.02803738,0.05607477,14.982,0.2967033,0.3738318,0.4725275,0.8463592
"5125",2019,4,79231,"OB",94,1,0,0,15,0,1,0,3,3,2,0,0,0,0,1,3,3,3,5,3,0,3,0,3,12,12,0.0540146,0.7297297,0.3138756,0.2307692,0,0,0.1170213,0.0212766,0.0106383,13.936,0.325,0.4148936,0.4,0.8148936
"5126",2019,4,79234,"NC",7,8,3,0,3,2,0,0,2,0,1,0,0,0,11,2,2,2,3,4,0,3,3,0,3,11,11,0,0,0.1578947,1,0,0,0,0,0.1428571,0.154,0.1666667,0.1428571,0.3333333,0.4761905
"5127",2019,4,79240,"OB",99,6,0,0,15,0,1,0,3,3,2,0,0,0,0,1,3,3,3,5,3,0,3,0,3,12,12,0.03188521,0.7,0.3100049,0.2692308,0.03846154,0.03846154,0.08080808,0.03030303,0,14.492,0.2988506,0.3737374,0.4367816,0.810519
"5128",2019,4,79290,"OB",1,8,0,0,15,0,1,0,3,3,2,0,0,0,0,1,3,3,3,5,3,0,3,0,3,12,12,0.01157407,0.6,0.3032491,0,0,0,0,0,1,-0.46,0,0,0,0
"5129",2019,4,79300,"WO",3,2,1,0,3,0,0,0,2,12,0,3,0,0,3,3,5,3,3,0,3,3,1,3,0,12,12,0.02764977,0.3333333,0.277027,1,0,0,0,0,0,0.532,0.3333333,0.3333333,0.6666667,1
"5130",2019,4,79334,"WO",109,5,1,0,3,0,0,0,2,12,0,3,0,0,3,3,5,3,3,0,3,3,1,3,0,12,12,0.002183406,0.5,0.2883959,0.2424242,0,0.1212121,0.08256881,0.009174312,0.02752294,18.562,0.3367347,0.3944954,0.5408163,0.9353117
"5131",2019,4,79365,"WO",43,8,1,0,3,0,0,0,2,12,0,3,0,0,3,3,5,3,3,0,3,3,1,3,0,12,12,0.005164622,0.75,0.2943925,0.2105263,0,0.05263158,0.02325581,0.02325581,0.02325581,9.774,0.4634146,0.4883721,0.6341463,1.122518
"5132",2019,4,79402,"SS",102,1,3,0,2,0,3,10,1,0,0,3,0,0,0,3,4,3,4,0,0,0,5,0,3,13,9,0.03498251,0.7142857,0.3092236,0.2727273,0,0,0.07843137,0.009803922,0.02941176,9.724,0.2444444,0.3039216,0.3111111,0.6150327
"5133",2019,4,79456,"WO",57,8,1,0,3,0,0,0,2,12,0,3,0,0,3,3,5,3,3,0,3,3,1,3,0,12,12,0.01299545,0.65,0.3090196,0.05882353,0.05882353,0,0.05263158,0,0.07017544,5.618,0.3148148,0.3508772,0.3703704,0.7212476
"5134",2019,4,79465,"SK",17,1,13,0,3,3,2,2,0,0,0,0,0,0,0,2,3,3,0,3,3,3,0,5,1,13,10,0.01947308,0.5294118,0.3118971,0.3333333,0,0,0,0.05882353,0,1.21,0.2,0.2352941,0.2666667,0.5019608
"5135",2019,4,79530,"LG",16,7,0,0,11,3,3,2,0,0,0,0,0,0,3,3,2,4,0,0,3,3,0,4,3,11,11,0,0,0.2439024,0.5,0,0,0.0625,0,0.125,0.338,0.1538462,0.1875,0.2307692,0.4182692
"5136",2019,4,79608,"HT",81,3,3,0,2,0,0,3,8,3,3,0,0,0,0,0,0,0,2,3,2,3,3,4,5,8,14,0.01832061,0.8333333,0.3280423,0.09090909,0.04545455,0.04545455,0.1111111,0,0.02469136,10.748,0.3098592,0.382716,0.4084507,0.7911668
"5137",2019,4,79705,"HH",29,8,0,0,0,3,10,0,0,3,3,0,0,0,2,0,0,3,3,4,2,1,2,3,3,10,11,0.009876543,0.75,0.2768595,0.125,0,0,0.137931,0,0,4.73,0.3333333,0.4137931,0.375,0.7887931
"5138",2019,5,60100,"HH",12,8,4,0,6,0,14,3,0,0,0,0,0,0,0,0,6,3,3,0,0,5,4,3,3,14,13,0.005555556,0.5,0.3291139,1,0,0,0,0,0,-0.318,0.08333333,0.08333333,0.1666667,0.25
"5139",2019,5,60288,"SS",6,5,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0,0,0.3225806,0.5,0,0,0,0,0.1666667,0.474,0.3333333,0.3333333,0.5,0.8333333
"5140",2019,5,60343,"KT",6,8,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.01401869,0.1666667,0.2621528,0,0,0,0,0.1666667,0,0.472,0.2,0.3333333,0.2,0.5333333
"5141",2019,5,60523,"LT",26,1,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.02886751,0.6410256,0.3244147,0.25,0,0,0.07692308,0.1153846,0.03846154,2.128,0.1904762,0.3461538,0.2380952,0.5842491
"5142",2019,5,60558,"KT",110,2,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.05834464,0.7093023,0.3190429,0.1818182,0,0.04545455,0.1272727,0.01818182,0.009090909,12.746,0.2417582,0.3454545,0.3186813,0.6641359
"5143",2019,5,60559,"LT",0,2,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5144",2019,5,60566,"NC",54,9,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.07464607,0.7586207,0.2922173,0,0,0,0.03703704,0.01851852,0.07407407,2.82,0.2093023,0.2222222,0.2093023,0.4315245
"5145",2019,5,60648,"HT",11,7,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0,0,0.2142857,0.3333333,0,0,0.1818182,0,0,2.204,0.375,0.4545455,0.5,0.9545455
"5146",2019,5,61102,"LG",90,8,0,0,14,0,0,0,0,6,6,0,0,0,0,3,0,2,0,6,3,3,3,0,6,11,15,0.002016129,0.75,0.3017366,0.1818182,0,0,0.03333333,0.02222222,0.02222222,7.354,0.2619048,0.3,0.3095238,0.6095238
"5147",2019,5,61104,"OB",11,1,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.007751938,1,0.2298851,0,0,0,0.1818182,0,0,0.46,0.1111111,0.2727273,0.1111111,0.3838384
"5148",2019,5,61186,"LG",117,1,0,0,14,0,0,0,0,6,6,0,0,0,0,3,0,2,0,6,3,3,3,0,6,11,15,0.04618578,0.5842697,0.3481584,0.1111111,0,0.03703704,0.1111111,0,0.01709402,11.718,0.2647059,0.3418803,0.3235294,0.6654098
"5149",2019,5,61197,"SS",90,6,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.02830189,0.5333333,0.2971576,0.12,0.04,0.04,0.01111111,0.01111111,0.01111111,10.044,0.2906977,0.3,0.3837209,0.6837209
"5150",2019,5,61208,"OB",42,8,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.03736264,0.6764706,0.318649,0,0,0,0.1190476,0,0.02380952,3.548,0.2222222,0.3095238,0.2222222,0.531746
"5151",2019,5,61353,"SK",95,2,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.0608365,0.7265625,0.3767742,0.1470588,0.02941176,0,0.05263158,0,0.01052632,15.602,0.3777778,0.4105263,0.4555556,0.8660819
"5152",2019,5,61404,"SS",103,9,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.04276508,0.6712329,0.3001508,0.09677419,0,0,0.1067961,0.02912621,0.02912621,14.778,0.3563218,0.4368932,0.3908046,0.8276978
"5153",2019,5,61554,"HH",12,6,4,0,6,0,14,3,0,0,0,0,0,0,0,0,6,3,3,0,0,5,4,3,3,14,13,0.06583072,0.6666667,0.314433,0,0,0,0.1666667,0,0,0.026,0.1,0.25,0.1,0.35
"5154",2019,5,61566,"LT",80,3,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.01162791,0.6666667,0.3076923,0.05555556,0,0,0.1,0.0125,0,7.258,0.2535211,0.3375,0.2676056,0.6051056
"5155",2019,5,61869,"SK",2,1,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.04475043,0.8461538,0.2807018,0,0,0,0.5,0,0,0.242,0,0.5,0,0.5
"5156",2019,5,62025,"NC",19,5,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.01109057,0.3333333,0.3044619,0,0,0.1666667,0,0,0,3.114,0.3333333,0.3157895,0.5,0.8157895
"5157",2019,5,62234,"OB",87,1,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.04590459,0.7058824,0.3047736,0.04347826,0.08695652,0,0.04597701,0.02298851,0.01149425,9.922,0.2839506,0.3333333,0.345679,0.6790123
"5158",2019,5,62244,"OB",95,6,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.01845523,0.7037037,0.3022137,0.2142857,0,0,0.04210526,0.02105263,0,12.378,0.3218391,0.3578947,0.3908046,0.7486993
"5159",2019,5,62265,"HT",19,5,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.003289474,0.6666667,0.3109656,0.5,0,0,0.2105263,0,0.05263158,2.44,0.2666667,0.4210526,0.4,0.8210526
"5160",2019,5,62356,"WO",18,3,2,0,0,3,3,3,1,15,0,0,0,0,0,3,1,3,6,3,3,0,2,6,0,15,12,0.02653631,0.5789474,0.356044,0,0,0,0.05555556,0,0.05555556,-0.158,0.1764706,0.2222222,0.1764706,0.3986928
"5161",2019,5,62404,"SS",106,3,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.0277243,0.7777778,0.3609535,0.1851852,0.03703704,0.1111111,0.08490566,0.009433962,0.009433962,15.608,0.2842105,0.3490566,0.4526316,0.8016882
"5162",2019,5,62409,"SS",5,1,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.05603448,0.6153846,0.3172414,0,0,0,0.2,0,0,-0.044,0,0.2,0,0.2
"5163",2019,5,62415,"SS",121,1,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.07771311,0.7665198,0.3153639,0.08,0.04,0,0.07438017,0,0,9.79,0.2293578,0.2809917,0.266055,0.5470468
"5164",2019,5,62556,"LT",93,9,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.01416049,0.4761905,0.3066667,0,0,0.05882353,0.06451613,0.02150538,0.01075269,5.842,0.2073171,0.2688172,0.2439024,0.5127196
"5165",2019,5,62558,"LT",21,8,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.007707129,0.5,0.2807571,0.5,0,0,0.3333333,0.0952381,0,3.332,0.1666667,0.5238095,0.25,0.7738095
"5166",2019,5,62668,"HT",3,2,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0,0,0.1481481,0,0,0,0,0,0,-0.278,0,0,0,0
"5167",2019,5,62797,"HH",49,9,4,0,6,0,14,3,0,0,0,0,0,0,0,0,6,3,3,0,0,5,4,3,3,14,13,0.01455133,0.6111111,0.2943107,0,0,0.1428571,0.08163265,0,0.02040816,2.29,0.1590909,0.2244898,0.2272727,0.4517625
"5168",2019,5,62802,"KT",15,7,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.03190014,0.6521739,0.3090508,0,0,0,0,0,0.06666667,-1.76,0,0,0,0
"5169",2019,5,62802,"SK",4,6,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.03190014,0.6521739,0.3090508,0,0,0,0,0,0,-0.376,0,0,0,0
"5170",2019,5,62864,"HT",5,9,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.01427372,0.6470588,0.2704626,0,0,0,0.4,0,0,0.992,0.3333333,0.6,0.3333333,0.9333333
"5171",2019,5,62884,"SK",24,8,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.01185185,0.625,0.3407572,0.2,0,0,0,0,0.04166667,0.632,0.2083333,0.2083333,0.25,0.4583333
"5172",2019,5,62893,"HT",5,1,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.05479452,0.5625,0.3894737,0,0,0,0,0,0,-0.466,0,0,0,0
"5173",2019,5,62895,"SK",98,2,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.008097166,0.6428571,0.3000968,0.08333333,0,0.125,0.1122449,0.06122449,0.02040816,14.962,0.2962963,0.4183673,0.4320988,0.8504661
"5174",2019,5,62907,"NC",117,1,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.04362558,0.7669903,0.3755435,0.1190476,0,0,0.08547009,0,0.01709402,19.762,0.3962264,0.4444444,0.4433962,0.8878407
"5175",2019,5,62908,"HT",2,2,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.03741497,0.6363636,0.2674897,0,0,0,0,0,0,-0.188,0,0,0,0
"5176",2019,5,62921,"NC",0,2,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.03125,1,0.3,0,0,0,0,0,0,0,0,0,0,0
"5177",2019,5,62925,"NC",47,7,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.02146691,0.8333333,0.3155452,0.2727273,0.09090909,0.09090909,0.04255319,0.0212766,0.04255319,5.066,0.25,0.2978723,0.4318182,0.7296905
"5178",2019,5,62931,"NC",103,3,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.009630819,0.3333333,0.3125749,0.3,0,0.2,0.04854369,0.009708738,0.009708738,18.452,0.3125,0.3495146,0.59375,0.9432646
"5179",2019,5,62934,"NC",79,9,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.0376379,0.7068966,0.2726415,0.25,0,0,0.07594937,0.01265823,0.01265823,7.03,0.2352941,0.2911392,0.2941176,0.5852569
"5180",2019,5,62947,"NC",14,2,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.02427794,0.7413793,0.3900332,0.4,0,0.2,0.1428571,0,0,4.086,0.4166667,0.5,0.8333333,1.333333
"5181",2019,5,63248,"OB",0,7,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5182",2019,5,63257,"OB",7,4,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.005934718,0.5,0.2622222,0,0,0,0.1428571,0,0,0.046,0.1666667,0.2857143,0.1666667,0.452381
"5183",2019,5,63260,"NC",8,1,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.007407407,0.3333333,0.2690763,0,0,0,0.125,0,0,0.276,0.1428571,0.25,0.1428571,0.3928571
"5184",2019,5,63440,"OB",18,8,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0,0,0.3016529,0.4,0,0,0,0,0.05555556,1.368,0.2777778,0.2777778,0.3888889,0.6666667
"5185",2019,5,63448,"KT",5,2,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0,0,0.1,0,0,0,0,0,0,-0.466,0,0,0,0
"5186",2019,5,63450,"KT",11,5,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.01881331,0.6153846,0.3078556,0,0,0,0.09090909,0,0.09090909,-0.364,0.1,0.1818182,0.1,0.2818182
"5187",2019,5,63450,"SK",19,8,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.01881331,0.6153846,0.3078556,0,0,0,0.2105263,0,0,0.764,0.07142857,0.2631579,0.07142857,0.3345865
"5188",2019,5,63593,"LT",4,1,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.02205882,0.3333333,0.2164948,0,0,0,0,0,0,-0.376,0,0,0,0
"5189",2019,5,63704,"SK",76,1,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0.06148374,0.7355372,0.3312102,0,0,0,0.09210526,0,0,6.25,0.2352941,0.3026316,0.2352941,0.5379257
"5190",2019,5,63722,"HT",84,8,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.00136612,1,0.2866521,0.2,0,0.05,0.08333333,0.01190476,0.01190476,10.05,0.2739726,0.3333333,0.369863,0.7031963
"5191",2019,5,63895,"SK",2,7,11,0,3,0,0,0,3,0,3,0,0,0,6,4,3,3,3,3,6,2,0,0,2,11,15,0,0,0,0,0,0,0,0,0,-0.18,0,0,0,0
"5192",2019,5,63903,"NC",3,6,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0,0,0,0,0,0,0,0,0,-0.278,0,0,0,0
"5193",2019,5,63963,"NC",110,6,0,0,3,0,0,3,0,3,2,0,0,0,15,0,3,0,3,5,0,3,6,3,3,15,11,0.009205984,0.5625,0.3011745,0.1428571,0,0,0.1272727,0.03636364,0.05454545,9.418,0.2333333,0.3545455,0.2666667,0.6212121
"5194",2019,5,64004,"KT",103,1,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.05804749,0.6818182,0.3036021,0.15625,0,0,0.04854369,0.02912621,0.009708738,14.076,0.3404255,0.3883495,0.393617,0.7819665
"5195",2019,5,64006,"KT",42,9,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.06761957,0.7479675,0.2954381,0.3,0,0.2,0.02380952,0.04761905,0,6.77,0.2702703,0.3095238,0.5135135,0.8230373
"5196",2019,5,64007,"KT",10,1,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.01612903,0.75,0.2789116,0,0,0,0.1,0,0,1.054,0.25,0.3,0.25,0.55
"5197",2019,5,64012,"KT",11,1,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.07518797,0.5,0.297619,0,0,0,0.09090909,0.09090909,0,1.902,0.4444444,0.5454545,0.4444444,0.989899
"5198",2019,5,64022,"LT",28,8,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.002857143,0,0.2943925,0.3333333,0,0,0,0,0,1.364,0.2142857,0.2142857,0.2857143,0.5
"5199",2019,5,64086,"OB",5,4,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.01453488,0.2,0.2953368,0,0,0,0.4,0.2,0,0.832,0,0.6,0,0.6
"5200",2019,5,64164,"LG",2,7,0,0,14,0,0,0,0,6,6,0,0,0,0,3,0,2,0,6,3,3,3,0,6,11,15,0,0,0.25,0,0,0,0,0,0,-0.188,0,0,0,0
"5201",2019,5,64166,"KT",9,1,3,0,2,12,3,0,6,0,0,0,0,0,0,3,6,0,2,3,0,4,3,2,3,12,14,0.05254777,0.6060606,0.361039,0,0,0,0,0.1111111,0,0.776,0.25,0.3333333,0.25,0.5833333
"5202",2019,5,64260,"OB",13,8,2,0,15,4,2,0,0,0,0,0,0,0,3,5,3,4,3,0,3,0,2,6,0,15,11,0.03658537,0,0.2769231,0,0,0,0,0,0,-0.03,0.1538462,0.1538462,0.1538462,0.3076923
"5203",2019,5,64300,"WO",121,2,2,0,0,3,3,3,1,15,0,0,0,0,0,3,1,3,6,3,3,0,2,6,0,15,12,0.04579631,0.7835821,0.304595,0.2571429,0.02857143,0.1428571,0.1239669,0.01652893,0.02479339,24.892,0.3465347,0.4297521,0.6039604,1.033712
"5204",2019,5,64340,"WO",3,7,2,0,0,3,3,3,1,15,0,0,0,0,0,3,1,3,6,3,3,0,2,6,0,15,12,0,0,0.3,0,0,0,0,0,0.3333333,-0.648,0,0,0,0
"5205",2019,5,64346,"WO",101,7,2,0,0,3,3,3,1,15,0,0,0,0,0,3,1,3,6,3,3,0,2,6,0,15,12,0.04844007,0.8135593,0.3523316,0.25,0.08333333,0,0.04950495,0.03960396,0.00990099,11.35,0.2637363,0.3267327,0.3736264,0.700359
"5206",2019,5,64410,"SS",19,8,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0,0,0.3,0.1666667,0,0,0.05263158,0,0,2.808,0.3529412,0.3684211,0.4117647,0.7801858
"5207",2019,5,64468,"SS",31,9,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.02849003,0.7,0.2808511,0.3333333,0,0,0.09677419,0,0.1612903,1.326,0.2307692,0.2903226,0.3076923,0.5980149
"5208",2019,5,64493,"SS",0,3,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.1142857,0.5,0.1904762,0,0,0,0,0,0,0,0,0,0,0
"5209",2019,5,64499,"SS",0,4,0,0,6,2,0,12,2,3,1,0,0,0,0,3,2,2,0,4,3,6,0,0,6,12,14,0.008474576,0.5,0.251462,0,0,0,0,0,0,0,0,0,0,0
"5210",2019,5,64501,"LT",3,6,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.01960784,1,0.2727273,0,0,0,0,0,0,0.304,0.3333333,0.3333333,0.3333333,0.6666667
"5211",2019,5,64504,"LT",84,7,0,0,0,3,0,3,3,3,12,0,0,0,3,0,3,3,6,0,5,0,3,4,3,12,15,0.009118541,0.6666667,0.2941176,0.0625,0,0,0.1428571,0,0,8.252,0.2318841,0.3333333,0.2463768,0.5797101
"5212",2019,5,64560,"HT",95,6,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.03005008,0.4444444,0.3333333,0.2,0,0.05,0.1157895,0.02105263,0.03157895,10.386,0.2531646,0.3473684,0.3417722,0.6891406
"5213",2019,5,64646,"HT",112,8,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.06568627,0.8059701,0.2853503,0.2068966,0.03448276,0.03448276,0.05357143,0,0.008928571,13.604,0.2788462,0.3125,0.3846154,0.6971154
"5214",2019,5,64657,"HT",19,7,0,0,3,0,6,0,15,0,0,0,0,0,3,6,0,6,0,3,3,3,3,2,1,15,12,0.01500938,0.625,0.3087719,0,0,0,0.05263158,0,0,-0.476,0.1111111,0.1578947,0.1111111,0.2690058
"5215",2019,5,64706,"HH",13,2,4,0,6,0,14,3,0,0,0,0,0,0,0,0,6,3,3,0,0,5,4,3,3,14,13,0,0,0.2,0,0,0,0.07692308,0.07692308,0.07692308,0.828,0.2,0.3076923,0.2,0.5076923
"5216",2019,5,64717,"HH",28,7,4,0,6,0,14,3,0,0,0,0,0,0,0,0,6,3,3,0,0,5,4,3,3,14,13,0.002906977,1,0.3261803,0.6,0,0.2,0.03571429,0,0,2.396,0.1851852,0.2142857,0.4074074,0.6216931
