P_ID,Unnamed: 0,year,month,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W,AVG,OBP,SLG,OPS,KBB,BABIP,inplay_ratio
67360,3189,4034,11,0,6,0,0,23,167,42,32,9,1,1,0,0,0,0,0,9,0,1,4,2,1,0,0,10,10,0,1,0,1,0,3,0,0,1,0,4,2,0,1,5,0,0,0.5529411764705879,0.8750000000000001,0.7450980392156861,1.6200980392156872,0.888888888888888,0.6428571428571421,1.5
67365,8772,4038,14,0,4,0,0,16,92,30,29,12,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,10,9,1,1,1,0,0,0,0,0,1,0,2,2,0,0,4,0,0,0.843434343434344,0.875598086124402,0.989898989898989,1.865497076023392,6.0,0.9230769230769241,1.1538461538461537
67391,15351,6060,18,1,21,0,1,73,439,106,94,28,8,0,2,0,1,1,0,11,0,0,22,4,3,0,0,16,12,2,4,1,4,1,3,1,3,3,0,10,12,0,2,20,0,0,0.8418803418803421,1.102554179566564,1.257692307692308,2.3602464872588707,6.0,1.1142857142857132,1.5142857142857142
67421,59336,34314,106,6,102,0,20,383,2364,580,472,120,23,3,6,10,3,7,9,85,5,7,119,12,9,1,0,71,66,13,14,11,8,9,12,13,13,0,15,62,46,1,10,91,2,4,3.9743838396327655,6.07870481117545,5.624395826300851,11.703100637476297,23.799999999999994,5.443820224719108,1.7159763313609468
67423,4978,6051,18,11,0,0,0,147,927,243,205,70,18,0,11,1,3,2,3,27,0,6,28,8,1,1,2,46,37,1,1,1,2,1,1,1,2,0,1,6,5,0,3,6,0,2,0.9560905103668259,1.267169574857803,1.5901614832535889,2.8573310581113986,3.1111111111111205,1.0473372781065091,1.49079754601227
67435,13903,16136,52,24,1,0,0,402,2400,619,555,174,35,7,18,7,3,3,3,52,1,6,87,17,8,0,1,95,92,3,2,3,2,3,4,1,4,0,3,12,13,0,10,12,0,3,2.220716382401389,2.7445711185661383,3.669708296854458,6.414279415420591,13.38461538461536,2.7549668874172153,1.3847874720357942
67443,33076,18169,48,0,41,0,0,120,835,206,170,54,7,1,3,1,0,1,3,29,0,3,37,1,5,0,3,38,31,3,7,7,7,5,4,4,2,0,2,20,21,0,1,40,0,0,2.615768305899884,3.7286352244246994,3.44967824967825,7.178313474102948,11.482758620689678,3.4511278195488684,1.6220472440944882
67467,29706,20180,63,0,35,0,0,128,739,204,168,55,8,1,9,0,0,3,3,25,0,5,31,8,2,0,0,34,33,5,1,2,2,4,6,8,2,0,5,22,13,1,0,34,0,0,3.5127666056211124,4.527819996796027,5.346582210552093,9.87440220734813,12.4,3.511450381679389,1.632
67559,6038,8068,22,13,2,0,0,210,1293,324,284,85,18,2,7,9,5,5,5,25,0,5,60,1,5,0,1,54,46,2,1,3,3,0,1,1,0,3,1,5,10,0,7,6,0,2,1.184290650975996,1.43594097770581,1.7686821705426348,3.2046231482484466,9.6,1.405405405405404,1.528301886792453
67588,20681,14127,40,11,8,0,0,153,1031,239,194,51,12,0,5,6,4,2,1,39,0,3,65,4,6,0,0,39,39,1,2,3,2,0,4,2,2,1,2,11,8,0,6,11,0,2,1.5750805931657001,3.149464261228966,2.529667495624941,5.6791317568539075,11.66666666666669,2.5759999999999996,1.943089430894309
67591,23211,16145,49,0,34,0,0,157,858,229,204,56,9,2,11,1,1,0,2,22,2,1,34,5,2,0,0,33,31,4,6,5,2,0,3,5,5,2,2,22,12,0,1,30,0,3,1.8625949596861588,2.388319441752278,3.147570648561561,5.5358900903138375,12.3636363636364,2.2360248447204962,1.4585987261146496
67603,61006,30283,100,40,28,1,4,684,3844,1005,886,251,46,3,26,17,12,5,11,94,1,9,159,16,15,4,3,141,130,7,8,9,7,5,11,10,7,4,0,33,35,0,12,45,0,11,4.40215498678441,5.452376326567525,6.729777375187203,12.182153701754727,25.37234042553194,4.740168539325841,1.4565217391304348
67604,8480,4038,14,3,0,0,0,27,201,53,42,14,4,0,1,2,0,0,0,9,1,2,3,0,0,0,0,11,11,1,0,0,0,0,0,1,0,0,1,1,2,0,2,1,0,0,0.85,1.0989010989010992,1.4125,2.5114010989010946,0.6666666666666661,0.6842105263157899,1.394736842105263
67640,26722,18164,49,0,42,0,3,154,1034,240,195,53,10,1,7,10,0,6,2,31,3,6,49,3,4,0,0,30,28,5,0,6,3,3,4,5,4,7,5,20,22,0,0,40,1,1,2.462219669298141,3.387174046888009,4.035711480303208,7.4228855271912195,14.22580645161288,2.936170212765956,1.7518248175182483
67645,32640,28246,91,50,16,1,2,916,5120,1358,1243,385,68,4,45,16,2,16,13,66,3,20,244,28,6,0,1,182,171,10,0,8,8,6,7,10,4,7,6,31,35,0,14,37,0,15,4.202018586813621,4.7909397073078335,6.498430063843908,11.28936977115174,51.757575757575815,4.9224405377456115,1.4431455897980872
67646,24959,18161,64,4,43,0,2,227,1369,366,314,103,15,1,10,8,1,0,3,34,3,15,36,12,0,0,0,63,60,4,0,4,6,5,5,6,6,6,5,21,26,0,2,42,3,0,3.546181563534505,4.325134199654999,5.917058823529415,10.242193023184408,9.529411764705841,3.0885608856088527,1.381132075471698
67703,73729,44405,146,0,176,0,29,502,2809,724,629,162,28,1,16,11,2,4,10,69,5,11,135,21,7,0,1,77,67,0,13,20,13,25,26,23,19,17,20,89,87,0,6,165,0,5,5.202975814677942,7.034675716386418,7.7162044387268365,14.750880155113252,43.043478260869456,6.5819672131147415,1.547008547008547
67737,31684,16151,58,7,33,0,4,191,1123,289,247,71,9,0,6,7,2,3,3,34,0,2,55,7,3,0,0,42,39,0,5,3,3,5,8,4,5,4,3,20,20,0,7,33,0,0,2.799556686785847,3.3941381823569894,4.018144841983149,7.412283024340139,12.941176470588243,2.7513227513227525,1.5792349726775956
67742,10797,14119,42,20,0,0,0,336,1732,461,422,108,23,1,12,7,6,4,7,23,0,5,68,10,5,0,0,58,52,0,3,3,2,1,1,3,0,6,1,9,11,0,7,8,0,5,1.6982828282828277,2.020311574390521,2.749624413665335,4.769935988055856,20.69565217391301,1.9255014326647542,1.3761194029850747
67748,7961,10085,32,19,0,0,0,330,1828,475,426,115,14,0,8,8,1,5,3,30,0,11,74,14,6,1,0,53,48,0,1,3,3,1,1,4,1,4,1,12,7,0,5,4,0,10,1.4267658787293502,1.7814923163923093,2.0624261332829463,3.8439184496752534,12.33333333333335,1.5417867435158499,1.3929618768328447
67762,36538,20186,67,6,19,0,0,150,900,222,189,49,10,0,5,6,5,1,2,26,0,4,54,5,9,0,1,24,23,0,6,1,1,2,2,5,4,2,2,13,12,0,3,22,0,0,2.1394704905900603,3.0187920782348043,3.225533235215525,6.244325313450332,20.769230769230802,3.3333333333333304,1.734375
67815,8888,10085,34,24,0,1,0,403,2163,581,529,163,20,3,11,4,8,5,3,35,1,9,59,22,2,0,0,69,66,1,2,4,4,2,1,3,0,3,4,13,11,0,7,7,0,10,1.503833253066097,1.7682768211910929,2.0074613554355603,3.775738176626653,8.42857142857145,1.645021645021645,1.2741228070175439
67828,81000,50455,164,16,122,1,11,601,3435,909,805,229,45,3,21,7,9,6,7,76,2,15,164,9,11,0,1,121,107,12,18,12,17,14,15,16,13,20,1,63,75,0,4,126,0,8,7.250254401032953,8.847171822603027,10.44627919723904,19.293451019842063,53.94736842105275,8.29346092503988,1.4828711256117455
67840,11807,8072,26,0,6,0,0,26,148,40,35,12,1,0,1,2,1,1,0,4,0,0,3,1,0,0,0,5,5,0,1,1,0,0,0,1,0,1,2,1,5,0,1,5,0,0,1.4299145299145302,1.6713286713286721,2.00491452991453,3.676243201243201,3.0,1.419354838709676,1.2903225806451613
67845,2858,12096,39,27,1,0,0,404,2513,614,554,172,27,4,21,10,6,5,2,49,0,4,92,13,6,0,1,103,89,3,2,0,2,3,3,4,4,3,4,17,11,0,13,9,0,6,1.849913079785831,2.204689644673762,2.896185273943063,5.100874918616827,11.265306122448958,2.0451467268623036,1.398633257403189
67863,29849,14134,45,2,18,0,0,69,511,126,106,39,8,2,7,2,0,0,1,19,2,0,19,0,8,0,0,33,32,0,1,1,3,3,5,2,0,3,2,11,9,0,3,17,0,0,2.4575091575091568,3.229047867840971,4.504120879120881,7.733168746961864,7.0,2.7654320987654346,1.5949367088607596
67948,9744,12102,36,21,0,0,0,338,1898,478,431,112,17,0,7,5,7,6,0,33,0,7,86,12,5,1,2,51,46,3,2,3,4,3,0,0,1,3,2,11,10,0,4,5,0,12,1.3588701502792655,1.653242408987774,1.8063662571557493,3.459608666143526,15.636363636363658,1.8639053254437838,1.4142011834319526
67954,5047,2020,6,2,0,0,0,22,137,35,28,6,0,0,1,1,1,0,0,7,0,0,7,0,1,0,0,4,4,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0.214285714285714,0.37142857142857105,0.32142857142857106,0.692857142857143,1.0,0.25,1.75
67962,4649,2019,9,0,1,0,0,3,23,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25,0.4,0.25,0.65,1.0,0.33333333333333304,1.6666666666666667
68036,8991,6055,14,0,3,0,0,9,73,17,13,5,1,0,0,2,0,0,0,4,0,0,2,1,0,0,0,4,3,0,0,0,0,1,0,0,1,1,0,1,2,0,0,3,0,0,0.9,1.525,1.1,2.625,1.5,1.363636363636365,1.5454545454545454
68043,56453,28265,94,41,2,0,0,641,3505,984,850,244,38,4,24,22,5,5,3,112,0,14,132,26,12,2,2,143,130,6,4,0,5,6,4,6,4,3,5,18,25,0,17,14,0,12,3.895157542456583,5.231780022028549,5.79900045185063,11.03078047387917,16.50000000000002,4.418938307030127,1.4240231548480462
68050,4598,2019,9,0,1,0,0,3,14,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.25,0.0,0.25,0.0,0.0,1.3333333333333333
68067,14101,10090,31,1,20,0,2,77,440,120,107,35,10,1,6,1,1,2,1,7,0,3,14,3,1,0,2,22,20,1,0,0,2,5,1,3,3,2,4,9,12,0,0,20,1,0,2.2628571428571433,2.538766788766789,3.693809523809521,6.232576312576312,10.0,1.6477272727272751,1.3953488372093024
68130,12194,8072,30,2,12,0,0,62,396,100,80,19,0,0,3,5,1,1,1,15,0,3,16,1,3,0,0,12,10,1,2,1,0,4,1,2,1,2,0,7,7,0,1,11,0,2,0.887142857142857,1.300173510699827,1.221428571428572,2.521602082128399,4.26666666666668,1.032258064516128,1.6666666666666667
68135,60279,32301,94,68,0,2,0,1276,6494,1756,1615,406,60,6,25,55,15,15,8,100,2,18,334,42,17,1,6,180,152,6,9,5,0,10,7,4,6,12,9,33,35,0,16,25,0,27,4.028295875788137,4.852217764522606,5.4980729107321515,10.350290675254758,53.44000000000001,4.822784810126577,1.4070512820512822
68159,3466,2018,10,0,1,0,0,1,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.5,0.5,0.5,1.0,0.0,0.5,1.0
68200,22033,10097,29,0,7,0,0,21,150,40,34,14,7,0,0,0,0,0,0,5,0,1,4,2,1,0,0,12,12,1,1,0,0,0,2,0,0,2,1,3,4,0,0,7,0,0,2.138655462184874,2.513888888888889,3.1151260504201685,5.629014939309056,4.0,2.3333333333333353,1.3333333333333333
68201,6210,4036,15,0,2,0,0,6,40,11,9,4,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.9,0.933333333333333,1.65,2.583333333333333,0.0,0.75,1.8333333333333333
68220,10415,8072,18,0,32,0,4,93,626,154,129,44,10,0,6,2,1,2,3,17,0,3,26,2,0,0,0,26,26,3,6,2,3,3,4,0,3,4,4,13,19,0,1,27,1,3,1.443786656891496,1.72997227997228,2.309109237536658,4.039081517508938,6.11764705882352,1.52,1.6382978723404256
68240,53857,30278,94,50,0,0,0,800,4699,1116,982,228,37,3,17,26,9,8,6,85,2,35,245,25,17,1,1,112,109,5,5,5,3,6,8,0,7,5,6,22,28,0,11,12,0,27,3.7777840705481247,4.891378787020035,5.252785418191956,10.144164205211988,43.23529411764706,4.359504132231406,1.5630252100840336
68249,24901,14130,43,0,21,0,0,72,428,109,95,24,6,1,4,0,0,0,1,12,0,1,19,0,4,0,0,15,15,1,3,4,2,3,1,0,3,1,3,11,10,0,2,18,0,1,2.252179987474105,3.661663216011042,3.326395914631209,6.988059130642249,11.08333333333331,1.917808219178082,1.5352112676056338
68260,2683,2018,5,1,2,0,0,26,154,42,34,11,1,0,2,1,0,0,1,6,0,1,5,2,2,0,0,7,7,1,1,0,0,0,0,0,0,1,0,1,2,0,1,2,0,0,0.323529411764706,0.42857142857142894,0.529411764705882,0.9579831932773109,0.833333333333333,0.32142857142857106,1.6153846153846154
68341,54647,28262,95,20,30,0,4,419,2423,637,552,149,24,1,15,14,6,4,3,72,0,6,138,11,9,3,1,99,92,3,6,8,5,6,7,5,3,7,0,24,26,0,11,30,0,9,3.570002933481757,4.913401733927564,5.251897742972569,10.165299476900133,26.833333333333385,4.6666666666666625,1.6085858585858586
68400,20195,14126,42,29,0,0,0,504,2931,752,666,193,40,2,23,20,4,8,3,63,1,12,151,22,9,1,3,111,99,3,4,4,4,5,1,3,2,0,3,16,13,0,10,12,0,7,2.142709097414408,2.6662255621268827,3.7361216154486425,6.402347177575533,16.777777777777796,2.4040404040404013,1.5378323108384457
68403,24186,10098,33,2,31,0,6,126,682,184,157,36,6,1,5,2,1,2,1,23,0,1,31,3,3,0,0,21,18,1,4,5,6,4,2,4,2,0,5,19,14,0,2,29,0,2,1.123498168498169,1.687782229902473,1.859532967032967,3.54731519693544,6.7391304347826,1.27049180327869,1.5333333333333334
68415,21022,14126,47,17,2,0,0,262,1542,400,348,100,22,0,12,3,0,5,3,34,0,10,49,4,3,1,0,52,49,2,5,0,2,1,1,2,3,0,3,8,11,0,6,6,0,7,2.044293980995872,2.570546336385174,3.128204705887879,5.69875104227305,10.08823529411768,2.1241379310344826,1.408450704225352
68419,57171,28265,90,30,17,0,2,585,3444,859,776,213,40,6,21,12,4,5,3,69,1,6,160,19,7,1,4,109,93,5,6,5,7,5,2,4,6,0,7,23,24,0,9,22,0,16,3.907246059195792,4.75680700524347,5.969126412069611,10.725933417313085,32.46376811594209,4.4949832775919685,1.4510135135135136
68435,23750,16144,52,31,0,0,0,513,3070,758,682,202,39,1,20,24,6,5,6,54,0,11,137,15,7,1,1,101,96,4,0,6,3,3,2,5,3,0,5,16,15,0,12,11,0,8,2.4457431927460314,2.930417787151939,3.7919266203066258,6.7223444074585625,20.29629629629632,2.7419962335216557,1.4605009633911368
68453,3387,2018,9,0,4,0,0,9,63,19,11,2,0,0,0,0,0,0,1,4,0,3,4,0,0,0,1,4,3,1,2,0,0,0,0,1,0,0,0,3,1,0,0,4,0,0,0.18181818181818202,0.47368421052631604,0.18181818181818202,0.6555023923444979,1.0,0.25,3.1666666666666665
68501,3953,2019,5,1,1,0,0,6,70,13,10,4,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0.4,0.538461538461538,1.0,1.53846153846154,0.5,0.28571428571428603,1.8571428571428572
68526,19735,14126,42,25,0,0,0,412,2479,629,542,162,29,2,13,22,3,9,8,62,1,8,109,16,10,3,1,82,75,2,3,2,2,0,3,4,1,5,3,13,12,0,9,10,0,6,2.218153696261113,2.7699411368533298,3.224840254942558,5.994781391795889,12.30645161290321,2.436915887850465,1.5266990291262137
68529,8792,4039,10,2,0,0,0,13,91,26,21,8,5,1,0,0,0,0,0,4,0,1,1,1,0,0,0,10,7,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0.694444444444444,0.8875,1.277777777777781,2.165277777777781,0.5,0.8,1.3
68556,38319,20187,66,0,42,0,0,206,1146,316,268,83,13,1,8,3,1,6,5,32,3,5,36,9,6,0,1,46,43,1,3,6,2,0,7,6,5,7,5,25,17,1,2,38,0,1,3.1206470354258657,3.81875996952727,4.649865967376456,8.46862593690373,11.25,3.2751091703056807,1.4429223744292237
68616,8870,4039,11,0,2,0,0,6,39,13,10,5,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,3,3,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0.9047619047619041,1.225,1.0476190476190472,2.272619047619043,0.0,1.0,1.3
68639,40650,22205,72,0,74,0,15,202,1262,310,262,75,9,1,8,9,4,3,5,39,2,1,63,3,4,0,1,46,44,9,0,4,11,5,10,13,5,7,10,32,42,0,2,66,0,6,3.4266114474955938,4.272441910223863,5.2163192667765825,9.488761177000448,17.76923076923082,3.760204081632658,1.6666666666666667
68659,11921,8072,29,2,8,0,0,39,215,57,49,13,2,1,0,0,0,0,1,6,0,1,6,2,0,0,0,14,14,0,0,0,2,2,1,3,1,0,1,5,5,0,0,10,0,0,0.930347430347431,1.3670329670329682,1.2612387612387619,2.6282717282717294,4.0,1.1818181818181799,1.3571428571428572
68701,11266,6057,15,3,3,0,0,45,289,72,57,17,2,0,3,0,2,1,0,8,0,6,13,1,1,0,1,9,9,0,0,0,1,1,1,0,1,0,2,3,3,0,1,5,0,0,0.604838709677419,1.3594594594594591,0.9596774193548392,2.3191368788143,4.875,1.0243902439024382,1.7560975609756098
68703,46808,26243,76,6,48,0,1,179,1166,296,253,82,13,2,12,0,4,4,1,34,0,4,49,3,2,2,3,58,54,0,3,7,6,1,8,8,3,8,10,25,29,0,5,48,0,1,4.051160506160507,5.3279480473759655,6.511363239934669,11.839311287310634,18.735294117647115,4.715025906735756,1.549738219895288
68742,12956,10090,25,19,0,0,0,305,1896,459,410,128,16,0,12,6,7,3,2,34,1,10,94,9,2,1,0,62,58,0,1,2,4,2,1,1,3,1,4,7,12,0,9,7,0,3,1.483707629945569,1.854004919040787,2.172337478892615,4.026342397933403,13.8235294117647,1.895424836601305,1.5198675496688743
68748,22719,16144,52,29,1,0,0,485,3047,703,615,144,26,1,17,19,5,1,3,79,0,5,195,8,18,2,1,91,84,0,4,5,4,3,4,3,2,1,4,15,15,0,8,9,0,13,1.9513702002157622,2.7510797920006143,3.0622985757376155,5.813378367738228,19.746835443038005,2.502463054187192,1.7575
68794,12691,8072,34,12,0,0,0,199,1125,277,253,68,10,0,8,3,9,2,1,17,0,4,55,7,3,0,1,35,32,0,3,3,1,1,0,2,0,2,0,7,5,0,4,5,0,3,0.9517063863489099,1.128112675363435,1.4291562810354659,2.557268956398902,12.94117647058824,1.2565445026178002,1.4656084656084656
68815,52855,30277,94,54,3,0,1,931,5005,1303,1200,312,39,5,28,31,12,6,7,81,1,9,272,22,23,2,2,141,127,7,6,9,7,3,5,7,0,6,7,28,29,0,13,19,0,25,4.803131657785622,5.5175295616447375,6.984085984446275,12.50161554609101,50.3703703703703,4.696802646085996,1.4591265397536395
68830,4010,2019,5,0,1,0,0,3,22,6,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.4,0.5,0.4,0.9,0.0,0.4,1.2
68848,3524,2018,10,0,1,0,0,2,14,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.75,0.75,1.0,1.75,0.0,0.75,1.0
68856,6722,4036,18,0,2,0,0,15,95,28,28,11,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,9,8,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0.407407407407407,0.407407407407407,1.0,1.4074074074074099,0.0,0.6,1.4
68900,44150,20193,60,14,26,1,2,275,1577,423,376,120,11,1,15,2,5,0,6,35,0,6,64,10,6,1,0,63,60,6,3,3,5,4,0,6,7,1,5,20,20,0,5,30,0,5,3.1012668605803486,3.6611725022677293,4.265313184241054,7.926485686508788,18.285714285714295,3.4653465346534693,1.4536082474226804
68908,5853,4036,13,1,3,0,0,17,117,29,19,3,0,1,0,1,0,0,1,9,0,0,4,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,2,2,2,0,0,4,0,0,0.23076923076923103,0.783333333333333,0.384615384615385,1.167948717948718,0.888888888888888,0.375,2.0714285714285716
68948,20204,14126,44,25,0,0,0,425,2373,615,565,169,25,1,16,9,9,5,3,40,2,2,108,19,2,0,2,83,67,3,2,4,4,4,0,4,1,1,2,13,12,0,10,8,0,7,2.102008142949856,2.43482335115226,3.229150841297915,5.663974192450175,18.9,2.412162162162165,1.404109589041096
68953,23379,16144,52,29,0,0,0,465,2682,698,616,178,31,2,24,16,4,5,9,59,0,9,144,13,10,1,1,94,91,2,3,2,3,4,0,2,3,3,7,12,17,0,10,13,0,6,2.353517383698862,2.9149625470081815,3.726194829323405,6.641157376331591,19.525423728813596,2.6958424507658636,1.5899772209567198
69032,43635,20193,60,40,0,0,0,735,3874,1015,902,210,29,7,23,16,4,8,8,79,0,18,183,21,4,0,3,109,103,5,3,0,4,6,5,3,4,5,5,23,17,0,12,10,0,18,2.358714128149778,3.0295925334561757,3.5121629741522975,6.541755507608474,23.1645569620253,2.65625,1.4752906976744187
69041,39368,18174,53,3,44,0,6,175,1085,267,223,63,9,0,5,4,2,5,4,35,3,0,38,5,3,1,0,36,32,4,7,0,4,8,5,6,5,4,4,23,24,0,3,42,0,2,2.3451846427383143,3.062527233115468,3.470854249091067,6.533381482206536,9.771428571428611,2.8369565217391326,1.5170454545454546
69045,43875,20193,60,40,0,1,0,768,3927,1064,1000,270,57,4,22,15,7,9,3,39,0,13,175,14,3,2,2,110,106,4,6,1,7,3,5,2,5,5,2,19,21,0,12,8,0,20,2.6018803976145644,3.038323908844,3.780839016120938,6.819162924964936,44.8717948717949,3.0769230769230798,1.33
69047,7347,4038,7,0,4,0,0,9,97,21,13,6,1,0,1,0,0,0,2,6,0,0,1,1,1,0,0,6,5,0,1,0,1,0,0,1,0,1,0,2,2,0,0,4,0,0,0.954545454545455,1.222222222222223,1.318181818181818,2.54040404040404,0.333333333333334,0.76923076923077,2.3333333333333335
69054,16768,8077,21,0,8,0,0,29,168,52,45,21,9,0,2,0,1,1,1,4,0,1,2,1,1,0,0,16,16,1,0,0,0,1,1,0,1,3,1,5,3,0,0,8,0,0,1.6334928229665082,1.7623376623376623,3.18755980861244,4.94989747095011,2.0,1.809523809523808,1.3
69068,9406,4039,14,0,5,0,0,11,75,20,18,7,1,0,2,0,0,0,0,2,0,0,3,0,0,0,0,4,4,2,0,0,1,0,0,0,0,2,0,4,1,0,0,5,0,0,0.666666666666667,0.824175824175824,1.5,2.324175824175822,3.0,0.76923076923077,1.5384615384615385
69098,4805,2020,5,0,3,0,0,9,55,13,8,1,0,0,0,0,0,0,1,4,0,0,3,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0.125,0.384615384615385,0.125,0.509615384615385,0.75,0.166666666666667,3.25
69103,43783,20193,60,42,0,0,0,770,3934,1070,972,249,49,3,14,14,10,6,12,60,0,20,190,25,14,0,5,109,88,5,3,5,0,4,5,6,5,7,2,23,19,0,16,8,0,18,2.619431057859736,3.125058991169214,3.5662001428102594,6.691259133979474,31.6666666666667,3.0128205128205106,1.4153439153439153
69111,13413,6058,19,0,7,0,0,25,130,36,31,9,0,0,0,0,0,0,1,3,0,1,4,2,1,0,0,5,5,0,2,0,0,0,1,1,3,0,0,3,4,0,0,7,0,0,1.05,1.2647907647907652,1.05,2.314790764790761,3.99999999999999,0.9642857142857132,1.3846153846153846
69158,13002,6057,22,1,6,0,0,32,194,48,40,9,1,0,3,0,0,0,0,6,0,2,8,1,0,0,0,6,6,1,1,0,0,1,1,0,2,0,1,5,2,0,0,7,0,0,0.673214285714286,0.994444444444444,1.4160714285714293,2.41051587301587,3.99999999999999,0.620689655172414,1.6551724137931034
69159,43799,20193,60,0,83,0,21,295,1470,411,364,82,13,2,4,8,3,3,1,31,7,12,59,13,4,1,0,42,39,12,7,11,0,11,10,5,10,9,8,38,45,0,7,65,6,5,2.408352087163063,3.149196608953789,3.2056735664967366,6.354870175450532,19.0322580645161,2.58278145695364,1.37
69168,4454,2019,8,0,3,0,0,8,58,16,15,9,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,5,5,0,2,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0.6,0.625,0.933333333333333,1.5583333333333302,0.0,0.615384615384615,1.2307692307692308
69205,5071,2020,6,0,3,0,0,7,49,14,10,3,1,0,1,0,0,0,1,3,0,0,1,0,0,0,0,5,4,0,0,0,0,0,1,0,1,0,1,1,2,0,0,3,0,0,0.3,0.42857142857142894,0.7,1.12857142857143,0.33333333333333304,0.222222222222222,2.0
69328,7742,4038,8,0,4,0,0,12,95,25,19,7,1,0,1,1,0,0,0,6,0,0,1,0,1,0,0,6,6,2,0,1,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0.7571428571428571,0.9500000000000001,1.042857142857143,1.99285714285714,0.333333333333334,0.7058823529411759,1.4705882352941178
69343,49609,22212,70,43,0,1,0,794,3943,1065,994,232,45,7,12,19,11,4,3,50,0,14,197,26,8,1,3,94,78,4,6,4,3,7,2,5,6,6,0,23,20,0,11,10,0,22,2.71163447843368,3.1704663545303724,3.7003135736280837,6.870779928158456,43.339999999999996,3.0710659898477135,1.3618925831202047
69360,19414,8079,23,7,1,0,0,58,413,102,84,29,5,0,4,8,0,0,0,17,0,1,9,2,0,1,0,21,20,1,1,1,0,0,2,1,1,1,0,5,3,0,2,5,0,1,1.665068493150685,2.3165266106442575,2.0842465753424664,4.400773185986722,2.117647058823528,1.4084507042253518,1.4366197183098592
69399,23983,10098,31,0,11,0,0,36,227,65,57,25,3,1,0,0,0,0,2,6,0,0,6,3,1,0,0,16,14,1,2,1,2,1,1,0,1,2,0,4,7,0,0,11,0,0,2.46714070243482,2.5857142857142863,2.679810385692738,5.265524671407029,5.0,2.3584905660377355,1.3265306122448979
69413,24656,12114,33,21,0,1,0,337,2076,512,431,119,24,3,13,12,12,3,6,66,0,6,100,7,3,2,3,68,63,4,2,2,2,2,2,3,0,0,4,12,9,0,8,9,0,4,1.7921755930246928,2.471391579148581,2.9426228319207572,5.41401441106934,9.09090909090912,1.9629629629629661,1.641025641025641
69435,20130,10095,25,19,0,0,0,263,1575,386,340,95,12,2,5,3,0,2,4,34,0,6,84,14,5,1,2,59,56,1,2,2,1,2,2,2,3,0,4,10,9,0,8,6,0,5,1.36429106462531,1.687435348290684,1.8348691392369392,3.522304487527623,12.3529411764706,1.7647058823529396,1.562753036437247
69439,19420,8078,29,14,0,1,0,226,1127,314,281,69,13,4,7,8,3,3,2,20,0,8,70,5,0,0,1,36,35,1,0,3,0,2,2,1,3,0,2,7,7,0,7,2,0,5,1.018688095393197,1.3126736518362132,1.604139330150665,2.916812981986879,14.0,1.203883495145632,1.5544554455445545
69446,44666,20193,60,31,7,0,2,535,2964,777,702,185,40,4,19,15,3,0,3,64,1,8,108,13,7,2,1,89,83,3,5,3,5,7,4,5,2,0,4,19,19,0,10,19,0,9,2.541749999261252,3.202621713185689,4.106046058577941,7.30866777176363,16.875,2.8719723183391004,1.3583916083916083
