"year","month","T_ID","P_ID","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","HOME","AWAY","VISIT_G","HOME_G"
2019,4,"LG",76290,95,78,12,10,29,7,0,0,1,0,0,3,13,1,1,6,4,0,24,22,8,3,2,4,0,0,3,3,0,4,3,3,11,11,11,11
2019,4,"LG",77564,77,69,8,8,16,1,0,2,0,0,1,0,5,0,2,15,1,2,9,16,4,0,2,4,0,0,3,3,0,4,3,7,11,8,11,11
2019,4,"LG",78135,22,20,0,2,7,0,0,0,2,0,0,0,2,0,0,5,0,0,3,5,0,3,0,2,0,0,0,0,0,0,0,1,1,4,11,11
2019,4,"LG",78217,62,50,7,8,12,1,0,0,2,2,2,1,9,1,0,7,0,1,10,15,3,3,2,4,0,0,3,3,0,4,3,8,11,11,11,11
2019,4,"LG",78361,14,14,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,2,0,0,0,3,1,0,1,1,8,4,4,11,11
2019,4,"LG",79109,97,84,9,15,23,3,2,2,4,1,1,0,10,0,2,13,1,0,16,27,6,3,2,4,0,0,3,3,0,4,3,2,11,11,11,11
2019,4,"LG",79140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,11,11
2019,4,"LG",79150,79,68,6,10,17,5,1,1,3,1,2,0,9,0,0,18,2,2,15,20,4,3,2,4,0,0,3,3,0,4,3,9,11,11,11,11
2019,4,"LG",79192,82,75,15,5,23,4,0,1,0,1,0,2,4,0,1,13,2,0,18,20,7,3,2,4,0,0,1,3,0,4,3,5,11,9,11,11
2019,4,"LG",79198,8,7,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,3,1,2,2,3,0,0,3,3,0,3,2,9,9,9,11,11
2019,4,"LG",79530,16,13,3,1,2,1,0,0,0,0,2,0,1,0,0,4,2,2,3,3,1,3,0,2,0,0,0,1,0,0,0,7,1,5,11,11
2019,4,"LT",60523,65,54,6,8,14,1,0,1,1,0,1,0,8,1,2,13,0,0,18,12,3,4,3,3,0,0,3,4,2,0,0,7,11,8,10,12
2019,4,"LT",61204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1,1,10,12
2019,4,"LT",61566,27,26,6,2,8,2,0,1,0,0,0,0,1,0,0,6,0,0,8,8,4,2,1,2,0,0,2,5,0,0,0,5,7,5,10,12
2019,4,"LT",62556,70,67,5,7,21,2,0,0,0,0,0,0,2,0,1,12,2,2,18,19,3,2,3,3,0,0,4,5,3,0,0,9,10,10,10,12
2019,4,"LT",62558,59,54,7,4,11,2,0,0,0,0,1,0,4,0,0,13,1,0,8,16,5,3,3,2,0,0,4,4,3,0,0,8,9,10,10,12
2019,4,"LT",64022,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,2,10,12
2019,4,"LT",64501,5,4,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,0,1,0,0,0,2,0,0,0,7,1,2,10,12
2019,4,"LT",64504,53,48,5,7,12,0,0,1,0,0,1,0,2,0,2,13,2,0,9,14,3,3,3,2,0,0,3,4,3,0,0,5,9,9,10,12
2019,4,"LT",65515,15,15,2,5,4,1,1,0,1,0,0,0,0,0,0,4,0,2,4,5,1,4,1,2,0,0,2,5,0,0,0,9,9,5,10,12
2019,4,"LT",65586,11,11,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,5,1,2,10,12
2019,4,"LT",66508,13,11,5,2,3,0,1,0,0,0,0,0,2,0,0,3,0,0,4,7,3,0,3,3,0,0,1,2,0,0,0,7,7,2,10,12
2019,4,"LT",67539,20,15,1,0,3,1,0,0,0,0,1,1,1,0,2,5,2,0,5,3,0,3,2,3,0,0,2,3,2,0,0,8,9,6,10,12
2019,4,"LT",68525,78,68,5,7,20,2,0,2,0,0,0,2,8,0,0,26,0,2,16,15,1,4,3,3,0,0,3,4,3,0,0,6,11,9,10,12
2019,4,"LT",69530,83,70,8,13,17,0,2,1,0,2,2,0,10,0,1,6,0,1,15,16,6,4,3,3,0,0,4,5,3,0,0,2,12,10,10,12
2019,4,"LT",71564,95,82,16,8,24,4,0,2,0,0,0,2,10,3,1,8,5,0,18,22,8,4,3,3,0,0,4,5,3,0,0,4,12,10,10,12
2019,4,"LT",76249,14,13,1,3,8,1,0,0,1,0,0,0,0,0,1,2,0,0,4,3,1,0,0,0,0,0,0,0,3,0,0,1,0,3,10,12
2019,4,"LT",76509,21,21,0,0,6,1,0,0,1,0,0,0,0,0,0,6,0,0,7,2,0,3,0,0,0,0,1,2,1,0,0,2,5,2,10,12
2019,4,"LT",77463,41,38,4,2,6,3,0,0,0,0,0,0,2,0,1,14,1,0,5,10,2,2,2,2,0,0,2,2,3,0,0,5,8,5,10,12
2019,4,"LT",77532,87,75,9,13,20,2,1,2,0,2,0,0,12,1,0,14,0,1,16,22,5,3,3,3,0,0,4,5,2,0,0,3,11,9,10,12
2019,4,"LT",78513,101,86,8,18,24,5,1,4,0,0,1,1,12,0,1,15,1,0,18,22,5,3,3,3,0,0,4,5,3,0,0,3,11,10,10,12
2019,4,"NC",60339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,11,11
2019,4,"NC",60566,67,64,3,6,20,3,0,0,3,1,1,0,1,0,1,5,1,2,10,8,3,2,2,2,3,3,0,3,2,0,3,1,10,10,11,11
2019,4,"NC",62025,53,48,12,11,16,4,0,3,0,1,1,0,3,0,1,10,0,0,7,14,6,2,2,2,2,3,0,3,2,0,3,7,10,9,11,11
2019,4,"NC",62907,56,49,5,7,16,3,0,0,0,1,0,2,4,0,1,3,0,0,14,10,2,2,0,2,3,3,0,0,3,0,0,1,7,6,11,11
2019,4,"NC",62925,6,6,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,0,1,0,0,1,5,1,2,11,11
2019,4,"NC",62931,77,70,9,11,21,6,0,2,0,0,1,0,6,1,0,20,2,0,16,17,5,2,2,2,3,4,0,2,2,0,3,2,11,9,11,11
2019,4,"NC",62934,22,21,2,3,4,1,0,1,0,0,0,0,1,0,0,1,0,0,2,8,2,0,0,0,0,0,0,3,0,0,3,9,3,3,11,11
2019,4,"NC",62947,92,81,11,15,29,10,1,3,1,1,0,0,10,0,1,23,2,0,20,22,6,2,2,2,3,4,0,3,3,0,1,3,9,11,11,11
2019,4,"NC",63260,35,30,3,4,6,1,0,0,0,0,1,1,3,0,0,11,1,0,5,5,2,2,1,1,2,3,0,0,3,0,0,8,6,6,11,11
2019,4,"NC",63963,90,80,17,11,21,5,0,2,1,0,1,1,6,0,2,8,2,1,21,27,7,2,2,2,3,4,0,3,3,0,3,6,11,11,11,11
2019,4,"NC",64984,31,31,6,6,10,2,0,0,0,0,0,0,0,0,0,4,1,1,8,10,5,2,0,2,3,3,0,1,3,0,2,9,10,6,11,11
2019,4,"NC",64995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,11,11
2019,4,"NC",66917,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,11,11
2019,4,"NC",66920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,11,11
2019,4,"NC",68912,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,3,0,11,11
2019,4,"NC",69950,57,51,5,8,15,2,0,3,0,0,0,0,6,0,0,10,1,4,9,14,3,2,0,2,3,3,0,0,3,0,0,5,7,6,11,11
2019,4,"NC",73213,29,26,5,2,7,1,0,1,1,1,1,0,1,0,1,5,0,1,4,8,4,2,1,2,0,3,0,1,2,0,1,9,5,7,11,11
2019,4,"NC",73306,51,47,3,8,12,3,0,1,0,0,0,1,1,0,2,14,3,1,6,10,1,2,2,2,3,3,0,3,2,0,2,9,10,9,11,11
2019,4,"NC",74465,80,66,9,11,16,4,0,3,1,0,0,0,11,0,3,16,4,3,13,17,4,2,2,0,3,4,0,2,3,0,3,5,11,8,11,11
2019,4,"NC",75867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,11,11
2019,4,"NC",76118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,11,11
2019,4,"NC",76232,84,72,17,12,25,8,0,3,1,0,0,2,6,0,4,12,3,1,18,31,10,2,2,2,3,3,0,3,3,0,3,4,10,11,11,11
2019,4,"NC",76720,15,14,1,1,5,1,0,1,1,1,0,0,1,0,0,6,0,0,5,2,0,2,0,1,2,2,0,2,1,0,2,4,7,5,11,11
2019,4,"NC",76757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,11,11
2019,4,"NC",78813,27,23,6,5,8,0,1,0,1,1,0,2,1,0,1,5,0,0,5,9,4,0,1,0,0,0,0,3,0,0,3,5,3,4,11,11
2019,4,"NC",79234,7,6,1,1,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,2,1,11,11
2019,4,"OB",61104,19,17,2,3,3,1,0,0,0,0,0,0,0,0,2,4,2,0,2,4,1,1,1,1,0,3,2,0,0,0,3,8,6,5,12,12
2019,4,"OB",61208,20,18,1,1,3,0,0,0,2,0,0,0,2,0,0,6,0,0,5,5,1,0,3,0,3,2,0,0,2,0,2,4,2,10,12,12
2019,4,"OB",62234,59,46,9,8,12,3,0,0,2,1,2,1,9,0,1,8,1,3,14,14,4,1,3,3,2,5,1,0,3,0,2,9,10,10,12,12
2019,4,"OB",62244,88,74,16,17,26,4,5,1,2,0,1,1,12,0,0,16,1,0,17,33,11,1,3,3,2,5,3,0,3,0,3,8,12,11,12,12
2019,4,"OB",63202,11,10,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,0,2,1,0,0,2,1,1,0,2,0,2,0,1,8,5,4,12,12
2019,4,"OB",63257,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,4,3,0,12,12
2019,4,"OB",63440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,12,12
2019,4,"OB",63559,16,15,1,1,4,0,0,0,0,1,0,0,1,0,0,4,0,0,4,3,1,0,3,0,1,2,2,0,2,0,1,3,4,7,12,12
2019,4,"OB",64086,23,18,5,2,4,0,0,1,0,0,0,2,3,0,0,7,0,2,6,8,2,0,3,0,2,1,0,0,3,0,0,7,4,5,12,12
2019,4,"OB",67207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,6,3,1,12,12
2019,4,"OB",68205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,12,12
2019,4,"OB",69203,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,12,12
2019,4,"OB",69209,109,97,24,19,38,8,0,7,0,0,0,1,10,2,1,7,5,3,20,25,8,1,3,3,3,5,3,0,3,0,3,2,12,12,12,12
2019,4,"OB",69238,6,5,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,2,0,1,0,2,0,3,2,0,0,0,1,1,7,2,12,12
2019,4,"OB",70425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,12,12
2019,4,"OB",73248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,12,12
2019,4,"OB",74206,83,62,9,7,14,5,0,0,1,1,0,5,15,1,1,6,1,0,18,16,4,1,2,3,3,4,3,0,3,0,3,6,11,11,12,12
2019,4,"OB",75334,63,54,8,9,11,2,0,2,1,0,0,1,7,0,1,20,0,0,7,11,3,1,3,3,0,3,2,0,0,0,3,5,8,7,12,12
2019,4,"OB",76267,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,1,0,12,12
2019,4,"OB",77248,37,32,3,4,6,1,1,1,0,2,0,0,5,0,0,9,0,1,5,8,1,0,0,2,3,2,3,0,0,0,0,7,5,5,12,12
2019,4,"OB",78224,108,91,20,18,28,4,1,4,1,0,0,3,14,1,0,21,2,0,23,23,10,1,3,3,3,5,3,0,3,0,3,4,12,12,12,12
2019,4,"OB",79215,107,91,18,18,27,5,1,3,1,1,0,3,10,0,3,11,6,0,19,27,10,1,3,3,3,5,3,0,3,0,3,3,12,12,12,12
2019,4,"OB",79231,94,80,6,15,26,6,0,0,5,2,0,1,11,0,2,13,1,1,20,18,3,0,2,3,3,5,3,0,3,0,1,1,12,8,12,12
2019,4,"OB",79240,99,87,11,19,26,7,1,1,0,0,1,0,8,0,3,6,0,1,16,14,7,1,3,3,3,5,3,0,3,0,3,6,12,12,12,12
2019,4,"OB",79290,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,1,12,12
2019,4,"SK",61353,85,81,11,15,22,5,2,2,5,1,0,1,2,0,1,19,0,0,14,16,5,2,3,3,0,2,3,3,0,5,1,2,12,10,10,13
2019,4,"SK",61869,11,11,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,3,0,0,2,0,0,2,0,5,2,5,10,13
2019,4,"SK",62802,11,9,2,2,1,0,0,1,0,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,0,0,1,3,0,1,0,8,1,4,10,13
2019,4,"SK",62884,26,23,1,2,3,0,0,0,0,0,0,0,3,0,0,8,1,1,3,7,1,2,3,1,0,2,1,2,0,2,0,8,7,6,10,13
2019,4,"SK",62895,49,39,5,3,9,0,0,1,0,0,0,0,9,0,1,8,0,0,11,7,3,0,2,3,0,0,3,3,0,1,1,4,6,7,10,13
2019,4,"SK",63123,31,30,3,3,5,0,0,1,0,0,1,0,0,0,0,12,1,0,3,6,1,2,3,0,0,1,0,0,0,3,0,2,7,2,10,13
2019,4,"SK",63704,37,32,1,4,5,0,0,0,3,1,1,0,4,0,0,10,0,0,8,3,1,2,3,0,0,3,0,2,0,3,0,9,9,4,10,13
2019,4,"SK",66864,16,16,1,2,7,1,0,0,2,0,0,0,0,0,0,6,1,0,3,3,2,0,0,3,0,0,0,0,0,1,1,9,1,4,10,13
2019,4,"SK",67872,101,87,8,9,20,4,0,4,0,0,0,0,13,1,1,22,1,1,24,25,3,2,3,3,0,3,3,3,0,5,1,6,13,10,10,13
2019,4,"SK",71837,101,92,12,10,26,1,1,4,1,0,0,0,9,1,0,18,0,1,21,23,9,2,3,3,0,3,3,3,0,5,1,1,13,10,10,13
2019,4,"SK",73209,52,50,3,3,10,3,0,1,1,0,0,0,2,0,0,12,0,0,6,10,2,2,2,2,0,2,2,3,0,5,1,7,10,9,10,13
2019,4,"SK",75151,98,79,11,11,24,6,0,2,0,0,0,0,16,1,3,14,0,0,27,18,6,2,3,3,0,3,3,3,0,5,1,3,13,10,10,13
2019,4,"SK",75847,97,76,16,11,23,4,0,4,0,0,0,1,16,1,4,17,0,7,31,23,7,1,3,3,0,3,3,3,0,5,1,3,13,9,10,13
2019,4,"SK",76802,74,69,5,9,19,4,0,0,0,1,1,0,4,0,0,5,4,1,12,16,3,2,3,3,0,3,3,3,0,5,1,9,13,10,10,13
2019,4,"SK",76812,86,76,9,3,16,1,0,2,0,0,0,3,5,0,2,13,2,1,11,22,4,2,3,3,0,3,3,3,0,5,1,5,13,10,10,13
2019,4,"SK",76869,5,4,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,1,3,0,0,2,0,4,4,4,10,13
2019,4,"SK",77243,15,12,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,1,1,2,0,0,1,0,0,1,1,2,0,2,1,8,5,3,10,13
2019,4,"SK",79465,17,15,1,2,3,1,0,0,0,0,0,1,0,0,1,5,0,0,4,2,1,2,2,0,0,1,0,1,0,2,0,1,5,3,10,13
2019,4,"SS",60288,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,5,3,1,9,13
2019,4,"SS",61197,32,28,0,2,10,5,0,0,1,0,2,0,2,0,0,6,0,1,12,3,0,1,2,2,2,0,0,0,3,0,3,6,10,3,9,13
2019,4,"SS",61404,53,47,3,3,8,2,0,0,1,0,0,1,5,1,0,6,4,0,10,13,2,0,4,2,4,0,0,0,4,0,0,5,8,6,9,13
2019,4,"SS",62404,96,86,14,13,24,6,2,2,1,0,0,1,8,0,1,16,1,2,17,23,8,3,4,3,4,0,0,0,5,0,3,3,13,9,9,13
2019,4,"SS",62409,4,3,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,3,0,1,0,0,0,0,1,0,1,3,3,3,9,13
2019,4,"SS",62415,93,78,11,15,25,6,1,1,3,2,3,0,11,0,1,13,0,0,16,18,9,3,4,3,4,0,0,0,5,0,3,1,13,9,9,13
2019,4,"SS",64266,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,1,0,9,13
2019,4,"SS",64468,35,27,8,3,10,3,1,0,1,0,1,2,4,0,1,9,0,0,10,9,4,3,1,0,2,0,0,0,2,0,1,9,5,4,9,13
2019,4,"SS",64469,19,18,2,2,7,2,0,0,0,0,0,1,0,0,0,4,1,0,5,6,0,2,0,0,0,0,0,0,2,0,0,6,2,2,9,13
2019,4,"SS",64493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,9,13
2019,4,"SS",64499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,9,13
2019,4,"SS",64793,12,11,1,1,3,0,0,0,0,0,0,1,0,0,0,5,0,0,2,4,0,1,0,2,0,0,0,0,1,0,1,9,3,2,9,13
2019,4,"SS",66462,16,15,0,2,4,0,0,0,2,1,0,0,1,0,0,2,0,2,7,1,0,2,2,2,3,0,0,0,3,0,1,2,7,6,9,13
2019,4,"SS",66838,41,38,1,2,5,0,0,0,0,0,0,0,3,0,0,12,0,0,9,8,1,1,3,2,1,0,0,0,3,0,3,7,8,5,9,13
2019,4,"SS",67450,81,67,12,11,21,4,0,3,1,1,0,2,11,0,1,12,2,3,18,18,6,3,3,3,2,0,0,0,4,0,3,4,10,8,9,13
2019,4,"SS",69453,79,69,7,9,17,3,1,1,4,0,2,0,8,0,0,11,0,4,15,20,5,3,4,3,4,0,0,0,5,0,3,8,13,9,9,13
2019,4,"SS",71432,38,35,0,1,5,1,0,0,0,0,1,0,2,0,0,11,0,0,4,10,1,2,2,1,3,0,0,0,3,0,2,6,6,7,9,13
2019,4,"SS",72456,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,9,13
2019,4,"SS",74540,74,66,5,7,14,5,0,0,0,0,0,1,6,0,1,20,0,1,11,14,3,3,3,2,4,0,0,0,5,0,3,7,12,8,9,13
2019,4,"SS",75566,93,82,19,10,25,2,0,6,1,0,0,1,7,0,3,17,3,2,23,28,8,3,4,3,4,0,0,0,5,0,3,5,13,9,9,13
2019,4,"SS",79402,102,90,9,12,22,6,0,0,5,0,2,1,8,0,1,17,3,1,21,30,6,3,4,3,4,0,0,0,5,0,3,1,13,9,9,13
2019,4,"WO",62353,23,18,2,3,4,1,0,0,2,3,0,0,4,0,1,6,0,0,7,7,3,2,2,3,3,0,2,1,0,1,0,9,6,8,12,12
2019,4,"WO",62356,61,51,10,8,13,2,0,1,0,1,0,2,8,0,0,16,0,0,10,17,5,3,3,2,3,0,3,3,1,3,0,7,11,10,12,12
2019,4,"WO",64300,93,83,15,19,30,7,0,1,5,0,0,1,9,1,0,14,2,3,21,27,9,0,5,1,3,0,3,3,1,3,0,2,7,12,12,12
2019,4,"WO",64346,22,21,2,3,5,1,0,0,0,0,0,0,0,0,1,8,0,0,3,6,1,0,3,0,0,0,1,0,1,0,0,7,3,2,12,12
2019,4,"WO",65357,65,60,5,6,13,3,1,0,1,0,1,1,3,0,0,14,1,1,10,22,4,2,5,3,2,0,3,2,0,3,0,6,10,10,12,12
2019,4,"WO",65399,28,21,5,2,4,1,0,0,0,0,0,1,5,0,1,7,0,0,5,9,3,3,4,1,2,0,1,1,0,1,0,7,7,6,12,12
2019,4,"WO",66354,6,5,2,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,9,0,1,12,12
2019,4,"WO",67304,66,56,4,8,12,1,1,0,4,1,1,1,8,1,0,16,0,2,10,13,1,3,5,3,3,0,3,2,1,3,0,8,11,12,12,12
2019,4,"WO",67341,101,96,14,12,29,4,2,1,3,0,0,0,5,0,0,10,4,1,22,26,9,3,5,3,1,0,3,3,1,3,0,1,12,10,12,12
2019,4,"WO",68345,113,98,24,25,35,10,1,4,0,0,0,2,12,0,1,16,3,0,23,37,13,3,5,3,3,0,3,3,1,3,0,4,12,12,12,12
2019,4,"WO",68362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,12,12
2019,4,"WO",75125,85,65,14,21,25,4,0,5,0,1,0,1,18,2,1,13,0,2,17,22,6,2,5,3,3,0,2,3,1,0,0,3,11,8,12,12
2019,4,"WO",78168,112,93,7,13,26,5,1,0,5,1,0,1,16,0,2,8,2,1,28,30,8,3,5,3,3,0,3,3,1,3,0,2,12,12,12,12
2019,4,"WO",79300,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,3,0,2,0,0,2,1,2,0,2,7,5,12,12
2019,4,"WO",79334,109,98,26,17,33,8,0,4,0,0,0,1,9,0,1,21,3,4,23,34,16,3,5,3,3,0,3,3,1,3,0,5,12,12,12,12
2019,4,"WO",79365,43,41,8,7,19,4,0,1,1,0,0,0,1,0,1,7,1,0,11,12,4,3,3,1,2,0,0,3,1,3,0,8,10,6,12,12
2019,4,"WO",79456,57,54,7,7,17,1,1,0,1,0,0,0,3,0,0,4,4,1,11,21,8,2,3,2,2,0,3,1,1,2,0,8,7,9,12,12
2019,5,"HH",60100,12,12,3,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,1,3,1,0,0,0,3,0,0,0,1,0,1,8,1,4,13,14
2019,5,"HH",61554,12,10,0,2,1,0,0,0,0,1,0,0,2,0,0,3,0,0,1,1,0,0,0,3,0,0,0,2,3,0,0,6,5,3,13,14
2019,5,"HH",62797,49,44,2,5,7,0,0,1,0,0,1,0,4,0,0,10,1,0,5,14,2,0,6,0,2,0,0,3,3,2,3,9,9,10,13,14
2019,5,"HH",64706,13,10,1,1,2,0,0,0,0,0,1,0,1,0,1,4,1,0,2,4,1,0,0,2,0,0,0,0,3,0,0,2,2,3,13,14
2019,5,"HH",64717,28,27,3,2,5,3,0,1,0,0,0,0,1,0,0,8,0,0,5,8,1,0,1,2,1,0,0,2,2,1,1,7,6,4,13,14
2019,5,"HH",66706,34,30,2,3,7,0,1,0,2,1,0,0,3,0,1,5,0,0,9,7,1,0,5,0,0,0,0,3,0,3,2,9,7,6,13,14
2019,5,"HH",66715,17,16,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,4,1,0,0,3,0,0,0,0,2,1,0,0,6,3,3,13,14
2019,5,"HH",68700,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,1,0,0,1,2,0,0,7,4,3,13,14
2019,5,"HH",68730,111,100,14,12,31,5,1,3,4,4,0,0,9,2,2,10,2,0,25,26,7,0,5,3,3,0,0,5,4,3,3,3,13,13,13,14
2019,5,"HH",68743,123,104,11,20,29,3,1,1,4,1,2,5,12,0,0,15,0,3,17,16,2,0,6,3,3,0,0,5,4,3,3,1,14,13,13,14
2019,5,"HH",69727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,13,14
2019,5,"HH",69737,46,44,1,5,8,3,1,0,2,0,0,0,2,0,0,14,0,0,12,8,0,0,4,3,3,0,0,4,3,3,2,7,11,11,13,14
2019,5,"HH",69766,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,5,1,2,13,14
2019,5,"HH",71752,65,56,4,6,19,5,0,0,2,0,0,1,7,0,1,13,1,0,15,11,4,0,5,0,2,0,0,3,1,3,3,4,8,9,13,14
2019,5,"HH",73136,107,94,17,11,20,4,0,3,6,0,1,0,11,0,1,23,2,2,21,23,7,0,6,3,3,0,0,5,4,3,3,5,14,13,13,14
2019,5,"HH",74729,64,60,7,3,11,2,0,2,0,0,0,0,3,0,1,13,2,0,13,21,2,0,3,2,3,0,0,4,4,2,2,6,9,11,13,14
2019,5,"HH",76753,87,81,12,8,19,3,0,2,4,0,0,0,5,0,1,22,2,4,14,25,7,0,6,3,1,0,0,5,3,3,1,5,12,10,13,14
2019,5,"HH",78288,84,71,1,9,22,2,0,0,0,2,1,0,9,0,3,13,2,2,16,15,1,0,6,3,3,0,0,5,3,3,3,8,14,12,13,14
2019,5,"HH",78756,116,104,11,14,25,4,0,3,2,1,2,1,7,0,2,14,1,3,18,21,8,0,6,3,3,0,0,5,4,3,3,2,14,13,13,14
2019,5,"HH",79364,4,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,1,1,13,14
2019,5,"HH",79705,36,34,6,3,6,2,0,2,0,0,0,0,2,0,0,9,1,1,5,12,2,0,4,2,1,0,0,3,3,2,3,7,10,8,13,14
2019,5,"HT",60648,11,8,2,0,3,1,0,0,0,0,1,0,2,0,0,2,0,0,4,3,1,1,0,1,0,1,0,0,1,0,0,7,3,1,12,15
2019,5,"HT",62265,19,15,2,3,4,2,0,0,0,0,0,0,4,0,0,0,1,0,4,4,3,0,0,4,0,2,0,0,0,0,0,5,6,0,12,15
2019,5,"HT",62668,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,12,15
2019,5,"HT",62864,5,3,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,9,2,1,12,15
