"year","month","P_ID","T_ID","PA","SB","CS","GD","ERR"
2017,8,64051,"WO",24,1,0,0,0
2017,8,64267,"OB",15,0,0,0,0
2017,8,64350,"WO",46,0,1,2,0
2017,8,64596,"LT",10,0,0,0,0
2017,8,65042,"KT",16,0,0,0,0
2017,8,65056,"KT",53,3,0,0,0
2017,8,65058,"KT",73,5,0,2,0
2017,8,65060,"KT",54,0,0,2,0
2017,8,65062,"KT",44,1,1,0,0
2017,8,65064,"NC",48,2,0,0,0
2017,8,65067,"KT",6,0,0,0,0
2017,8,65320,"WO",155,3,1,3,0
2017,8,65331,"KT",103,0,0,0,0
2017,8,65392,"WO",40,0,0,1,0
2017,8,65543,"LT",129,2,1,3,1
2017,8,65546,"LT",140,3,1,3,0
2017,8,65696,"HT",7,0,0,0,0
2017,8,65769,"HH",25,1,0,2,0
2017,8,65856,"SK",140,2,0,4,0
2017,8,65908,"NC",3,0,0,0,0
2017,8,65933,"NC",103,0,0,1,0
2017,8,66138,"LG",59,1,0,0,0
2017,8,66145,"LG",71,0,0,1,0
2017,8,66226,"OB",115,4,1,1,1
2017,8,66291,"OB",23,0,0,1,0
2017,8,66451,"SS",83,0,0,1,0
2017,8,66492,"SS",25,0,0,1,0
2017,8,66493,"SS",36,1,0,0,0
2017,8,66643,"HT",104,2,1,2,0
2017,8,66660,"HT",3,0,0,0,0
2017,8,66741,"HH",85,2,1,2,0
2017,8,66859,"SK",45,1,0,0,0
2017,8,66920,"NC",10,0,0,0,0
2017,8,66960,"NC",7,1,0,1,0
2017,8,67033,"KT",149,0,2,6,0
2017,8,67066,"KT",45,0,0,0,0
2017,8,67119,"LG",26,0,0,1,0
2017,8,67246,"OB",66,0,1,1,0
2017,8,67313,"WO",133,1,0,6,0
2017,8,67421,"SS",8,0,0,0,0
2017,8,67435,"SS",49,1,0,0,0
2017,8,67467,"SS",10,0,0,1,0
2017,8,67645,"HT",129,1,1,5,0
2017,8,67646,"HT",81,0,0,3,0
2017,8,67703,"HH",21,0,0,1,0
2017,8,67742,"HH",106,0,1,2,0
2017,8,67748,"HH",103,3,0,3,0
2017,8,67815,"SK",131,0,2,6,0
2017,8,67828,"WO",107,0,0,0,0
2017,8,67948,"NC",110,1,1,4,0
2017,8,70425,"HH",57,2,0,0,1
2017,8,71118,"LG",55,0,0,0,0
2017,8,71845,"SK",41,0,0,1,0
2017,8,72261,"WO",30,0,1,0,0
2017,8,72321,"HT",21,1,0,0,0
2017,8,72447,"HH",4,0,0,0,0
2017,8,72523,"HT",11,0,0,0,0
2017,8,72535,"LT",36,0,0,0,0
2017,8,72551,"LT",27,0,0,2,0
2017,8,72862,"LT",7,0,0,0,0
2017,8,73117,"SS",121,2,1,4,0
2017,8,73226,"OB",18,1,0,0,0
2017,8,73248,"OB",60,0,1,2,0
2017,8,73632,"SK",55,1,0,0,0
2017,8,73738,"HH",92,2,0,1,0
2017,8,73750,"HH",85,0,1,4,0
2017,8,74167,"HH",42,1,1,0,0
2017,8,74359,"WO",53,0,0,1,1
2017,8,74454,"SS",169,1,1,6,1
2017,8,74513,"OB",128,3,1,6,0
2017,8,74630,"SS",15,0,0,0,0
2017,8,74731,"HH",57,2,0,1,0
2017,8,74748,"HH",60,1,0,2,0
2017,8,74838,"SK",42,3,0,1,0
2017,8,74857,"HH",39,0,0,1,0
2017,8,75138,"SK",41,0,0,1,2
2017,8,75149,"KT",40,0,1,1,1
2017,8,75250,"SK",52,0,0,1,0
2017,8,75321,"LT",58,3,0,1,0
2017,8,75342,"WO",41,1,0,0,0
2017,8,75537,"LT",40,0,0,0,0
2017,8,75730,"KT",34,0,0,1,0
2017,8,75867,"NC",58,1,1,3,0
2017,8,76118,"NC",49,2,0,0,1
2017,8,76329,"OB",38,0,0,0,0
2017,8,76350,"HT",31,0,0,0,0
2017,8,76355,"SS",35,0,0,3,0
2017,8,76430,"WO",58,1,1,2,0
2017,8,76455,"LG",130,2,0,1,0
2017,8,76540,"LT",50,4,0,0,0
2017,8,76650,"LG",55,0,0,0,0
2017,8,76757,"LG",19,2,0,0,0
2017,8,76858,"SK",18,0,0,0,0
2017,8,77211,"OB",55,0,0,0,0
2017,8,77263,"OB",68,1,0,2,0
2017,8,77318,"LT",34,0,0,1,1
2017,8,77446,"SS",25,0,0,1,0
2017,8,77563,"KT",49,3,0,1,1
2017,8,77591,"LT",151,3,0,2,0
2017,8,77637,"HT",128,2,0,2,1
2017,8,77927,"SS",22,0,1,0,0
2017,8,78148,"LG",52,3,0,2,0
2017,8,78352,"NC",45,1,2,2,0
2017,8,78552,"HH",18,1,0,0,0
2017,8,78819,"SK",51,1,0,2,0
2017,8,79140,"LG",17,0,1,0,0
2017,8,79191,"KT",7,0,0,0,0
2017,8,79229,"OB",131,1,0,3,0
2017,8,79358,"NC",63,3,0,0,0
2017,8,79440,"SS",96,7,1,1,1
2017,8,79545,"LT",5,0,0,0,0
2017,8,79617,"HT",29,0,0,1,0
2017,8,79764,"HH",14,0,0,0,0
2017,8,79791,"SS",50,1,0,2,0
2017,8,79825,"LG",17,0,0,0,0
2017,8,79847,"SK",8,0,0,0,0
2017,8,95657,"HT",26,1,1,0,0
2017,8,99445,"SS",62,1,0,2,0
2017,8,99563,"KT",31,1,0,1,0
2017,8,99737,"HH",43,1,1,2,0
2017,9,60105,"LG",15,0,0,1,0
2017,9,60140,"LG",40,1,1,0,0
2017,9,60146,"SS",28,0,0,0,0
2017,9,60181,"LG",13,0,0,0,0
2017,9,60263,"NC",90,0,1,0,0
2017,9,60339,"WO",19,0,0,0,0
2017,9,60559,"LT",34,0,1,3,0
2017,9,60636,"HT",32,1,1,0,0
2017,9,60757,"HH",30,0,1,1,0
2017,9,60841,"SK",103,2,0,3,0
2017,9,60845,"SK",15,1,1,2,0
2017,9,61101,"LG",92,0,2,0,0
2017,9,61214,"OB",20,0,0,0,0
2017,9,61240,"OB",95,1,1,1,1
2017,9,61411,"SS",54,0,1,0,0
2017,9,61456,"WO",62,1,1,0,0
2017,9,61496,"SS",87,1,2,1,0
2017,9,61643,"HT",47,0,0,2,0
2017,9,61666,"HT",17,0,0,0,0
2017,9,61891,"LG",47,0,0,1,0
2017,9,61895,"SK",30,0,0,0,0
2017,9,62056,"SK",9,0,0,0,0
2017,9,62146,"LG",18,1,0,0,0
2017,9,62322,"WO",131,1,1,0,1
2017,9,62363,"WO",63,1,0,0,0
2017,9,62528,"LT",73,4,0,1,1
2017,9,62648,"HT",45,0,0,0,0
2017,9,62698,"LG",148,1,1,6,1
2017,9,62754,"HT",74,1,1,2,0
2017,9,62869,"SK",69,0,0,1,0
2017,9,62929,"NC",48,0,0,0,0
2017,9,62937,"WO",79,1,0,0,0
2017,9,62966,"NC",44,1,0,1,1
2017,9,63111,"LG",62,1,0,1,0
2017,9,63248,"OB",55,0,0,0,0
2017,9,63512,"LT",42,0,0,1,0
2017,9,63619,"WO",4,0,0,0,0
2017,9,63749,"HH",28,0,0,1,0
2017,9,63938,"NC",66,1,0,2,0
2017,9,63950,"NC",99,1,0,0,0
2017,9,63959,"NC",22,1,0,0,0
2017,9,64001,"KT",22,0,0,1,0
2017,9,64017,"KT",59,1,0,0,0
2017,9,64021,"LT",66,1,0,2,0
2017,9,64029,"KT",86,1,1,0,1
2017,9,64051,"WO",10,0,0,0,0
2017,9,64350,"WO",25,0,1,0,0
2017,9,64596,"LT",24,0,0,2,0
2017,9,64759,"HH",43,1,0,2,0
2017,9,64907,"KT",15,0,1,0,0
2017,9,65056,"KT",48,2,0,1,0
2017,9,65058,"KT",117,2,1,4,0
2017,9,65060,"KT",51,0,0,0,0
2017,9,65062,"KT",4,0,0,0,0
2017,9,65064,"NC",13,0,0,0,0
2017,9,65320,"WO",24,1,0,0,0
2017,9,65331,"KT",56,1,0,0,0
2017,9,65392,"WO",25,1,0,0,0
2017,9,65516,"KT",5,0,0,0,0
2017,9,65543,"LT",129,4,2,1,0
2017,9,65546,"LT",112,0,1,1,1
2017,9,65616,"HT",49,0,0,0,0
2017,9,65764,"HH",31,1,0,0,0
2017,9,65856,"SK",101,0,0,3,0
2017,9,65933,"NC",70,0,0,0,0
2017,9,66047,"KT",50,3,0,1,0
2017,9,66138,"LG",163,0,0,3,1
2017,9,66145,"LG",50,0,0,0,0
2017,9,66226,"OB",101,4,2,1,0
2017,9,66291,"OB",31,0,0,3,0
2017,9,66451,"SS",48,0,0,1,0
2017,9,66493,"SS",27,1,0,0,0
2017,9,66643,"HT",152,0,1,4,0
2017,9,66660,"HT",22,0,0,0,0
2017,9,66741,"HH",109,1,0,2,0
2017,9,66859,"SK",20,0,0,0,0
2017,9,66920,"NC",5,0,0,0,0
2017,9,66960,"NC",42,0,0,1,0
2017,9,67033,"KT",95,3,2,3,0
2017,9,67066,"KT",46,2,0,1,0
2017,9,67119,"LG",22,0,0,1,0
2017,9,67143,"LG",15,0,0,0,0
2017,9,67246,"OB",38,0,2,0,0
2017,9,67266,"OB",14,0,0,1,0
2017,9,67313,"WO",138,0,1,0,1
2017,9,67421,"SS",20,0,1,0,0
2017,9,67435,"SS",98,0,0,3,0
2017,9,67467,"SS",42,0,0,2,0
2017,9,67591,"LT",9,0,0,0,0
2017,9,67645,"HT",134,0,0,4,0
2017,9,67646,"HT",34,0,0,1,0
2017,9,67703,"HH",39,1,0,2,0
2017,9,67742,"HH",76,0,1,1,0
2017,9,67748,"HH",75,1,0,2,0
2017,9,67815,"SK",125,1,1,5,0
2017,9,67828,"WO",63,0,0,0,0
2017,9,67948,"NC",112,1,3,2,0
2017,9,70142,"HT",11,0,0,0,0
2017,9,70425,"HH",75,2,0,2,0
2017,9,71118,"LG",44,0,2,1,1
2017,9,71845,"SK",26,1,0,0,0
2017,9,72261,"WO",14,0,0,0,0
2017,9,72523,"HT",21,0,1,0,0
2017,9,72535,"LT",18,0,0,0,0
2017,9,72641,"HT",14,1,0,0,0
2017,9,73117,"SS",49,0,1,0,0
2017,9,73226,"OB",16,0,0,0,0
2017,9,73248,"OB",32,0,0,2,0
2017,9,73632,"SK",29,1,0,1,0
2017,9,73738,"HH",133,0,0,1,0
2017,9,73750,"HH",110,2,1,2,0
2017,9,74167,"HH",13,0,0,0,0
2017,9,74359,"WO",42,0,0,1,0
2017,9,74454,"SS",78,0,1,0,0
2017,9,74513,"OB",133,1,0,2,0
2017,9,74630,"SS",32,0,0,1,0
2017,9,74731,"HH",19,0,0,1,0
2017,9,74838,"SK",41,0,0,0,0
2017,9,74857,"HH",25,0,0,0,0
2017,9,75138,"SK",24,0,0,0,0
2017,9,75149,"KT",47,0,1,1,0
2017,9,75250,"SK",41,0,0,0,0
2017,9,75258,"WO",12,0,0,0,0
2017,9,75321,"LT",26,0,0,0,0
2017,9,75342,"WO",36,0,0,1,0
2017,9,75537,"LT",26,1,0,0,0
2017,9,75730,"KT",36,2,1,3,0
2017,9,75867,"NC",64,0,1,0,0
2017,9,76118,"NC",40,0,1,0,1
2017,9,76329,"OB",20,1,1,0,0
2017,9,76350,"HT",52,2,0,0,0
2017,9,76355,"SS",47,0,0,0,0
2017,9,76430,"WO",29,3,1,1,0
2017,9,76455,"LG",123,1,1,4,0
2017,9,76540,"LT",23,1,0,0,0
2017,9,76650,"LG",38,1,1,1,0
2017,9,76757,"LG",17,0,0,1,0
2017,9,76858,"SK",29,0,0,1,0
2017,9,77211,"OB",47,0,0,0,0
2017,9,77263,"OB",67,1,0,2,0
2017,9,77318,"LT",25,0,0,0,0
2017,9,77446,"SS",75,0,1,1,0
2017,9,77452,"HH",12,0,0,0,0
2017,9,77563,"KT",38,0,0,1,0
2017,9,77591,"LT",71,0,0,1,0
2017,9,77637,"HT",135,0,2,3,1
2017,9,77927,"SS",51,1,0,0,0
2017,9,78148,"LG",58,0,1,1,2
2017,9,78352,"NC",40,0,0,1,0
2017,9,78366,"NC",29,0,0,2,0
2017,9,78552,"HH",38,0,1,1,0
2017,9,78819,"SK",20,0,0,3,0
2017,9,79140,"LG",7,0,0,0,1
2017,9,79191,"KT",43,1,0,0,0
2017,9,79229,"OB",131,1,0,3,2
2017,9,79349,"OB",22,1,0,0,0
2017,9,79358,"NC",19,0,0,0,0
2017,9,79440,"SS",51,0,0,1,0
2017,9,79545,"LT",15,0,0,1,0
2017,9,79617,"HT",23,0,0,1,0
2017,9,79764,"HH",17,0,0,0,0
2017,9,79847,"SK",15,0,0,0,0
2017,9,95657,"HT",38,0,0,1,0
2017,9,99445,"SS",38,0,0,0,0
2017,9,99563,"KT",29,0,0,0,0
2017,9,99737,"HH",28,0,1,0,0
2017,10,60105,"LG",4,0,0,0,0
2017,10,60263,"NC",3,0,0,0,0
2017,10,60636,"HT",2,0,0,0,0
2017,10,60757,"HH",6,0,0,0,0
2017,10,61101,"LG",18,0,0,0,0
2017,10,61240,"OB",21,1,0,0,0
2017,10,61411,"SS",4,0,0,0,0
2017,10,61643,"HT",5,0,0,0,0
2017,10,61895,"SK",3,0,0,1,0
2017,10,62363,"WO",13,0,0,0,0
2017,10,62648,"HT",5,1,0,0,0
2017,10,62754,"HT",17,0,0,1,0
2017,10,62869,"SK",17,0,0,0,0
2017,10,62929,"NC",6,0,0,0,0
2017,10,62937,"WO",7,0,0,0,0
2017,10,62966,"NC",3,0,0,0,0
2017,10,63248,"OB",12,0,0,0,0
2017,10,63512,"LT",5,0,0,0,0
2017,10,63749,"HH",3,0,1,0,0
2017,10,63950,"NC",24,0,0,0,0
2017,10,63959,"NC",1,0,0,0,0
2017,10,64029,"KT",12,0,0,0,0
2017,10,64350,"WO",5,0,0,0,0
2017,10,64759,"HH",3,0,0,0,0
2017,10,64907,"KT",3,0,0,0,0
2017,10,65056,"KT",3,0,0,0,0
2017,10,65060,"KT",14,2,0,0,0
2017,10,65067,"KT",10,0,0,0,0
2017,10,65546,"LT",28,0,0,0,0
2017,10,65616,"HT",4,0,0,0,0
2017,10,65764,"HH",18,1,0,0,0
2017,10,65933,"NC",3,0,0,0,0
2017,10,66098,"KT",4,0,0,0,0
2017,10,66145,"LG",27,0,0,0,0
2017,10,66226,"OB",23,0,0,0,0
2017,10,66643,"HT",30,0,0,1,0
2017,10,66660,"HT",7,0,0,0,0
2017,10,66960,"NC",3,0,0,0,0
2017,10,67033,"KT",26,0,0,2,0
2017,10,67066,"KT",6,0,0,0,0
2017,10,67119,"LG",14,0,0,1,0
2017,10,67143,"LG",5,0,0,0,0
2017,10,67246,"OB",7,0,0,0,0
2017,10,67435,"SS",10,0,0,0,0
2017,10,67646,"HT",8,0,0,0,0
2017,10,67703,"HH",5,0,0,0,0
2017,10,67828,"WO",1,0,0,0,0
2017,10,70425,"HH",25,0,0,0,0
2017,10,71845,"SK",3,0,0,0,0
2017,10,73117,"SS",25,0,0,0,0
2017,10,74167,"HH",14,0,0,1,0
2017,10,74359,"WO",3,0,0,0,0
2017,10,74838,"SK",3,0,0,0,0
2017,10,74857,"HH",6,0,0,0,0
2017,10,75138,"SK",4,0,0,0,0
2017,10,75149,"KT",5,0,0,0,0
2017,10,75250,"SK",3,0,0,0,0
2017,10,75258,"WO",3,0,0,0,0
2017,10,75321,"LT",3,0,0,0,0
2017,10,75342,"WO",5,0,0,0,0
2017,10,75730,"KT",8,0,0,0,0
2017,10,75867,"NC",4,0,0,0,0
2017,10,76118,"NC",4,0,0,0,0
2017,10,76329,"OB",3,0,0,0,0
2017,10,76350,"HT",9,0,0,0,0
2017,10,76355,"SS",5,0,0,0,0
2017,10,76430,"WO",4,0,0,0,0
2017,10,77211,"OB",2,0,0,0,0
2017,10,77263,"OB",7,0,0,0,0
2017,10,77446,"SS",23,0,0,1,0
2017,10,77452,"HH",10,0,0,0,0
2017,10,77563,"KT",4,0,0,0,0
2017,10,77637,"HT",27,0,0,0,0
2017,10,77927,"SS",13,0,0,0,0
2017,10,78148,"LG",0,0,0,0,0
2017,10,78352,"NC",3,0,0,0,0
2017,10,78366,"NC",1,0,0,0,0
2017,10,78552,"HH",7,0,0,1,0
2017,10,78819,"SK",3,0,0,0,0
2017,10,79140,"LG",6,0,0,0,0
2017,10,79191,"KT",7,0,0,0,0
2017,10,79229,"OB",2,0,0,0,0
2017,10,79617,"HT",4,0,0,0,0
2017,10,95657,"HT",14,0,0,0,0
2017,10,99445,"SS",3,0,0,0,0
2017,10,99563,"KT",17,0,0,0,0
2018,3,60140,"LG",33,0,0,2,0
2018,3,60181,"LG",16,0,0,0,0
2018,3,60263,"NC",23,0,0,1,0
2018,3,60634,"HT",8,0,0,1,0
2018,3,60768,"HH",16,0,0,0,0
2018,3,60841,"SK",27,2,0,0,0
2018,3,61101,"LG",25,0,0,1,0
2018,3,61145,"LG",4,1,0,0,0
2018,3,61411,"SS",15,0,0,0,0
2018,3,61457,"SS",12,0,0,0,0
2018,3,61496,"SS",15,0,0,1,0
2018,3,61891,"LG",5,0,0,0,0
2018,3,61895,"SK",15,0,0,0,0
2018,3,62056,"SK",12,0,0,0,0
2018,3,62146,"LG",10,0,0,0,0
2018,3,62263,"OB",1,0,0,0,0
2018,3,62363,"WO",23,0,0,2,0
2018,3,62528,"LT",23,1,0,0,0
2018,3,62648,"HT",15,0,0,0,0
2018,3,62698,"LG",26,0,1,1,0
2018,3,62869,"SK",22,0,0,0,0
2018,3,62920,"NC",4,0,0,0,0
2018,3,62929,"NC",7,0,0,0,0
2018,3,62937,"WO",20,0,1,0,0
2018,3,62966,"NC",18,0,0,1,0
2018,3,63248,"OB",20,0,0,0,1
2018,3,63342,"WO",18,0,0,0,0
2018,3,63512,"LT",21,0,1,0,0
2018,3,63543,"LT",15,1,1,0,0
2018,3,64001,"KT",23,4,0,0,0
2018,3,64017,"KT",19,0,0,1,0
2018,3,64029,"KT",29,0,0,0,0
2018,3,64051,"WO",9,0,0,0,0
2018,3,64155,"LG",13,0,0,0,0
2018,3,64350,"WO",14,0,0,0,0
2018,3,64759,"HH",11,0,0,1,0
2018,3,64995,"NC",13,0,0,0,0
2018,3,65056,"KT",8,0,0,0,0
2018,3,65060,"KT",43,0,0,0,0
2018,3,65062,"KT",13,0,0,0,0
2018,3,65320,"WO",49,2,1,2,0
2018,3,65331,"KT",50,1,0,0,0
2018,3,65543,"OB",44,0,0,0,0
2018,3,65546,"LT",23,1,0,1,0
2018,3,65616,"HT",26,1,0,1,0
2018,3,65639,"HT",13,0,0,0,0
2018,3,65643,"HT",15,0,0,0,0
2018,3,65742,"WO",56,1,0,0,1
2018,3,65764,"HH",8,0,0,0,0
2018,3,65769,"HH",7,0,0,0,0
2018,3,65856,"SK",24,0,0,0,0
2018,3,65933,"NC",25,2,0,0,0
2018,3,66018,"WO",18,0,0,0,0
2018,3,66145,"LG",21,2,0,1,0
2018,3,66291,"OB",14,0,0,0,0
2018,3,66451,"SS",17,0,0,0,0
2018,3,66492,"SS",20,0,0,1,0
2018,3,66643,"HT",51,0,0,1,0
2018,3,66859,"SK",12,0,0,1,0
2018,3,67266,"OB",22,0,0,0,0
2018,3,67313,"WO",27,0,0,0,0
2018,3,67467,"SS",6,0,0,0,0
2018,3,67588,"LT",44,1,0,2,0
2018,3,67640,"HT",17,1,0,1,0
2018,3,67645,"HT",23,0,0,0,0
2018,3,67703,"HH",11,1,0,0,0
2018,3,67828,"WO",25,1,0,0,0
2018,3,68135,"LG",52,4,1,1,0
2018,3,68220,"OB",13,0,0,0,0
2018,3,68240,"OB",21,0,0,0,0
2018,3,68400,"SS",21,1,0,0,0
2018,3,68415,"SS",24,0,0,0,0
2018,3,68435,"SS",54,0,0,3,0
2018,3,68526,"LT",49,2,0,1,0
2018,3,68703,"HH",10,0,0,0,0
2018,3,68742,"HH",48,0,0,2,0
2018,3,68748,"HH",48,2,0,0,0
2018,3,68815,"SK",22,1,1,0,1
2018,3,68948,"NC",47,1,0,1,0
2018,3,68953,"NC",46,0,0,1,0
2018,3,70425,"HH",22,0,0,1,0
2018,3,71118,"LG",1,0,0,0,0
2018,3,72535,"LT",8,0,0,0,0
2018,3,73750,"HH",19,0,0,0,0
2018,3,73801,"HH",28,0,0,1,0
2018,3,74167,"HH",13,0,1,0,0
2018,3,74359,"WO",12,0,0,0,0
2018,3,74454,"SS",50,1,1,1,0
2018,3,74513,"OB",48,1,1,0,0
2018,3,74543,"OB",13,0,0,0,0
2018,3,74731,"HH",8,0,0,1,0
2018,3,74838,"SK",9,0,0,0,0
2018,3,74857,"HH",4,0,0,0,0
2018,3,75138,"SK",7,0,0,0,0
2018,3,75149,"KT",21,2,0,0,0
2018,3,75250,"SK",10,0,0,0,0
2018,3,75258,"KT",22,1,0,2,0
2018,3,75321,"LT",7,0,0,0,0
2018,3,75340,"SK",12,1,0,1,0
2018,3,75342,"WO",11,0,0,1,0
2018,3,75867,"NC",13,0,0,1,0
2018,3,76118,"NC",17,0,1,0,0
2018,3,76329,"OB",4,0,0,1,0
2018,3,76350,"HT",9,1,0,0,0
2018,3,76430,"WO",15,0,0,0,0
2018,3,76455,"LG",21,0,0,1,0
2018,3,76461,"SS",10,0,0,0,0
2018,3,76540,"LT",13,0,0,0,0
2018,3,76610,"SS",13,0,0,0,0
2018,3,76650,"LG",11,0,0,0,0
2018,3,76757,"NC",22,1,0,1,0
2018,3,76858,"SK",14,0,0,1,0
2018,3,77211,"OB",22,0,0,0,0
2018,3,77263,"OB",18,0,0,0,0
2018,3,77318,"LT",14,1,0,0,0
2018,3,77446,"SS",22,0,1,2,0
2018,3,77452,"HH",11,0,0,0,0
2018,3,77563,"KT",11,1,0,0,0
2018,3,77591,"LT",24,0,0,0,0
2018,3,77637,"HT",54,0,0,1,0
2018,3,77829,"SK",39,0,0,1,0
2018,3,78148,"LG",15,0,0,0,0
2018,3,78247,"OB",4,0,0,0,0
2018,3,78248,"KT",15,0,0,0,0
2018,3,78352,"NC",13,0,0,0,0
2018,3,78536,"LT",12,0,0,0,0
2018,3,78552,"HH",3,0,0,0,0
2018,3,78819,"SK",13,2,0,0,0
2018,3,79140,"LG",18,0,1,1,0
2018,3,79191,"KT",14,0,0,0,0
2018,3,79229,"OB",30,0,0,1,0
2018,3,79358,"NC",8,0,0,1,0
2018,3,79545,"LT",18,0,0,0,0
2018,3,79617,"HT",20,1,1,1,0
2018,3,79847,"SK",27,0,3,1,0
2018,3,95657,"HT",4,0,1,0,0
2018,3,99445,"SS",10,1,0,0,0
2018,3,99563,"KT",17,0,0,0,0
2018,4,60140,"LG",6,0,0,0,0
2018,4,60146,"SS",13,0,0,0,0
2018,4,60181,"LG",49,2,0,1,0
2018,4,60263,"NC",120,1,0,3,0
2018,4,60339,"NC",52,1,1,0,0
2018,4,60559,"LT",35,0,0,0,0
2018,4,60634,"HT",21,0,0,0,0
2018,4,60768,"HH",51,0,0,1,0
2018,4,60841,"SK",112,4,2,2,0
2018,4,61101,"LG",122,3,1,2,0
2018,4,61145,"LG",5,0,0,0,0
2018,4,61240,"KT",107,5,0,1,0
2018,4,61329,"LG",3,1,0,0,0
2018,4,61365,"SS",109,2,1,2,1
2018,4,61411,"SS",57,0,0,0,0
2018,4,61457,"SS",31,0,1,0,0
2018,4,61666,"HT",84,2,2,1,0
2018,4,61895,"SK",65,2,1,0,0
2018,4,61962,"OB",42,0,1,1,0
2018,4,62056,"SK",42,1,0,0,0
2018,4,62146,"LG",31,0,0,3,0
2018,4,62263,"OB",28,0,0,1,0
2018,4,62360,"WO",24,0,0,0,0
2018,4,62363,"WO",136,3,1,2,0
2018,4,62528,"LT",103,3,3,1,0
2018,4,62648,"HT",42,0,0,1,0
2018,4,62698,"LG",135,1,1,5,0
2018,4,62754,"HT",48,0,0,1,0
2018,4,62869,"SK",122,0,0,5,0
2018,4,62920,"NC",42,0,0,0,0
2018,4,62929,"NC",27,0,0,0,0
2018,4,62937,"WO",112,0,1,1,0
2018,4,62966,"NC",73,3,0,3,0
2018,4,63145,"LG",4,0,0,0,0
2018,4,63248,"OB",57,3,0,0,0
2018,4,63342,"WO",36,0,0,1,0
2018,4,63348,"WO",47,0,0,1,0
2018,4,63512,"LT",48,0,0,1,0
2018,4,63543,"LT",51,2,0,2,0
2018,4,63936,"NC",11,0,0,0,0
2018,4,64001,"KT",133,2,1,3,0
2018,4,64017,"KT",52,0,2,6,0
2018,4,64029,"KT",48,3,0,2,1
2018,4,64051,"WO",6,0,0,0,0
2018,4,64350,"WO",26,0,1,0,1
2018,4,64759,"HH",32,1,0,1,0
2018,4,64995,"NC",63,0,0,0,0
2018,4,65056,"KT",37,2,0,1,0
2018,4,65060,"KT",29,0,0,1,0
2018,4,65062,"KT",33,0,0,0,0
2018,4,65067,"LT",6,0,1,0,0
2018,4,65320,"WO",110,0,0,2,0
2018,4,65331,"KT",114,3,1,1,1
2018,4,65543,"OB",111,2,1,0,0
2018,4,65546,"LT",130,4,2,0,1
2018,4,65616,"HT",42,1,2,0,0
2018,4,65639,"HT",41,0,0,0,0
2018,4,65643,"HT",49,0,0,2,0
2018,4,65742,"WO",136,3,1,4,1
2018,4,65764,"HH",16,0,0,0,0
2018,4,65769,"HH",13,1,0,0,0
2018,4,65856,"SK",63,0,0,1,0
2018,4,65933,"NC",78,0,0,1,0
2018,4,66018,"WO",54,0,0,0,0
2018,4,66047,"KT",85,0,1,2,0
2018,4,66145,"LG",121,1,2,6,0
2018,4,66160,"OB",9,0,0,1,0
2018,4,66291,"OB",86,2,0,0,1
2018,4,66451,"SS",55,2,1,2,0
2018,4,66492,"SS",47,2,1,3,0
2018,4,66643,"HT",100,2,1,1,0
2018,4,66741,"HH",117,0,0,4,0
2018,4,66859,"SK",7,0,0,0,1
2018,4,66960,"NC",112,2,0,2,0
2018,4,67066,"KT",3,0,0,0,0
2018,4,67119,"LG",48,0,0,0,0
2018,4,67143,"LG",21,0,0,2,0
2018,4,67266,"OB",59,1,0,0,0
2018,4,67313,"WO",134,3,2,8,0
2018,4,67467,"SS",23,0,0,0,0
2018,4,67588,"LT",87,2,3,1,0
2018,4,67640,"HT",29,1,0,0,0
2018,4,67645,"HT",136,1,0,0,0
2018,4,67703,"HH",41,0,0,2,0
2018,4,67828,"WO",37,1,1,0,1
2018,4,68067,"KT",52,0,0,2,0
2018,4,68135,"LG",99,3,2,3,0
2018,4,68220,"OB",65,0,0,2,0
2018,4,68240,"OB",113,1,1,2,0
2018,4,68249,"OB",8,0,0,0,0
2018,4,68400,"SS",127,4,1,4,2
2018,4,68415,"SS",48,0,0,0,0
2018,4,68435,"SS",102,6,1,1,0
2018,4,68526,"LT",94,2,0,2,0
2018,4,68701,"HH",30,0,0,0,1
2018,4,68703,"HH",30,0,0,0,0
2018,4,68742,"HH",102,1,0,1,0
2018,4,68748,"HH",97,3,1,1,0
2018,4,68815,"SK",123,5,2,0,0
2018,4,68948,"NC",140,4,3,7,0
2018,4,68953,"NC",99,3,1,0,0
2018,4,70425,"HH",83,1,0,1,0
2018,4,71118,"LG",27,0,0,0,0
2018,4,72523,"LT",32,1,0,0,0
2018,4,72535,"LT",44,0,0,3,1
2018,4,73211,"LT",53,0,0,1,0
2018,4,73248,"OB",9,0,0,0,0
2018,4,73738,"HH",62,0,1,2,0
2018,4,73750,"HH",66,1,0,0,0
2018,4,73801,"HH",71,1,0,1,1
2018,4,74359,"WO",31,0,0,1,0
2018,4,74454,"SS",103,1,0,0,0
2018,4,74513,"OB",84,1,0,3,0
2018,4,74838,"SK",43,2,0,2,0
2018,4,74857,"HH",40,0,0,0,0
2018,4,75138,"SK",30,1,0,1,1
2018,4,75149,"KT",45,1,0,0,0
2018,4,75250,"SK",42,2,1,0,0
2018,4,75258,"KT",117,2,2,6,0
2018,4,75321,"LT",45,0,0,1,0
2018,4,75340,"SK",41,0,0,2,0
2018,4,75342,"WO",37,0,2,0,0
2018,4,75867,"NC",26,1,0,0,0
2018,4,76118,"NC",22,2,0,0,0
