"year","month","T_ID","VS_T_ID","TB_SC","P_ID","BAT_ORDER_NO","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN"
2017,8,"SS","SK","B",79465,2,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2017,8,"SS","SK","B",95436,5,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2017,8,"OB","WO","B",61208,1,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0
2017,8,"WO","OB","T",61353,7,4,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2017,8,"OB","WO","B",62234,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"OB","WO","B",62244,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,8,"WO","OB","T",62332,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"WO","OB","T",62353,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"WO","OB","T",64300,4,5,4,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
2017,8,"OB","WO","B",65269,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"OB","WO","B",66244,5,2,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"WO","OB","T",66354,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"WO","OB","T",67341,1,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2017,8,"WO","OB","T",67394,3,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,0
2017,8,"WO","OB","T",73342,2,4,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
2017,8,"OB","WO","B",74206,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"OB","WO","B",75334,2,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,8,"OB","WO","B",76232,6,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2017,8,"OB","WO","B",76249,7,4,3,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0
2017,8,"OB","WO","B",76267,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"OB","WO","B",77248,8,4,3,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0
2017,8,"WO","OB","T",77463,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"WO","OB","T",77564,5,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,8,"WO","OB","T",78168,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,"OB","WO","B",78224,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"OB","WO","B",79215,3,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,8,"OB","WO","B",79240,9,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,8,"WO","OB","T",79300,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
2017,8,"WO","OB","T",79334,6,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"HH","HT","B",62700,8,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017,8,"HH","HT","B",62797,5,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1
2017,8,"HT","HH","T",62864,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0
2017,8,"HH","HT","B",66702,2,5,4,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,8,"HH","HT","B",66704,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,8,"HH","HT","B",66716,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"HH","HT","B",66740,4,4,2,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,3,1,0
2017,8,"HT","HH","T",67650,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,8,"HT","HH","T",70410,2,4,4,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
2017,8,"HT","HH","T",70756,7,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,8,"HH","HT","B",71347,7,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,8,"HT","HH","T",72443,4,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1
2017,8,"HT","HH","T",73606,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"HH","HT","B",74163,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,"HH","HT","B",74729,3,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2017,8,"HT","HH","T",76849,1,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,8,"HH","HT","B",77464,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"HH","HT","B",78288,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,8,"HT","HH","T",78603,9,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,8,"HT","HH","T",78629,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,8,"HH","HT","B",78756,1,5,5,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1
2017,8,"HT","HH","T",79608,6,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017,8,"KT","NC","T",60343,6,5,4,1,1,4,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1
2017,8,"KT","NC","T",60558,2,5,5,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,8,"NC","KT","B",62907,2,5,4,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
2017,8,"NC","KT","B",62934,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"NC","KT","B",62947,4,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2017,8,"KT","NC","T",63450,7,5,5,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1
2017,8,"NC","KT","B",63920,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"NC","KT","B",63963,6,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2017,8,"NC","KT","B",64944,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"KT","NC","T",67025,4,5,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0
2017,8,"NC","KT","B",67935,3,5,4,2,2,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
2017,8,"KT","NC","T",70553,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,8,"KT","NC","T",73113,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"NC","KT","B",73213,7,4,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2017,8,"NC","KT","B",73306,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,8,"NC","KT","B",73339,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"KT","NC","T",74215,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"KT","NC","T",74339,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"KT","NC","T",77462,3,5,3,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1
2017,8,"NC","KT","B",78122,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"KT","NC","T",78361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"KT","NC","T",78517,8,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0
2017,8,"KT","NC","T",78548,5,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
2017,8,"NC","KT","B",78813,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2017,8,"KT","NC","T",79453,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2017,8,"NC","KT","B",94629,5,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2017,8,"LG","LT","T",61102,8,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2017,8,"LG","LT","T",61114,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LG","LT","T",61186,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,8,"LT","LG","B",61204,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,8,"LT","LG","B",61591,6,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2017,8,"LT","LG","B",62556,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LG","LT","T",63077,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LG","LT","T",63123,7,3,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,8,"LG","LT","T",63913,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"LG","LT","T",65115,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"LT","LG","B",66508,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LG","LT","T",67134,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LT","LG","B",67598,9,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LT","LG","B",71552,3,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1
2017,8,"LT","LG","B",71564,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"LG","LT","T",72133,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2017,8,"LG","LT","T",72456,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"LT","LG","B",72546,8,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2017,8,"LT","LG","B",74540,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,8,"LT","LG","B",76509,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LT","LG","B",77532,2,4,3,2,2,2,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0
2017,8,"LG","LT","T",78135,6,4,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,8,"LT","LG","B",78513,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2017,8,"LT","LG","B",78566,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LG","LT","T",79192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"LT","LG","B",79356,5,4,3,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017,8,"LG","LT","T",99606,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2017,8,"SS","SK","B",62404,3,5,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0
2017,8,"SS","SK","B",62415,1,5,4,1,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0
2017,8,"SK","SS","T",62884,2,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2017,8,"SK","SS","T",63704,1,5,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0
2017,8,"SS","SK","B",64610,8,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SK","SS","T",64868,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SS","SK","B",65412,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,8,"SS","SK","B",66462,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
2017,8,"SS","SK","B",67450,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
2017,8,"SK","SS","T",71184,9,4,4,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,8,"SS","SK","B",71432,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SK","SS","T",71837,7,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,8,"SS","SK","B",72466,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017,8,"SK","SS","T",72860,8,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
2017,8,"SK","SS","T",73209,3,5,5,3,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2
2017,8,"SS","SK","B",73824,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,8,"SK","SS","T",74846,5,5,4,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,8,"SK","SS","T",75151,6,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,8,"SS","SK","B",75566,6,4,3,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,"SK","SS","T",75847,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,"SK","SS","T",76158,4,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,8,"SK","SS","T",76802,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"SS","SK","B",79465,7,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,8,"SS","SK","B",95436,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"WO","OB","T",61353,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"OB","WO","B",62234,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,8,"WO","OB","T",62353,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,8,"OB","WO","B",63257,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,8,"WO","OB","T",64300,4,4,3,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1
2017,8,"OB","WO","B",65269,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"WO","OB","T",65357,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"WO","OB","T",65898,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2017,8,"OB","WO","B",66244,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
2017,8,"WO","OB","T",67341,1,5,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0
2017,8,"WO","OB","T",67394,5,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
2017,8,"WO","OB","T",73342,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0
2017,8,"OB","WO","B",74206,1,5,4,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1
2017,8,"OB","WO","B",75334,7,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,8,"OB","WO","B",76232,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0
2017,8,"OB","WO","B",76249,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"OB","WO","B",77248,8,4,3,1,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,8,"WO","OB","T",77564,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017,8,"WO","OB","T",78168,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,8,"OB","WO","B",78224,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
2017,8,"OB","WO","B",79215,3,4,3,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,4,1,1
2017,8,"OB","WO","B",79240,9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017,8,"WO","OB","T",79334,6,4,3,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
2017,8,"WO","OB","T",79365,9,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2017,8,"HH","SK","T",62700,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"HH","SK","T",62797,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"SK","HH","B",62884,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
2017,8,"SK","HH","B",63704,1,4,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2017,8,"HH","SK","T",66702,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"HH","SK","T",66716,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"HH","SK","T",66740,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2017,8,"HH","SK","T",66749,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"SK","HH","B",67872,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"HH","SK","T",71347,7,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,8,"SK","HH","B",71837,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"SK","HH","B",72860,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SK","HH","B",73209,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,8,"HH","SK","T",74163,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,8,"HH","SK","T",74729,3,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
2017,8,"SK","HH","B",74846,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"SK","HH","B",75151,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,8,"SK","HH","B",75847,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"SK","HH","B",76158,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"SK","HH","B",76802,9,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017,8,"SK","HH","B",76812,8,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,8,"HH","SK","T",77464,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"HH","SK","T",78288,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"HH","SK","T",78756,6,4,4,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0
2017,8,"HT","NC","T",62864,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"NC","HT","B",62907,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"NC","HT","B",62934,7,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,8,"NC","HT","B",62947,4,5,5,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,1
2017,8,"HT","NC","T",63722,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2017,8,"NC","HT","B",63920,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,8,"NC","HT","B",63963,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"NC","HT","B",64944,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,8,"HT","NC","T",66606,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,8,"NC","HT","B",66965,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2017,8,"HT","NC","T",67650,3,5,5,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3
2017,8,"NC","HT","B",67935,3,6,4,1,2,2,0,0,1,0,0,0,0,2,0,0,1,0,0,1,2,0
2017,8,"HT","NC","T",70410,2,3,2,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,8,"HT","NC","T",70756,7,5,3,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0
2017,8,"HT","NC","T",72443,4,5,4,2,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1
2017,8,"NC","HT","B",73213,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"NC","HT","B",73306,8,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2017,8,"NC","HT","B",73339,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,8,"HT","NC","T",73606,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017,8,"NC","HT","B",74358,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"HT","NC","T",76368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2017,8,"HT","NC","T",76849,9,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,"NC","HT","B",78122,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"HT","NC","T",78603,1,5,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"HT","NC","T",78629,5,5,5,3,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,2
2017,8,"NC","HT","B",78813,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,"HT","NC","T",79608,6,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2017,8,"NC","HT","B",94629,5,5,4,2,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,1
2017,8,"KT","SS","T",60343,7,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,8,"KT","SS","T",60558,1,5,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,2,0
2017,8,"SS","KT","B",61404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SS","KT","B",62404,3,5,4,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
2017,8,"SS","KT","B",62415,1,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
2017,8,"KT","SS","T",63450,8,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
2017,8,"SS","KT","B",64610,8,4,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0
2017,8,"SS","KT","B",65412,9,5,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2017,8,"SS","KT","B",66409,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SS","KT","B",66451,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SS","KT","B",66462,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,"KT","SS","T",67006,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,8,"KT","SS","T",67025,3,5,5,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,8,"SS","KT","B",67450,4,5,5,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
2017,8,"KT","SS","T",70553,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SS","KT","B",71432,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,8,"SS","KT","B",72466,7,4,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,8,"KT","SS","T",73113,5,4,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2017,8,"KT","SS","T",74215,4,5,5,4,2,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1
2017,8,"KT","SS","T",74339,6,4,4,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,8,"SS","KT","B",75566,6,5,3,4,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,2,2,1
2017,8,"KT","SS","T",77462,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2017,8,"KT","SS","T",78517,9,4,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
