"","PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","XR","SB_rate","BABIP","H2_rate","H3_rate"
"6325",0,0,0,0,0,0,0,0,0,0,0,0
"6326",91,0.0659340659340659,0.032258064516129,0.373493975903614,0.411111111111111,0.566265060240964,0.977376171352075,16.704,0.631578947368421,0.387832699619772,0.290322580645161,0.0645161290322581
"6327",72,0.138888888888889,0,0.423728813559322,0.507042253521127,0.491525423728814,0.99856767724994,14.502,0.758620689655172,0.353319057815846,0.16,0
"6328",13,0,0,0.230769230769231,0.230769230769231,0.230769230769231,0.461538461538462,0.568,1,0.307692307692308,0,0
"6329",0,0,0,0,0,0,0,0,0,0,0,0
"6330",0,0,0,0,0,0,0,0,0,0,0,0
"6331",103,0.0776699029126214,0.157894736842105,0.408602150537634,0.456310679611651,0.688172043010753,1.1444827226224,24.136,0.519230769230769,0.367884451996602,0.210526315789474,0
"6332",65,0.107692307692308,0.263157894736842,0.333333333333333,0.4,0.736842105263158,1.13684210526316,15.21,0.583333333333333,0.352735739231665,0.315789473684211,0.0526315789473684
"6333",0,0,0,0,0,0,0,0,0,0,0,0
"6334",87,0.114942528735632,0.142857142857143,0.295774647887324,0.383720930232558,0.464788732394366,0.848509662626924,13.148,0.571428571428571,0.321349963316214,0.142857142857143,0
"6335",43,0.0697674418604651,0.166666666666667,0.3,0.348837209302326,0.475,0.823837209302326,6.552,0.666666666666667,0.336963097398669,0.0833333333333333,0
"6336",85,0.0588235294117647,0.0434782608695652,0.294871794871795,0.341176470588235,0.423076923076923,0.764253393665158,11.352,0.670886075949367,0.328614008941878,0.217391304347826,0.0434782608695652
"6337",0,0,0,0,0,0,0,0,0,0.265193370165746,0,0
"6338",78,0.0641025641025641,0.142857142857143,0.308823529411765,0.346666666666667,0.485294117647059,0.831960784313726,10.574,0.142857142857143,0.296943231441048,0.142857142857143,0
"6339",0,0,0,0,0,0,0,0,1,0.411764705882353,0,0
"6340",91,0.10989010989011,0.333333333333333,0.375,0.450549450549451,0.8125,1.26304945054945,24.506,0,0.357664233576642,0.166666666666667,0
"6341",73,0.0684931506849315,0.133333333333333,0.234375,0.315068493150685,0.359375,0.674443493150685,7.318,0.75,0.309713375796178,0.133333333333333,0
"6342",95,0.0947368421052632,0.0416666666666667,0.282352941176471,0.347368421052632,0.376470588235294,0.723839009287926,11.758,0.579545454545455,0.353068592057762,0.125,0.0416666666666667
"6343",0,0,0,0,0,0,0,0,0,0,0,0
"6344",7,0,0,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380952,0.382,0,0.302325581395349,0,0
"6345",2,0.5,0,0,0.5,0,0.5,0.25,1,0,0,0
"6346",18,0.0555555555555556,0,0.4,0.4375,0.466666666666667,0.904166666666667,2.814,0.5,0.306451612903226,0.166666666666667,0
"6347",0,0,0,0,0,0,0,0,0.578947368421053,0.287878787878788,0,0
"6348",31,0.354838709677419,0,0.166666666666667,0.483870967741935,0.333333333333333,0.817204301075269,4.618,0.75,0.315315315315315,1,0
"6349",8,0.125,0,0.142857142857143,0.25,0.142857142857143,0.392857142857143,0.284,0.666666666666667,0.196078431372549,0,0
"6350",13,0,0.4,0.416666666666667,0.416666666666667,0.916666666666667,1.33333333333333,3.774,1,0.268221574344023,0,0
"6351",77,0.0649350649350649,0,0.263888888888889,0.311688311688312,0.347222222222222,0.658910533910534,6.354,0.586206896551724,0.36773350751143,0.315789473684211,0
"6352",0,0,0,0,0,0,0,0,0,0,0,0
"6353",64,0.09375,0.0833333333333333,0.218181818181818,0.306451612903226,0.290909090909091,0.597360703812317,5.174,0.671232876712329,0.322045152722444,0.0833333333333333,0
"6354",101,0.0891089108910891,0.0277777777777778,0.391304347826087,0.445544554455446,0.576086956521739,1.02163151097718,19.164,0.4,0.340110905730129,0.333333333333333,0.0277777777777778
"6355",76,0.118421052631579,0,0.287878787878788,0.381578947368421,0.378787878787879,0.7603668261563,8.776,0.666666666666667,0.323211875843455,0.315789473684211,0
"6356",16,0,0,0.375,0.375,0.5,0.875,2.294,0.738461538461539,0.345291479820628,0,0.166666666666667
"6357",85,0.0705882352941176,0.176470588235294,0.226666666666667,0.285714285714286,0.44,0.725714285714286,10.648,0.74,0.336415362731152,0.176470588235294,0.117647058823529
"6358",0,0,0,0,0,0,0,0,0,0,0,0
"6359",40,0.125,0.222222222222222,0.257142857142857,0.35,0.485714285714286,0.835714285714286,5.582,0.7,0.302872062663185,0.222222222222222,0
"6360",98,0.0408163265306122,0.137931034482759,0.318681318681319,0.357142857142857,0.516483516483517,0.873626373626374,14.786,0.548387096774194,0.34314980793854,0.137931034482759,0.0344827586206897
"6361",93,0.0752688172043011,0.235294117647059,0.209876543209877,0.282608695652174,0.407407407407407,0.690016103059581,10.52,1,0.305699481865285,0.235294117647059,0
"6362",36,0.111111111111111,0.0909090909090909,0.366666666666667,0.444444444444444,0.533333333333333,0.977777777777778,7.256,0.6,0.331108144192256,0.181818181818182,0
"6363",17,0,0,0.235294117647059,0.235294117647059,0.294117647058824,0.529411764705882,1.042,0.714285714285714,0.276543209876543,0.25,0
"6364",21,0.0952380952380952,0,0.111111111111111,0.238095238095238,0.166666666666667,0.404761904761905,0.736,0.666666666666667,0.315151515151515,0.5,0
"6365",0,0,0,0,0,0,0,0,0,0,0,0
"6366",30,0,0,0.206896551724138,0.233333333333333,0.206896551724138,0.440229885057471,1.198,0.45,0.316851664984864,0,0
"6367",35,0.142857142857143,0,0.133333333333333,0.257142857142857,0.133333333333333,0.39047619047619,1.28,0,0.312236286919831,0,0
"6368",5,0.2,0,0,0.2,0,0.2,-0.036,0.818181818181818,0.357512953367876,0,0
"6369",28,0.142857142857143,0,0.125,0.25,0.125,0.375,0.906,0,0.176470588235294,0,0
"6370",49,0.0612244897959184,0,0.113636363636364,0.166666666666667,0.113636363636364,0.28030303030303,-0.87,0,0.19047619047619,0,0
"6371",87,0.0459770114942529,0.05,0.25,0.298850574712644,0.35,0.648850574712644,7.738,0.25,0.280575539568345,0.25,0
"6372",100,0.11,0.0333333333333333,0.348837209302326,0.42,0.453488372093023,0.873488372093023,16.036,0.333333333333333,0.317655078391275,0.2,0
"6373",101,0.0693069306930693,0.0869565217391304,0.252747252747253,0.326732673267327,0.384615384615385,0.711348057882711,10.584,0.688524590163934,0.339141257000622,0.260869565217391,0
"6374",104,0.182692307692308,0.04,0.301204819277108,0.423076923076923,0.373493975903614,0.796570898980538,15.626,0.816,0.365804160324708,0.12,0
"6375",103,0.0679611650485437,0.137931034482759,0.302083333333333,0.349514563106796,0.53125,0.880764563106796,15.786,0.575,0.328802588996764,0.344827586206897,0
"6376",98,0.0816326530612245,0.04,0.284090909090909,0.346938775510204,0.397727272727273,0.744666048237477,12.58,0.8125,0.331140350877193,0.28,0
"6377",88,0.0795454545454545,0.238095238095238,0.269230769230769,0.352272727272727,0.512820512820513,0.86509324009324,14.642,0.846153846153846,0.357142857142857,0.0952380952380952,0.0476190476190476
"6378",0,0,0,0,0,0,0,0,0,0,0,0
"6379",13,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,-0.828,0.767857142857143,0.306625577812018,0,0
"6380",0,0,0,0,0,0,0,0,0,0,0,0
"6381",31,0.129032258064516,0,0.185185185185185,0.290322580645161,0.222222222222222,0.512544802867384,2.248,0.333333333333333,0.302395209580838,0.2,0
"6382",102,0.0882352941176471,0.0689655172413793,0.322222222222222,0.386138613861386,0.477777777777778,0.863916391639164,15.868,0.782608695652174,0.374193548387097,0.206896551724138,0.0344827586206897
"6383",68,0.0882352941176471,0.185185185185185,0.473684210526316,0.522388059701492,0.824561403508772,1.34694946321026,19.464,0.875,0.334394904458599,0.185185185185185,0
"6384",85,0.105882352941176,0.130434782608696,0.302631578947368,0.376470588235294,0.460526315789474,0.836996904024768,12.708,0.4,0.322175732217573,0.130434782608696,0
"6385",22,0.136363636363636,0,0.125,0.3,0.125,0.425,1.312,0.711538461538462,0.280561122244489,0,0
"6386",105,0.104761904761905,0.25,0.307692307692308,0.4,0.582417582417582,0.982417582417582,19.594,0.745454545454545,0.391553328561203,0.142857142857143,0
"6387",25,0.16,0.2,0.238095238095238,0.36,0.380952380952381,0.740952380952381,2.604,0.363636363636364,0.319018404907975,0,0
"6388",0,0,0,0,0,0,0,0,0,0,0,0
"6389",62,0.0806451612903226,0.105263157894737,0.345454545454545,0.409836065573771,0.527272727272727,0.937108792846498,10.806,0.533333333333333,0.308890925756187,0.210526315789474,0
"6390",33,0.0303030303030303,0,0.25,0.272727272727273,0.25,0.522727272727273,1.944,0.652173913043478,0.321428571428571,0,0
"6391",0,0,0,0,0,0,0,0,0,0,0,0
"6392",16,0,0,0.1875,0.1875,0.3125,0.5,0.746,0.615384615384615,0.300724637681159,0.666666666666667,0
"6393",0,0,0,0,0,0,0,0,0,0,0,0
"6394",0,0,0,0,0,0,0,0,0,1,0,0
"6395",6,0,0,0,0,0,0,-0.556,0,0,0,0
"6396",75,0.12,0.294117647058824,0.274193548387097,0.364864864864865,0.532258064516129,0.897122929380994,13.172,0.555555555555556,0.299826689774697,0.0588235294117647,0
"6397",0,0,0,0,0,0,0,0,0,0,0,0
"6398",78,0.102564102564103,0.142857142857143,0.323076923076923,0.423076923076923,0.553846153846154,0.976923076923077,14.792,0.777777777777778,0.32080723729993,0.285714285714286,0
"6399",86,0.0465116279069767,0.0454545454545455,0.282051282051282,0.317647058823529,0.333333333333333,0.650980392156863,8.622,0.658227848101266,0.340333539221742,0.0454545454545455,0
"6400",28,0.0714285714285714,0,0.333333333333333,0.423076923076923,0.571428571428571,0.994505494505495,4.632,0,0.284040995607613,0.714285714285714,0
"6401",11,0,0.333333333333333,0.272727272727273,0.272727272727273,0.636363636363636,0.909090909090909,1.932,0.566666666666667,0.327290076335878,0.333333333333333,0
"6402",15,0.0666666666666667,0,0.214285714285714,0.266666666666667,0.214285714285714,0.480952380952381,0.464,1,0.263157894736842,0,0
"6403",23,0.0434782608695652,0.166666666666667,0.333333333333333,0.409090909090909,0.5,0.909090909090909,3.46,0.705882352941177,0.315589353612167,0,0
"6404",70,0.128571428571429,0,0.275862068965517,0.385714285714286,0.275862068965517,0.661576354679803,6.44,0.692307692307692,0.319698600645856,0,0
"6405",0,0,0,0,0,0,0,0,0,0,0,0
"6406",14,0.142857142857143,0,0.0833333333333333,0.214285714285714,0.0833333333333333,0.297619047619048,-0.55,0.5,0.26775956284153,0,0
"6407",2,0,0,0,0,0,0,0.172,0,0.317204301075269,0,0
"6408",3,0.666666666666667,0,1,1,3,4,1.4,0.833333333333333,0.408163265306122,0,1
"6409",106,0.0754716981132075,0.0909090909090909,0.468085106382979,0.5,0.691489361702128,1.19148936170213,25.936,0.333333333333333,0.361073825503356,0.204545454545455,0
"6410",27,0,0,0.12,0.115384615384615,0.12,0.235384615384615,-0.62,0,0.28,0,0
"6411",84,0.0833333333333333,0,0.364864864864865,0.421686746987952,0.445945945945946,0.867632692933898,12.414,0.692307692307692,0.324694024478042,0.148148148148148,0.037037037037037
"6412",70,0.0857142857142857,0.136363636363636,0.34375,0.4,0.59375,0.99375,13.098,0.625,0.333088774761555,0.318181818181818,0
"6413",86,0.0697674418604651,0.263157894736842,0.25,0.313953488372093,0.513157894736842,0.827111383108935,12.158,0.571428571428571,0.326167531504818,0.263157894736842,0
"6414",54,0.0740740740740741,0.214285714285714,0.285714285714286,0.333333333333333,0.489795918367347,0.82312925170068,7.546,0.625,0.32171581769437,0.0714285714285714,0
"6415",97,0.123711340206186,0.173913043478261,0.27710843373494,0.360824742268041,0.481927710843373,0.842752453111415,14.97,0.833333333333333,0.358675659104844,0.217391304347826,0
"6416",96,0.0833333333333333,0.0555555555555556,0.214285714285714,0.302083333333333,0.321428571428571,0.623511904761905,8.412,0.797297297297297,0.362165178571429,0.333333333333333,0
"6417",94,0.0638297872340425,0,0.255813953488372,0.304347826086957,0.313953488372093,0.61830131445905,8.134,0.746031746031746,0.306896551724138,0.136363636363636,0.0454545454545455
"6418",93,0.0645161290322581,0.0740740740740741,0.317647058823529,0.354838709677419,0.447058823529412,0.801897533206831,13.01,0.702702702702703,0.317086234600964,0.111111111111111,0.037037037037037
"6419",18,0,0,0.333333333333333,0.333333333333333,0.5,0.833333333333333,2.656,0.75,0.326530612244898,0.166666666666667,0.166666666666667
"6420",20,0,0,0.2,0.2,0.4,0.6,1.418,0.738095238095238,0.382801664355062,0,0.5
"6421",30,0.0666666666666667,0.142857142857143,0.25,0.3,0.357142857142857,0.657142857142857,2.854,0.285714285714286,0.317708333333333,0,0
"6422",70,0.0857142857142857,0.0526315789473684,0.311475409836066,0.376811594202899,0.409836065573771,0.786647659776669,10.136,0.846153846153846,0.287917737789203,0.0526315789473684,0.0526315789473684
"6423",0,0,0,0,0,0,0,0,0,0,0,0
"6424",7,0.142857142857143,0,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380952,-0.00399999999999989,0.625,0.347107438016529,0,0
"6425",68,0.0882352941176471,0.315789473684211,0.316666666666667,0.367647058823529,0.666666666666667,1.0343137254902,13.444,0.583333333333333,0.305672268907563,0.157894736842105,0
"6426",8,0,0.5,0.5,0.5,1.25,1.75,3.504,0,0.317204301075269,0,0
"6427",54,0.0555555555555556,0.0909090909090909,0.229166666666667,0.274509803921569,0.333333333333333,0.607843137254902,4.208,0.666666666666667,0.32293986636971,0.181818181818182,0
"6428",45,0.0666666666666667,0.142857142857143,0.175,0.244444444444444,0.275,0.519444444444444,2.468,0,0.284584980237154,0.142857142857143,0
"6429",55,0.0909090909090909,0.0555555555555556,0.36734693877551,0.425925925925926,0.551020408163265,0.976946334089191,9.746,0.741071428571429,0.344637223974763,0.111111111111111,0.111111111111111
"6430",0,0,0,0,0,0,0,0,0,0,0,0
"6431",21,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,-2.08,1,0.258620689655172,0,0
"6432",29,0.0689655172413793,0,0.333333333333333,0.379310344827586,0.333333333333333,0.71264367816092,2.764,1,0.32258064516129,0,0
"6433",97,0.144329896907216,0.0952380952380952,0.253012048192771,0.360824742268041,0.385542168674699,0.74636691094274,12.41,0.666666666666667,0.304545454545455,0.238095238095238,0
"6434",14,0.0714285714285714,0,0.153846153846154,0.214285714285714,0.153846153846154,0.368131868131868,-0.0199999999999999,0.5,0.288,0,0
"6435",0,0,0,0,0,0,0,0,0,0,0,0
"6436",55,0.145454545454545,0,0.191489361702128,0.309090909090909,0.276595744680851,0.58568665377176,5.246,1,0.232876712328767,0.222222222222222,0.111111111111111
"6437",47,0.0851063829787234,0.1,0.238095238095238,0.297872340425532,0.357142857142857,0.655015197568389,4.696,0.657894736842105,0.332310838445808,0.2,0
"6438",20,0,0,0.1,0.1,0.15,0.25,-1.55,0.545454545454545,0.308229813664596,0.5,0
"6439",69,0.072463768115942,0,0.258064516129032,0.304347826086957,0.290322580645161,0.594670406732118,5.268,0.333333333333333,0.313049853372434,0.125,0
"6440",95,0.178947368421053,0.133333333333333,0.205479452054795,0.389473684210526,0.356164383561644,0.74563806777217,11.97,0.59375,0.298158640226629,0.333333333333333,0
"6441",41,0.0731707317073171,0,0.171428571428571,0.256410256410256,0.2,0.456410256410256,1.68,0.653846153846154,0.293517406962785,0.166666666666667,0
"6442",10,0,0,0.111111111111111,0.2,0.111111111111111,0.311111111111111,0.104,0.25,0.300673148840688,0,0
"6443",0,0,0,0,0,0,0,0,0.68,0.392344497607655,0,0
"6444",9,0.111111111111111,0,0.125,0.222222222222222,0.125,0.347222222222222,0.194,0,0.365957446808511,0,0
"6445",33,0.0303030303030303,0,0.241379310344828,0.266666666666667,0.275862068965517,0.542528735632184,2.364,0.875,0.275862068965517,0.142857142857143,0
"6446",73,0.0684931506849315,0.1875,0.25,0.328767123287671,0.4375,0.766267123287671,9.662,0.857142857142857,0.36046511627907,0.1875,0
"6447",29,0.0344827586206897,0,0.178571428571429,0.206896551724138,0.178571428571429,0.385467980295567,0.336,0,0.319148936170213,0,0
"6448",12,0.0833333333333333,0,0.272727272727273,0.333333333333333,0.272727272727273,0.606060606060606,1.096,0.533333333333333,0.304582210242588,0,0
"6449",0,0,0,0,0,0,0,0,0,0,0,0
"6450",75,0.146666666666667,0,0.222222222222222,0.346666666666667,0.253968253968254,0.600634920634921,6.108,0.661764705882353,0.304635761589404,0.142857142857143,0
"6451",43,0.116279069767442,0.0769230769230769,0.361111111111111,0.441860465116279,0.555555555555556,0.997416020671835,8.732,0.765625,0.36358024691358,0.307692307692308,0
"6452",53,0.150943396226415,0.0833333333333333,0.292682926829268,0.403846153846154,0.439024390243902,0.842870544090056,7.808,0.583333333333333,0.338235294117647,0.25,0
"6453",55,0,0.1,0.181818181818182,0.181818181818182,0.290909090909091,0.472727272727273,2.436,0.766666666666667,0.321924603174603,0.3,0
"6454",4,0,0,0.25,0.25,0.25,0.5,0.402,1,0.333333333333333,0,0
"6455",14,0.0714285714285714,0,0.333333333333333,0.357142857142857,0.416666666666667,0.773809523809524,1.354,1,0.352272727272727,0.25,0
"6456",30,0.1,0.125,0.296296296296296,0.366666666666667,0.481481481481481,0.848148148148148,3.968,0.714285714285714,0.311258278145695,0.25,0
"6457",4,0,0,0.25,0.25,0.25,0.5,-0.14,0.5,0.276315789473684,0,0
"6458",0,0,0,0,0,0,0,0,0,0,0,0
"6459",38,0.105263157894737,0.285714285714286,0.21875,0.342105263157895,0.5,0.842105263157895,5.16,0.333333333333333,0.272727272727273,0.142857142857143,0.142857142857143
"6460",97,0.0515463917525773,0.208333333333333,0.266666666666667,0.302083333333333,0.477777777777778,0.779861111111111,12.222,0.689655172413793,0.289500509683996,0.166666666666667,0
"6461",0,0,0,0,0,0,0,0,0,0,0,0
"6462",28,0.0357142857142857,0,0.37037037037037,0.392857142857143,0.444444444444444,0.837301587301587,4.398,0.625,0.306930693069307,0.2,0
"6463",1,0,0,0,0,0,0,-0.09,0,0,0,0
"6464",68,0.117647058823529,0.0833333333333333,0.218181818181818,0.298507462686567,0.363636363636364,0.662143826322931,8.136,0.75,0.321342925659472,0.416666666666667,0
"6465",58,0.0862068965517241,0.4,0.188679245283019,0.258620689655172,0.452830188679245,0.711450878334418,6.548,0.666666666666667,0.312403100775194,0.2,0
"6466",97,0.0927835051546392,0.157894736842105,0.226190476190476,0.291666666666667,0.392857142857143,0.68452380952381,10.982,0.75,0.293863439930856,0.263157894736842,0
"6467",93,0.182795698924731,0,0.305555555555556,0.456521739130435,0.388888888888889,0.845410628019324,14.038,0.701492537313433,0.313270485859318,0.272727272727273,0
"6468",37,0.027027027027027,0.25,0.114285714285714,0.135135135135135,0.2,0.335135135135135,0.68,0,0.12,0,0
"6469",11,0.0909090909090909,0,0.1,0.181818181818182,0.1,0.281818181818182,-0.00199999999999989,0.6,0.341107871720117,0,0
"6470",41,0.0487804878048781,0,0.230769230769231,0.268292682926829,0.256410256410256,0.524702939337086,1.706,0.578947368421053,0.359550561797753,0.111111111111111,0
"6471",0,0,0,0,0,0,0,0,0,0,0,0
"6472",0,0,0,0,0,0,0,0,0,0,0,0
"6473",0,0,0,0,0,0,0,0,0,0,0,0
"6474",108,0.157407407407407,0.19047619047619,0.235955056179775,0.37037037037037,0.438202247191011,0.808572617561382,15.814,0.766129032258065,0.304392764857881,0.285714285714286,0
"6475",40,0.1,0,0.277777777777778,0.35,0.388888888888889,0.738888888888889,4.908,0.813559322033898,0.357894736842105,0.4,0
"6476",58,0.137931034482759,0,0.204545454545455,0.350877192982456,0.227272727272727,0.578149920255183,5.384,0.5,0.294685990338164,0.111111111111111,0
"6477",0,0,0,0,0,0,0,0,0,0,0,0
"6478",5,0.2,0,0.25,0.4,0.25,0.65,0.562,0.333333333333333,0.314935064935065,0,0
"6479",13,0,0,0.153846153846154,0.153846153846154,0.230769230769231,0.384615384615385,0.182,1,0.359116022099448,0.5,0
"6480",11,0.0909090909090909,0,0.3,0.363636363636364,0.3,0.663636363636364,1.202,0,0.325925925925926,0,0
"6481",4,0,0,0,0,0,0,-0.368,0.333333333333333,0.313829787234043,0,0
"6482",70,0.0714285714285714,0.0555555555555556,0.276923076923077,0.328571428571429,0.384615384615385,0.713186813186813,8.302,0.819444444444444,0.35230352303523,0.111111111111111,0.0555555555555556
"6483",107,0.11214953271028,0.121212121212121,0.358695652173913,0.429906542056075,0.597826086956522,1.0277326290126,22.152,0.719298245614035,0.365291262135922,0.242424242424242,0.0303030303030303
"6484",0,0,0,0,0,0,0,0,0,0,0,0
"6485",0,0,0,0,0,0,0,0,0,0,0,0
"6486",5,0,0,0.2,0.2,0.4,0.6,0.344,0,0.333333333333333,1,0
"6487",31,0.0967741935483871,0,0.230769230769231,0.354838709677419,0.307692307692308,0.662531017369727,3.292,0,0.290322580645161,0.333333333333333,0
"6488",0,0,0,0,0,0,0,0,0,0,0,0
"6489",0,0,0,0,0,0,0,0,0,0,0,0
"6490",57,0.087719298245614,0,0.211538461538462,0.280701754385965,0.307692307692308,0.588394062078273,4.088,0.666666666666667,0.342265529841657,0.454545454545455,0
"6491",104,0.163461538461538,0.277777777777778,0.211764705882353,0.346153846153846,0.4,0.746153846153846,13.556,0,0.326747720364742,0.0555555555555556,0
"6492",99,0.111111111111111,0.111111111111111,0.321428571428571,0.404040404040404,0.488095238095238,0.892135642135642,16.83,0.745098039215686,0.34943351222421,0.111111111111111,0.037037037037037
"6493",83,0.0602409638554217,0.230769230769231,0.346666666666667,0.390243902439024,0.68,1.07024390243902,17.654,0.75,0.302136317395727,0.269230769230769,0
"6494",65,0.0769230769230769,0,0.366666666666667,0.415384615384615,0.45,0.865384615384615,9.478,0.684210526315789,0.316823228010248,0.136363636363636,0.0454545454545455
"6495",27,0,0,0.259259259259259,0.259259259259259,0.259259259259259,0.518518518518518,1.628,0,0.333333333333333,0,0
"6496",7,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,1.132,0,0.416666666666667,0,0
"6497",8,0,0,0,0,0,0,-1.106,0.2,0.262357414448669,0,0
"6498",59,0.0677966101694915,0,0.25,0.298245614035088,0.288461538461538,0.586707152496626,5.624,0.709677419354839,0.329032258064516,0.153846153846154,0
"6499",21,0.0952380952380952,0,0.235294117647059,0.380952380952381,0.294117647058824,0.675070028011205,2.386,0.666666666666667,0.324468085106383,0.25,0
"6500",11,0.181818181818182,0,0.222222222222222,0.363636363636364,0.222222222222222,0.585858585858586,1.042,0.533333333333333,0.309133489461358,0,0
"6501",9,0,0,0.222222222222222,0.222222222222222,0.222222222222222,0.444444444444444,0.346,0.611111111111111,0.299554565701559,0,0
"6502",7,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,-0.056,0,0.253012048192771,0,0
"6503",18,0.111111111111111,0,0.0714285714285714,0.1875,0.0714285714285714,0.258928571428571,-0.328,0,0.263157894736842,0,0
"6504",22,0.0909090909090909,0,0.35,0.409090909090909,0.4,0.809090909090909,3.362,0.741071428571429,0.344637223974763,0.142857142857143,0
"6505",26,0.115384615384615,0,0.318181818181818,0.423076923076923,0.409090909090909,0.832167832167832,3.59,0,0.34375,0.285714285714286,0
"6506",11,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,-0.432,0.7,0.263157894736842,0,0
"6507",2,0,0,0,0,0,0,-0.18,0.666666666666667,0.312080536912752,0,0
"6508",18,0,0,0.235294117647059,0.277777777777778,0.352941176470588,0.630718954248366,1.192,0,0.266666666666667,0.5,0
"6509",58,0.0689655172413793,0.25,0.150943396226415,0.224137931034483,0.283018867924528,0.507156798959011,3.67,0.72463768115942,0.309195402298851,0.125,0
"6510",93,0.118279569892473,0.05,0.24390243902439,0.333333333333333,0.365853658536585,0.699186991869919,10.768,0.689655172413793,0.300884955752212,0.15,0.1
"6511",33,0,0,0.3125,0.333333333333333,0.4375,0.770833333333333,4.168,0,0.434782608695652,0.4,0
"6512",64,0.0625,0.1,0.169491525423729,0.222222222222222,0.254237288135593,0.476459510357815,2.856,0.5,0.27810650887574,0.2,0
"6513",89,0.112359550561798,0.0869565217391304,0.298701298701299,0.393258426966292,0.467532467532468,0.86079089449876,13.19,0.8,0.37233259749816,0.304347826086957,0
"6514",43,0.0465116279069767,0,0.121951219512195,0.162790697674419,0.146341463414634,0.309132161089053,-0.692,0.636363636363636,0.332332332332332,0.2,0
"6515",93,0.10752688172043,0,0.2625,0.358695652173913,0.2875,0.646195652173913,8.962,0.699029126213592,0.335581787521079,0.0952380952380952,0
"6516",39,0.0512820512820513,0.3,0.285714285714286,0.333333333333333,0.542857142857143,0.876190476190476,5.662,0,0.330357142857143,0,0
"6517",6,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,-0.126,0.558139534883721,0.351322751322751,0,0
"6518",32,0.03125,0.125,0.258064516129032,0.28125,0.387096774193548,0.668346774193548,3.004,0.653846153846154,0.343940419769804,0.125,0
"6519",65,0.0923076923076923,0.111111111111111,0.321428571428571,0.415384615384615,0.446428571428571,0.861813186813187,9.976,0.478260869565217,0.312567132116004,0.0555555555555556,0
"6520",21,0.0952380952380952,0,0.277777777777778,0.380952380952381,0.277777777777778,0.658730158730159,1.232,0.65,0.282828282828283,0,0
"6521",11,0.181818181818182,0,0.111111111111111,0.272727272727273,0.111111111111111,0.383838383838384,0.0500000000000002,0.75,0.285106382978723,0,0
"6522",20,0,0,0.333333333333333,0.4,0.388888888888889,0.788888888888889,2.252,0.705882352941177,0.315589353612167,0.166666666666667,0
"6523",54,0.0740740740740741,0.176470588235294,0.346938775510204,0.388888888888889,0.551020408163265,0.939909297052154,9.502,0.666666666666667,0.332644628099174,0.0588235294117647,0
"6524",1,0,0,1,1,1,2,0.5,0.5625,0.41340782122905,0,0
"6525",12,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,-0.286,0.636363636363636,0.267241379310345,0,0
"6526",4,0.25,0,0,0.25,0,0.25,0.07,0.333333333333333,0.26530612244898,0,0
"6527",56,0.107142857142857,0,0.1875,0.277777777777778,0.229166666666667,0.506944444444444,2.706,1,0.307106598984772,0.222222222222222,0
"6528",74,0.0405405405405405,0,0.161764705882353,0.194444444444444,0.191176470588235,0.38562091503268,1.728,0.844827586206897,0.296754250386399,0.181818181818182,0
"6529",15,0.0666666666666667,0.5,0.142857142857143,0.2,0.357142857142857,0.557142857142857,1.176,0,0.357142857142857,0,0
"6530",14,0.0714285714285714,0,0.0833333333333333,0.142857142857143,0.0833333333333333,0.226190476190476,0.0960000000000001,0,0.26984126984127,0,0
"6531",89,0.101123595505618,0.136363636363636,0.289473684210526,0.379310344827586,0.513157894736842,0.892468239564428,14.382,0.641025641025641,0.334042553191489,0.181818181818182,0.0909090909090909
"6532",5,0,0,0.4,0.4,0.4,0.8,0.73,0.694444444444444,0.304747320061256,0,0
"6533",35,0.142857142857143,0,0.192307692307692,0.32258064516129,0.230769230769231,0.553349875930521,2.232,1,0.209302325581395,0.2,0
"6534",1,0,0,0,0,0,0,-0.09,0,0.235294117647059,0,0
"6535",22,0,0.285714285714286,0.318181818181818,0.318181818181818,0.590909090909091,0.909090909090909,3.604,0,0.3125,0,0
"6536",88,0.102272727272727,0.2,0.320512820512821,0.397727272727273,0.58974358974359,0.987470862470862,15.574,0,0.319277108433735,0.24,0
"6537",18,0,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.833333333333333,1.784,0.707317073170732,0.346730245231608,0,0
"6538",73,0.136986301369863,0.173913043478261,0.370967741935484,0.452054794520548,0.612903225806452,1.064958020327,15.63,0.555555555555556,0.360692350642099,0.130434782608696,0
"6539",36,0.0555555555555556,0.272727272727273,0.333333333333333,0.371428571428571,0.636363636363636,1.00779220779221,6.87,0.285714285714286,0.301845819761129,0.0909090909090909,0
